,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx,Exception
1774,23.0,23.0,30.0,30.0,219.0,4.0,0.0,1.0,0.0,15.5,26.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,1,5,52,
1775,25.0,25.0,33.0,33.0,218.0,4.0,0.0,1.0,0.0,15.98,29.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,1,6,52,
1776,27.0,27.0,36.0,36.0,223.0,4.0,0.0,1.0,0.0,15.98,29.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,1,7,52,
1777,29.0,29.0,39.0,39.0,221.0,4.0,0.0,1.0,0.0,15.98,29.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,1,8,52,
1778,31.0,31.0,42.0,42.0,226.0,4.0,0.0,1.0,0.0,15.98,30.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,1,9,52,
1779,33.0,33.0,45.0,45.0,233.0,4.0,0.0,1.0,0.0,16.0,36.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,1,10,52,
1780,35.0,35.0,48.0,48.0,239.0,7.0,0.0,1.0,0.0,16.48,45.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,1,11,52,
1781,37.0,37.0,51.0,51.0,242.0,7.0,0.0,1.0,0.0,16.48,50.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,1,12,52,
1782,39.0,39.0,54.0,54.0,244.0,7.0,0.0,1.0,0.0,16.48,49.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,1,13,52,
1783,41.0,41.0,57.0,57.0,254.0,7.0,0.0,1.0,0.0,16.96,55.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,1,14,52,
1784,43.0,43.0,60.0,60.0,239.0,7.0,0.0,1.0,0.0,16.48,40.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,1,15,52,
1785,60.0,42.0,85.0,52.0,271.0,20.0,0.0,1.0,0.0,18.48,67.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,2,1,52,
1786,92.0,48.0,143.0,61.0,319.0,44.0,0.0,1.0,0.0,22.48,104.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,2,2,52,
1787,86.0,54.0,128.0,70.0,300.0,35.0,0.0,1.0,0.0,20.96,91.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,2,3,52,
1788,74.0,60.0,105.0,79.0,287.0,17.0,0.0,1.0,0.0,19.44,83.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,2,4,52,
1789,107.0,66.0,159.0,88.0,320.0,42.0,0.0,1.0,0.0,23.44,101.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,2,5,52,
1790,117.0,72.0,174.0,97.0,352.0,44.0,0.0,1.0,0.0,24.48,131.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,2,6,52,
1791,127.0,78.0,189.0,106.0,343.0,48.0,0.0,1.0,0.0,26.0,109.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,2,7,52,
1792,136.0,84.0,203.0,115.0,392.0,49.0,0.0,1.0,0.0,27.44,166.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,2,8,52,
1793,146.0,90.0,218.0,124.0,381.0,52.0,0.0,1.0,0.0,8.12,149.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,2,9,52,
1794,236.0,169.0,424.0,268.0,524.0,147.0,0.0,1.0,0.0,50.15,223.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,2,10,52,
1795,252.0,180.0,450.0,283.0,590.0,152.0,0.0,1.0,0.0,58.2,264.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,2,11,52,
1796,266.0,142.0,436.0,206.0,566.0,115.0,0.0,1.0,0.0,55.22,265.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,2,12,52,
1797,282.0,146.0,463.0,212.0,568.0,121.0,0.0,1.0,0.0,62.31,237.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,2,13,52,
1798,198.0,120.0,295.0,169.0,425.0,60.0,0.0,1.0,0.0,24.24,187.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,2,14,52,
1799,316.0,221.0,559.0,342.0,695.0,176.0,0.0,1.0,0.0,83.28,333.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,2,15,52,
1800,430.0,99.0,835.0,127.0,1041.0,375.0,0.0,1.0,0.0,46.53,551.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,3,1,52,
1801,490.0,116.0,886.0,154.0,1050.0,370.0,0.0,1.0,0.0,60.79,554.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,3,2,52,
1802,566.0,130.0,1007.0,175.0,1116.0,410.0,0.0,1.0,0.0,121.13,616.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,3,3,52,
1803,636.0,144.0,1113.0,196.0,1351.0,424.0,0.0,1.0,0.0,27.28,817.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,3,4,52,
1804,718.0,156.0,1249.0,215.0,1531.0,471.0,0.0,1.0,0.0,109.58,911.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,3,5,52,
1805,864.0,170.0,1513.0,237.0,2004.0,569.0,0.0,1.0,0.0,153.64,1199.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,3,6,52,
1806,860.0,184.0,1477.0,257.0,1856.0,510.0,0.0,1.0,0.0,94.73,1142.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,3,7,52,
1807,1037.0,200.0,1794.0,281.0,2685.0,654.0,0.0,1.0,0.0,95.74,1708.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,3,8,52,
1808,1022.0,214.0,1733.0,301.0,2441.0,604.0,0.0,1.0,0.0,32.04,1552.0,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,3,9,52,
1809,,,,,,,,,,,,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,3,10,52,
1810,,,,,,,,,,,,False,new,experiments/results/TA_2_2/pathLabels/52.onnx,TA,4,1,52,
1811,15.0,15.0,18.0,18.0,208.0,4.0,0.0,1.0,0.0,14.0,17.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,1,1,53,
1812,17.0,17.0,21.0,21.0,216.0,4.0,0.0,1.0,0.0,14.0,21.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,1,2,53,
1813,19.0,19.0,24.0,24.0,215.0,4.0,0.0,1.0,0.0,14.51,22.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,1,3,53,
1814,21.0,21.0,27.0,27.0,215.0,5.0,0.0,1.0,0.0,14.48,23.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,1,4,53,
1815,23.0,23.0,30.0,30.0,220.0,7.0,0.0,1.0,0.0,15.5,27.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,1,5,53,
1816,25.0,25.0,33.0,33.0,225.0,8.0,0.0,1.0,0.0,15.98,33.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,1,6,53,
1817,27.0,27.0,36.0,36.0,230.0,9.0,0.0,1.0,0.0,15.98,38.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,1,7,53,
1818,29.0,29.0,39.0,39.0,226.0,10.0,0.0,1.0,0.0,15.98,35.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,1,8,53,
1819,31.0,31.0,42.0,42.0,243.0,11.0,0.0,1.0,0.0,15.98,41.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,1,9,53,
1820,33.0,33.0,45.0,45.0,237.0,12.0,0.0,1.0,0.0,16.48,42.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,1,10,53,
1821,35.0,35.0,48.0,48.0,237.0,12.0,0.0,1.0,0.0,16.48,43.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,1,11,53,
1822,37.0,37.0,51.0,51.0,237.0,12.0,0.0,1.0,0.0,16.48,42.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,1,12,53,
1823,39.0,39.0,54.0,54.0,237.0,13.0,0.0,1.0,0.0,16.48,46.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,1,13,53,
1824,41.0,41.0,57.0,57.0,254.0,14.0,0.0,1.0,0.0,16.48,52.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,1,14,53,
1825,43.0,43.0,60.0,60.0,246.0,15.0,0.0,1.0,0.0,16.96,42.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,1,15,53,
1826,105.0,42.0,169.0,52.0,315.0,45.0,0.0,1.0,12.0,22.48,93.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,2,1,53,
1827,130.0,50.0,209.0,65.0,329.0,58.0,0.0,1.0,8.0,25.44,108.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,2,2,53,
1828,150.0,58.0,247.0,78.0,385.0,66.0,0.0,1.0,8.0,27.92,156.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,2,3,53,
1829,171.0,64.0,279.0,87.0,406.0,69.0,0.0,1.0,9.0,17.08,150.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,2,4,53,
1830,191.0,66.0,311.0,88.0,401.0,72.0,0.0,1.0,8.0,18.14,157.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,2,5,53,
1831,209.0,74.0,334.0,101.0,457.0,74.0,0.0,1.0,7.0,20.14,215.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,2,6,53,
1832,230.0,85.0,365.0,120.0,468.0,80.0,0.0,1.0,10.0,24.2,219.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,2,7,53,
1833,247.0,84.0,381.0,115.0,476.0,80.0,0.0,1.0,7.0,24.32,209.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,2,8,53,
1834,270.0,97.0,426.0,138.0,473.0,87.0,0.0,1.0,11.0,31.47,221.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,2,9,53,
1835,283.0,102.0,456.0,145.0,514.0,116.0,0.0,1.0,7.0,37.47,243.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,2,10,53,
1836,309.0,109.0,476.0,156.0,515.0,94.0,0.0,1.0,8.0,36.63,232.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,2,11,53,
1837,329.0,115.0,516.0,165.0,546.0,97.0,0.0,1.0,8.0,40.69,269.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,2,12,53,
1838,343.0,118.0,549.0,168.0,577.0,129.0,0.0,1.0,9.0,51.64,264.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,2,13,53,
1839,369.0,127.0,576.0,183.0,625.0,100.0,0.0,1.0,8.0,48.6,334.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,2,14,53,
1840,388.0,128.0,609.0,182.0,650.0,100.0,0.0,1.0,7.0,50.63,367.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,2,15,53,
1841,646.0,117.0,1252.0,162.0,1259.0,456.0,0.0,1.0,31.0,125.96,704.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,3,1,53,
1842,772.0,130.0,1454.0,181.0,1623.0,527.0,0.0,1.0,28.0,76.42,973.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,3,2,53,
1843,890.0,142.0,1615.0,200.0,1795.0,528.0,0.0,1.0,24.0,21.48,1110.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,3,3,53,
1844,1049.0,160.0,1887.0,229.0,2182.0,574.0,0.0,1.0,35.0,126.4,1372.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,3,4,53,
1845,1164.0,178.0,2021.0,258.0,2478.0,594.0,0.0,1.0,29.0,99.47,1672.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,3,5,53,
1846,1321.0,200.0,2306.0,295.0,3162.0,693.0,0.0,1.0,24.0,23.3,2173.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,3,6,53,
1847,1440.0,214.0,2599.0,316.0,4105.0,827.0,0.0,1.0,29.0,16.97,2834.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,3,7,53,
1848,1575.0,232.0,2706.0,345.0,3614.0,666.0,0.0,1.0,27.0,54.06,2566.0,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,3,8,53,
1849,,,,,,,,,,,,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,3,9,53,
1850,,,,,,,,,,,,False,new,experiments/results/TA_2_2/pathLabels/53.onnx,TA,4,1,53,
1851,15.0,15.0,18.0,18.0,214.0,3.0,0.0,1.0,0.0,14.99,18.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,1,1,54,
1852,17.0,17.0,21.0,21.0,213.0,3.0,0.0,1.0,0.0,14.48,20.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,1,2,54,
1853,19.0,19.0,24.0,24.0,222.0,3.0,0.0,1.0,0.0,14.99,26.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,1,3,54,
1854,21.0,21.0,27.0,27.0,218.0,3.0,0.0,1.0,0.0,15.5,27.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,1,4,54,
1855,23.0,23.0,30.0,30.0,218.0,4.0,0.0,1.0,0.0,15.5,25.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,1,5,54,
1856,25.0,25.0,33.0,33.0,224.0,5.0,0.0,1.0,0.0,15.98,26.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,1,6,54,
1857,27.0,27.0,36.0,36.0,221.0,6.0,0.0,1.0,0.0,15.98,29.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,1,7,54,
1858,29.0,29.0,39.0,39.0,226.0,7.0,0.0,1.0,0.0,15.98,31.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,1,8,54,
1859,31.0,31.0,42.0,42.0,225.0,7.0,0.0,1.0,0.0,15.98,28.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,1,9,54,
1860,33.0,33.0,45.0,45.0,246.0,7.0,0.0,1.0,0.0,16.0,47.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,1,10,54,
1861,35.0,35.0,48.0,48.0,237.0,9.0,0.0,1.0,0.0,16.48,42.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,1,11,54,
1862,37.0,37.0,51.0,51.0,226.0,3.0,0.0,1.0,0.0,16.0,33.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,1,12,54,
1863,39.0,39.0,54.0,54.0,226.0,3.0,0.0,1.0,0.0,16.48,34.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,1,13,54,
1864,41.0,41.0,57.0,57.0,235.0,3.0,0.0,1.0,0.0,16.48,39.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,1,14,54,
1865,43.0,43.0,60.0,60.0,244.0,3.0,0.0,1.0,0.0,16.48,49.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,1,15,54,
1866,87.0,46.0,144.0,60.0,301.0,52.0,0.0,1.0,0.0,21.44,89.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,2,1,54,
1867,101.0,66.0,156.0,96.0,311.0,46.0,0.0,1.0,2.0,22.48,103.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,2,2,54,
1868,120.0,76.0,205.0,113.0,371.0,73.0,0.0,1.0,0.0,27.92,128.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,2,3,54,
1869,134.0,86.0,228.0,130.0,383.0,78.0,0.0,1.0,0.0,15.93,129.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,2,4,54,
1870,144.0,94.0,224.0,144.0,398.0,61.0,0.0,1.0,0.0,27.44,150.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,2,5,54,
1871,170.0,109.0,274.0,170.0,400.0,84.0,0.0,1.0,0.0,20.08,146.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,2,6,54,
1872,184.0,116.0,317.0,181.0,436.0,113.0,0.0,1.0,0.0,28.06,182.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,2,7,54,
1873,200.0,124.0,342.0,195.0,465.0,107.0,0.0,1.0,2.0,29.9,199.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,2,8,54,
1874,216.0,134.0,370.0,212.0,480.0,118.0,0.0,1.0,2.0,34.93,199.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,2,9,54,
1875,230.0,146.0,396.0,232.0,485.0,126.0,0.0,1.0,0.0,39.95,209.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,2,10,54,
1876,253.0,157.0,408.0,252.0,517.0,112.0,0.0,1.0,3.0,38.06,233.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,2,11,54,
1877,262.0,164.0,452.0,263.0,559.0,142.0,0.0,1.0,0.0,51.05,249.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,2,12,54,
1878,284.0,177.0,452.0,286.0,549.0,119.0,0.0,1.0,3.0,43.22,242.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,2,13,54,
1879,294.0,184.0,508.0,297.0,609.0,157.0,0.0,1.0,0.0,61.25,282.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,2,14,54,
1880,317.0,199.0,508.0,323.0,597.0,136.0,0.0,1.0,3.0,53.27,294.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,2,15,54,
1881,591.0,161.0,1322.0,251.0,1570.0,665.0,0.0,1.0,16.0,111.1,887.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,3,1,54,
1882,711.0,194.0,1565.0,307.0,1921.0,732.0,0.0,1.0,20.0,13.17,1050.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,3,2,54,
1883,842.0,221.0,1948.0,351.0,2868.0,967.0,0.0,1.0,20.0,128.39,1571.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,3,3,54,
1884,935.0,284.0,2005.0,468.0,2995.0,902.0,0.0,1.0,20.0,81.0,1778.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,3,4,54,
1885,1051.0,320.0,2258.0,533.0,3412.0,967.0,0.0,1.0,20.0,15.09,1972.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,3,5,54,
1886,1181.0,345.0,2547.0,580.0,4545.0,1131.0,0.0,1.0,20.0,91.95,2674.0,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,3,6,54,
1887,,,,,,,,,,,,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,3,7,54,
1888,,,,,,,,,,,,False,new,experiments/results/TA_2_2/pathLabels/54.onnx,TA,4,1,54,
1889,15.0,15.0,18.0,18.0,212.0,3.0,0.0,1.0,0.0,14.99,20.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,1,1,55,
1890,17.0,17.0,21.0,21.0,210.0,3.0,0.0,1.0,0.0,14.48,19.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,1,2,55,
1891,19.0,19.0,24.0,24.0,213.0,3.0,0.0,1.0,0.0,15.5,24.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,1,3,55,
1892,21.0,21.0,27.0,27.0,220.0,3.0,0.0,1.0,0.0,14.48,27.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,1,4,55,
1893,23.0,23.0,30.0,30.0,218.0,4.0,0.0,1.0,0.0,15.5,29.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,1,5,55,
1894,25.0,25.0,33.0,33.0,217.0,5.0,0.0,1.0,0.0,15.98,27.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,1,6,55,
1895,27.0,27.0,36.0,36.0,224.0,6.0,0.0,1.0,0.0,15.98,31.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,1,7,55,
1896,29.0,29.0,39.0,39.0,227.0,7.0,0.0,1.0,0.0,15.98,38.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,1,8,55,
1897,31.0,31.0,42.0,42.0,229.0,8.0,0.0,1.0,0.0,15.98,34.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,1,9,55,
1898,33.0,33.0,45.0,45.0,225.0,8.0,0.0,1.0,0.0,15.98,32.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,1,10,55,
1899,35.0,35.0,48.0,48.0,232.0,3.0,0.0,1.0,0.0,16.0,39.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,1,11,55,
1900,37.0,37.0,51.0,51.0,231.0,5.0,0.0,1.0,0.0,16.48,38.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,1,12,55,
1901,39.0,39.0,54.0,54.0,235.0,6.0,0.0,1.0,0.0,16.48,40.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,1,13,55,
1902,41.0,41.0,57.0,57.0,236.0,6.0,0.0,1.0,0.0,16.48,43.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,1,14,55,
1903,43.0,43.0,60.0,60.0,264.0,6.0,0.0,1.0,0.0,16.48,66.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,1,15,55,
1904,92.0,50.0,163.0,68.0,317.0,61.0,0.0,1.0,0.0,23.44,98.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,2,1,55,
1905,108.0,69.0,194.0,102.0,373.0,74.0,0.0,1.0,0.0,27.44,139.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,2,2,55,
1906,124.0,77.0,223.0,116.0,389.0,85.0,0.0,1.0,0.0,15.87,161.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,2,3,55,
1907,140.0,89.0,252.0,136.0,421.0,94.0,0.0,1.0,0.0,20.93,169.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,2,4,55,
1908,156.0,97.0,282.0,150.0,420.0,106.0,0.0,1.0,0.0,23.95,162.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,2,5,55,
1909,172.0,107.0,313.0,167.0,461.0,121.0,0.0,1.0,0.0,31.0,195.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,2,6,55,
1910,188.0,117.0,344.0,184.0,502.0,131.0,0.0,1.0,0.0,35.12,216.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,2,7,55,
1911,204.0,127.0,375.0,201.0,517.0,146.0,0.0,1.0,0.0,42.06,246.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,2,8,55,
1912,220.0,137.0,405.0,218.0,535.0,159.0,0.0,1.0,0.0,47.96,236.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,2,9,55,
1913,236.0,149.0,426.0,238.0,564.0,159.0,0.0,1.0,0.0,50.98,255.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,2,10,55,
1914,252.0,159.0,456.0,255.0,592.0,172.0,0.0,1.0,0.0,57.99,283.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,2,11,55,
1915,268.0,169.0,486.0,272.0,641.0,186.0,0.0,1.0,0.0,68.1,301.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,2,12,55,
1916,284.0,177.0,516.0,286.0,615.0,199.0,0.0,1.0,0.0,74.13,269.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,2,13,55,
1917,300.0,187.0,546.0,303.0,724.0,212.0,0.0,1.0,0.0,85.12,345.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,2,14,55,
1918,316.0,197.0,576.0,320.0,739.0,225.0,0.0,1.0,0.0,95.18,364.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,2,15,55,
1919,545.0,200.0,1245.0,341.0,1409.0,644.0,0.0,1.0,0.0,101.06,761.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,3,1,55,
1920,647.0,182.0,1344.0,285.0,1617.0,563.0,0.0,1.0,0.0,139.62,907.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,3,2,55,
1921,750.0,214.0,1545.0,341.0,1902.0,626.0,0.0,1.0,0.0,114.81,1086.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,3,3,55,
1922,851.0,244.0,1717.0,394.0,2241.0,671.0,0.0,1.0,0.0,94.82,1348.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,3,4,55,
1923,957.0,272.0,1923.0,444.0,2784.0,725.0,0.0,1.0,2.0,117.23,1713.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,3,5,55,
1924,1056.0,294.0,2111.0,483.0,3139.0,787.0,0.0,1.0,0.0,65.53,1944.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,3,6,55,
1925,1158.0,327.0,2303.0,542.0,3712.0,839.0,0.0,1.0,0.0,24.3,2344.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,3,7,55,
1926,1262.0,361.0,2495.0,602.0,4144.0,876.0,0.0,1.0,0.0,18.37,2638.0,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,3,8,55,
1927,,,,,,,,,,,,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,3,9,55,
1928,,,,,,,,,,,,False,new,experiments/results/TA_2_2/pathLabels/55.onnx,TA,4,1,55,
1929,15.0,15.0,18.0,18.0,212.0,3.0,0.0,1.0,0.0,14.48,19.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,1,1,56,
1930,17.0,17.0,21.0,21.0,209.0,3.0,0.0,1.0,0.0,14.99,22.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,1,2,56,
1931,19.0,19.0,24.0,24.0,214.0,3.0,0.0,1.0,0.0,14.99,25.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,1,3,56,
1932,21.0,21.0,27.0,27.0,218.0,3.0,0.0,1.0,0.0,14.48,27.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,1,4,56,
1933,23.0,23.0,30.0,30.0,216.0,3.0,0.0,1.0,0.0,15.5,27.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,1,5,56,
1934,25.0,25.0,33.0,33.0,215.0,3.0,0.0,1.0,0.0,15.5,25.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,1,6,56,
1935,27.0,27.0,36.0,36.0,219.0,3.0,0.0,1.0,0.0,15.98,28.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,1,7,56,
1936,29.0,29.0,39.0,39.0,224.0,3.0,0.0,1.0,0.0,15.98,35.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,1,8,56,
