,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,Exception
32,219.0,129.0,505.0,211.0,372.0,75.0,0.0,1.0,0.0,27.98,112.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,3,3,
33,345.0,149.0,919.0,276.0,589.0,140.0,0.0,1.0,0.0,86.43,191.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,3,4,
34,513.0,144.0,1503.0,261.0,678.0,97.0,0.0,1.0,0.0,109.48,255.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,3,5,
35,729.0,151.0,2317.0,279.0,1051.0,365.0,0.0,1.0,0.0,95.3,309.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,3,6,
36,999.0,209.0,3385.0,397.0,1835.0,512.0,0.0,1.0,0.0,106.95,526.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,3,7,
37,1329.0,256.0,4747.0,483.0,2992.0,730.0,0.0,1.0,0.0,177.41,774.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,3,8,
38,1725.0,176.0,6439.0,332.0,4775.0,989.0,0.0,1.0,0.0,154.42,1013.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,3,9,
39,2193.0,286.0,8497.0,543.0,7660.0,1321.0,0.0,1.0,0.0,117.06,1254.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,3,10,
40,2739.0,328.0,10957.0,576.0,12934.0,1730.0,0.0,1.0,0.0,35.81,1538.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,3,11,
41,3369.0,310.0,13855.0,562.0,23507.0,2211.0,0.0,1.0,0.0,162.71,1948.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,3,12,
42,4089.0,380.0,17227.0,688.0,33875.0,2710.0,0.0,1.0,0.0,245.19,2662.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,3,13,
43,4905.0,326.0,21109.0,536.0,57320.0,3353.0,0.0,1.0,0.0,313.16,3224.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,3,14,
44,5823.0,382.0,25537.0,677.0,91398.0,4044.0,0.0,1.0,0.0,247.32,4176.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,3,15,
45,8.0,0.0,7.0,0.0,182.0,0.0,0.0,0.0,1.0,0.0,13.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,4,1,
46,82.0,0.0,114.0,0.0,262.0,0.0,0.0,0.0,3.0,0.0,65.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,4,2,
47,631.0,0.0,1237.0,0.0,455.0,0.0,0.0,0.0,12.0,0.0,256.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,4,3,
48,1865.0,1062.0,5305.0,2164.0,2817.0,567.0,0.0,1.0,0.0,43.06,912.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,4,4,
49,3241.0,969.0,10337.0,1918.0,2360.0,147.0,0.0,1.0,0.0,102.77,1468.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,4,5,
50,5289.0,1515.0,18585.0,3151.0,3663.0,142.0,0.0,1.0,0.0,67.86,2364.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,4,6,
51,8201.0,1834.0,31249.0,3808.0,6912.0,154.0,0.0,1.0,0.0,128.83,4576.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,4,7,
52,12193.0,1267.0,49721.0,2609.0,12715.0,148.0,0.0,1.0,0.0,119.35,8984.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,4,8,
53,17505.0,1602.0,75585.0,3341.0,24786.0,211.0,0.0,1.0,0.0,171.28,17662.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,4,9,
54,24401.0,1771.0,110617.0,3697.0,50782.0,176.0,0.0,1.0,0.0,326.67,38171.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,4,10,
55,33169.0,4663.0,156785.0,8869.0,109062.0,174.0,0.0,1.0,0.0,354.36,87927.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,4,11,
56,44121.0,6561.0,216249.0,12679.0,229116.0,213.0,0.0,1.0,0.0,493.71,193324.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,4,12,
57,57593.0,4944.0,291361.0,9116.0,413101.0,224.0,0.0,1.0,0.0,381.62,352046.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,4,13,
58,,,,,,,,,,,,False,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,4,14,True
59,9.0,0.0,8.0,0.0,191.0,0.0,0.0,0.0,1.0,0.0,15.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,5,1,
60,57.0,0.0,64.0,0.0,222.0,0.0,0.0,0.0,3.0,0.0,39.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,5,2,
61,617.0,0.0,1055.0,0.0,511.0,0.0,0.0,0.0,16.0,0.0,300.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,5,3,
62,6836.0,0.0,19039.0,0.0,8085.0,547.0,0.0,0.0,111.0,0.0,2974.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,5,4,
63,18313.0,6984.0,59959.0,14404.0,34996.0,1271.0,0.0,1.0,0.0,114.69,10954.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,5,5,
64,34513.0,7806.0,125882.0,16537.0,73496.0,822.0,0.0,1.0,0.0,481.21,33286.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,5,6,
65,60953.0,9141.0,244282.0,19570.0,225724.0,907.0,0.0,1.0,0.0,621.44,132265.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,5,7,
66,,,,,,,,,,,,False,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,5,8,
67,9.0,0.0,8.0,0.0,188.0,0.0,0.0,0.0,1.0,0.0,16.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,6,1,
68,31.0,0.0,33.0,0.0,218.0,0.0,0.0,0.0,6.0,0.0,43.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,6,2,
69,1114.0,0.0,1544.0,0.0,666.0,0.0,0.0,0.0,68.0,0.0,432.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,6,3,
70,5813.0,0.0,11323.0,0.0,4800.0,0.0,0.0,0.0,148.0,0.0,4366.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,6,4,
71,,,,,,,,,,,,False,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,6,5,
72,9.0,0.0,8.0,0.0,198.0,0.0,0.0,0.0,1.0,0.0,18.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,7,1,
73,17.0,0.0,17.0,0.0,207.0,0.0,0.0,0.0,3.0,0.0,27.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,7,2,
74,2420.0,0.0,3250.0,0.0,1318.0,0.0,0.0,0.0,357.0,0.0,1036.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,7,3,
75,13583.0,0.0,20147.0,0.0,24702.0,0.0,0.0,0.0,1299.0,0.0,23819.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,7,4,
76,9.0,0.0,8.0,0.0,196.0,0.0,0.0,0.0,1.0,0.0,24.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,8,1,
77,17.0,0.0,17.0,0.0,201.0,0.0,0.0,0.0,3.0,0.0,27.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,8,2,
78,6987.0,0.0,8961.0,0.0,5931.0,0.0,0.0,0.0,1344.0,0.0,5448.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,8,3,
79,34185.0,0.0,49392.0,0.0,196338.0,0.0,0.0,0.0,6516.0,0.0,194005.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,8,4,
80,10.0,0.0,9.0,0.0,203.0,0.0,0.0,0.0,1.0,0.0,31.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,9,1,
81,18.0,0.0,18.0,0.0,206.0,0.0,0.0,0.0,3.0,0.0,28.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,9,2,
82,16828.0,0.0,21151.0,0.0,43564.0,0.0,0.0,0.0,3969.0,0.0,42403.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,9,3,
83,,,,,,,,,,,,False,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,9,4,
84,10.0,0.0,9.0,0.0,210.0,0.0,0.0,0.0,1.0,0.0,30.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,10,1,
85,24.0,0.0,25.0,0.0,215.0,0.0,0.0,0.0,4.0,0.0,41.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,10,2,
86,17295.0,0.0,21522.0,0.0,61854.0,0.0,0.0,0.0,4520.0,0.0,60613.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,10,3,
87,10.0,0.0,9.0,0.0,227.0,0.0,0.0,0.0,1.0,0.0,33.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,11,1,
88,18.0,0.0,18.0,0.0,190.0,0.0,0.0,0.0,3.0,0.0,35.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,11,2,
89,38698.0,0.0,46284.0,0.0,335365.0,0.0,0.0,0.0,10107.0,0.0,332610.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,11,3,
90,10.0,0.0,9.0,0.0,203.0,0.0,0.0,0.0,1.0,0.0,31.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,12,1,
91,18.0,0.0,18.0,0.0,213.0,0.0,0.0,0.0,3.0,0.0,40.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,12,2,
92,,,,,,,,,,,,False,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,12,3,True
93,10.0,0.0,9.0,0.0,209.0,0.0,0.0,0.0,1.0,0.0,28.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,13,1,
94,18.0,0.0,18.0,0.0,225.0,0.0,0.0,0.0,3.0,0.0,38.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,13,2,
95,10.0,0.0,9.0,0.0,201.0,0.0,0.0,0.0,1.0,0.0,27.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,14,1,
96,18.0,0.0,18.0,0.0,213.0,0.0,0.0,0.0,3.0,0.0,34.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,14,2,
97,10.0,0.0,9.0,0.0,210.0,0.0,0.0,0.0,1.0,0.0,29.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,15,1,
98,18.0,0.0,18.0,0.0,237.0,0.0,0.0,0.0,3.0,0.0,50.0,True,new,experiments/results/AT_2_2/focused_4/0.onnx,AT,15,2,
