,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,ra feature,idx
85,125,71,236,111,292,87,0,1,14,15.94,48.0,new,experiments/results/TA_2_2/T_1mill/85.onnx,TA,2,2,1179.1110451221466,850000,1e-05,20,0.1,15,True,10000,True,85
86,140,99,285,174,325,111,0,1,26,18.96,52.0,new,experiments/results/TA_2_2/T_1mill/86.onnx,TA,2,2,1192.247142314911,860000,1e-05,20,0.1,15,True,10000,True,86
87,134,93,262,160,360,112,0,1,21,19.94,46.0,new,experiments/results/TA_2_2/T_1mill/87.onnx,TA,2,2,1205.4762122631073,870000,1e-05,20,0.1,15,True,10000,True,87
88,138,98,279,173,267,100,0,1,29,16.98,38.0,new,experiments/results/TA_2_2/T_1mill/88.onnx,TA,2,2,1218.7697987556458,880000,1e-05,20,0.1,15,True,10000,True,88
89,138,98,280,173,286,113,0,1,31,17.97,34.0,new,experiments/results/TA_2_2/T_1mill/89.onnx,TA,2,2,1232.009562253952,890000,1e-05,20,0.1,15,True,10000,True,89
90,133,96,260,164,275,102,0,1,15,20.0,34.0,new,experiments/results/TA_2_2/T_1mill/90.onnx,TA,2,2,1245.170196056366,900000,1e-05,20,0.1,15,True,10000,True,90
91,126,74,249,118,276,87,0,1,13,16.96,40.0,new,experiments/results/TA_2_2/T_1mill/91.onnx,TA,2,2,1258.5104529857635,910000,1e-05,20,0.1,15,True,10000,True,91
92,140,99,274,174,277,2,0,1,12,11.01,58.0,new,experiments/results/TA_2_2/T_1mill/92.onnx,TA,2,2,1271.8319613933563,920000,1e-05,20,0.1,15,True,10000,True,92
93,140,99,284,174,348,109,0,1,33,18.0,46.0,new,experiments/results/TA_2_2/T_1mill/93.onnx,TA,2,2,1285.213276386261,930000,1e-05,20,0.1,15,True,10000,True,93
94,137,100,267,176,294,112,0,1,19,18.95,44.0,new,experiments/results/TA_2_2/T_1mill/94.onnx,TA,2,2,1298.369372844696,940000,1e-05,20,0.1,15,True,10000,True,94
95,140,101,281,177,332,2,0,1,19,13.97,79.0,new,experiments/results/TA_2_2/T_1mill/95.onnx,TA,2,2,1311.6531291007996,950000,1e-05,20,0.1,15,True,10000,True,95
96,140,99,276,174,307,112,0,1,25,17.99,45.0,new,experiments/results/TA_2_2/T_1mill/96.onnx,TA,2,2,1324.903090953827,960000,1e-05,20,0.1,15,True,10000,True,96
97,88,45,148,56,252,48,0,1,18,28.18,32.0,new,experiments/results/TA_2_2/T_1mill/97.onnx,TA,2,2,1338.1651322841644,970000,1e-05,20,0.1,15,True,10000,True,97
98,140,101,272,177,281,116,0,1,11,18.02,31.0,new,experiments/results/TA_2_2/T_1mill/98.onnx,TA,2,2,1351.3132531642914,980000,1e-05,20,0.1,15,True,10000,True,98
99,140,99,285,174,288,107,0,1,34,17.98,43.0,new,experiments/results/TA_2_2/T_1mill/99.onnx,TA,2,2,1364.607493877411,990000,1e-05,20,0.1,15,True,10000,True,99
100,125,90,248,154,298,86,0,1,19,16.95,44.0,new,experiments/results/TA_2_2/T_1mill/100.onnx,TA,2,2,1377.8633737564087,1000000,1e-05,20,0.1,15,True,10000,True,100
