,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,algorithm,heuristic,problem,n,k
199,2831.0,0.0,15001.0,0.0,44089.0,0.0,0.0,0.0,0.0,1.45,32260.0,true,OpenSet RA,r,CM,14,5
200,2856.0,0.0,15001.0,0.0,48820.0,0.0,0.0,0.0,0.0,1.81,28299.0,true,OpenSet RA,r,CM,14,6
201,2904.0,0.0,15001.0,0.0,65893.0,0.0,0.0,0.0,0.0,1.9,29613.0,true,OpenSet RA,r,CM,14,7
202,2927.0,0.0,15001.0,0.0,94992.0,0.0,0.0,0.0,0.0,2.19,34096.0,true,OpenSet RA,r,CM,14,8
203,3049.0,0.0,15001.0,0.0,150485.0,0.0,0.0,0.0,0.0,3.1,56632.0,true,OpenSet RA,r,CM,14,9
204,2950.0,0.0,15001.0,0.0,194827.0,0.0,0.0,0.0,0.0,3.35,58930.0,true,OpenSet RA,r,CM,14,10
205,2971.0,0.0,15001.0,0.0,252068.0,0.0,0.0,0.0,0.0,3.76,46955.0,true,OpenSet RA,r,CM,14,11
206,2927.0,0.0,15001.0,0.0,334119.0,0.0,0.0,0.0,0.0,4.74,50421.0,true,OpenSet RA,r,CM,14,12
207,3032.0,0.0,15001.0,0.0,492595.0,0.0,0.0,0.0,0.0,5.86,82266.0,true,OpenSet RA,r,CM,14,13
208,2927.0,0.0,15001.0,0.0,669814.0,0.0,0.0,0.0,0.0,7.55,80184.0,true,OpenSet RA,r,CM,14,14
209,,,,,,,,,,,,,OpenSet RA,r,CM,14,15
210,2776.0,0.0,15001.0,0.0,6427.0,0.0,0.0,0.0,0.0,114.43,5939.0,true,OpenSet RA,r,CM,15,1
211,2803.0,0.0,15001.0,0.0,11450.0,0.0,0.0,0.0,0.0,179.96,10318.0,true,OpenSet RA,r,CM,15,2
212,2829.0,0.0,15001.0,0.0,24261.0,0.0,0.0,0.0,0.0,507.67,21080.0,true,OpenSet RA,r,CM,15,3
213,2813.0,0.0,15001.0,0.0,37349.0,0.0,0.0,0.0,0.0,1.18,30464.0,true,OpenSet RA,r,CM,15,4
214,2839.0,0.0,15001.0,0.0,39283.0,0.0,0.0,0.0,0.0,1.46,25991.0,true,OpenSet RA,r,CM,15,5
215,2865.0,0.0,15001.0,0.0,56419.0,0.0,0.0,0.0,0.0,1.89,31347.0,true,OpenSet RA,r,CM,15,6
216,2786.0,0.0,15001.0,0.0,78475.0,0.0,0.0,0.0,0.0,2.22,34814.0,true,OpenSet RA,r,CM,15,7
217,2916.0,0.0,15001.0,0.0,117994.0,0.0,0.0,0.0,0.0,2.61,44004.0,true,OpenSet RA,r,CM,15,8
218,2916.0,0.0,15001.0,0.0,181140.0,0.0,0.0,0.0,0.0,3.59,62408.0,true,OpenSet RA,r,CM,15,9
219,2839.0,0.0,15001.0,0.0,236854.0,0.0,0.0,0.0,0.0,3.53,67095.0,true,OpenSet RA,r,CM,15,10
220,2839.0,0.0,15001.0,0.0,303249.0,0.0,0.0,0.0,0.0,4.46,55234.0,true,OpenSet RA,r,CM,15,11
221,2813.0,0.0,15001.0,0.0,425457.0,0.0,0.0,0.0,0.0,5.64,58933.0,true,OpenSet RA,r,CM,15,12
222,2916.0,0.0,15001.0,0.0,643316.0,0.0,0.0,0.0,0.0,7.79,93802.0,true,OpenSet RA,r,CM,15,13
223,,,,,,,,,,,,,OpenSet RA,r,CM,15,14
