,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx,Exception
1911,25.0,25.0,33.0,33.0,219.0,3.0,0.0,1.0,0.0,20.18,28.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,1,6,56,
1912,27.0,27.0,36.0,36.0,218.0,3.0,0.0,1.0,0.0,20.18,25.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,1,7,56,
1913,29.0,29.0,39.0,39.0,222.0,3.0,0.0,1.0,0.0,20.69,31.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,1,8,56,
1914,31.0,31.0,42.0,42.0,220.0,3.0,0.0,1.0,0.0,20.69,26.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,1,9,56,
1915,33.0,33.0,45.0,45.0,226.0,3.0,0.0,1.0,0.0,20.18,36.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,1,10,56,
1916,35.0,35.0,48.0,48.0,228.0,3.0,0.0,1.0,0.0,20.18,35.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,1,11,56,
1917,37.0,37.0,51.0,51.0,238.0,3.0,0.0,1.0,0.0,21.17,43.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,1,12,56,
1918,39.0,39.0,54.0,54.0,249.0,3.0,0.0,1.0,0.0,21.14,55.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,1,13,56,
1919,41.0,41.0,57.0,57.0,234.0,3.0,0.0,1.0,0.0,20.66,43.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,1,14,56,
1920,43.0,43.0,60.0,60.0,244.0,3.0,0.0,1.0,0.0,21.17,50.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,1,15,56,
1921,87.0,55.0,145.0,78.0,309.0,15.0,0.0,1.0,0.0,24.18,97.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,2,1,56,
1922,105.0,48.0,181.0,61.0,308.0,10.0,0.0,1.0,0.0,24.66,104.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,2,2,56,
1923,99.0,51.0,158.0,65.0,312.0,16.0,0.0,1.0,0.0,24.66,104.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,2,3,56,
1924,110.0,59.0,181.0,78.0,340.0,16.0,0.0,1.0,0.0,25.62,130.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,2,4,56,
1925,126.0,69.0,219.0,95.0,355.0,30.0,0.0,1.0,0.0,29.14,133.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,2,5,56,
1926,136.0,73.0,236.0,100.0,374.0,32.0,0.0,1.0,0.0,9.52,138.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,2,6,56,
1927,187.0,78.0,343.0,106.0,404.0,12.0,0.0,1.0,0.0,14.74,170.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,2,7,56,
1928,201.0,84.0,349.0,115.0,390.0,10.0,0.0,1.0,0.0,13.83,161.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,2,8,56,
1929,218.0,90.0,399.0,124.0,440.0,12.0,0.0,1.0,0.0,19.75,211.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,2,9,56,
1930,168.0,95.0,266.0,132.0,417.0,16.0,0.0,1.0,0.0,29.14,205.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,2,10,56,
1931,186.0,105.0,321.0,149.0,416.0,30.0,0.0,1.0,0.0,21.81,168.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,2,11,56,
1932,195.0,109.0,337.0,154.0,447.0,31.0,0.0,1.0,0.0,23.86,208.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,2,12,56,
1933,206.0,117.0,355.0,167.0,467.0,32.0,0.0,1.0,0.0,24.96,218.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,2,13,56,
1934,215.0,121.0,371.0,172.0,495.0,33.0,0.0,1.0,0.0,26.95,244.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,2,14,56,
1935,226.0,127.0,389.0,181.0,457.0,34.0,0.0,1.0,0.0,28.99,204.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,2,15,56,
1936,528.0,138.0,1133.0,197.0,824.0,45.0,0.0,1.0,0.0,77.74,532.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,3,1,56,
1937,624.0,134.0,1266.0,189.0,1471.0,465.0,0.0,1.0,0.0,67.38,844.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,3,2,56,
1938,740.0,183.0,1514.0,273.0,1824.0,454.0,0.0,1.0,0.0,53.21,1072.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,3,3,56,
1939,837.0,172.0,1670.0,253.0,2112.0,537.0,0.0,1.0,0.0,115.6,1279.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,3,4,56,
1940,949.0,226.0,1916.0,346.0,2484.0,462.0,0.0,1.0,0.0,114.7,1496.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,3,5,56,
1941,1082.0,285.0,2251.0,469.0,3378.0,535.0,0.0,1.0,0.0,38.28,2106.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,3,6,56,
1942,1158.0,228.0,2377.0,340.0,4007.0,770.0,0.0,1.0,0.0,85.63,2461.0,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,3,7,56,
1943,,,,,,,,,,,,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,3,8,56,
1944,,,,,,,,,,,,False,new,experiments/results/TA_2_2/pathLabels/56.onnx,TA,4,1,56,
1945,15.0,15.0,18.0,18.0,208.0,4.0,0.0,1.0,0.0,17.73,18.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,1,1,57,
1946,17.0,17.0,21.0,21.0,209.0,3.0,0.0,1.0,0.0,20.21,18.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,1,2,57,
1947,19.0,19.0,24.0,24.0,213.0,3.0,0.0,1.0,0.0,20.21,26.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,1,3,57,
1948,21.0,21.0,27.0,27.0,215.0,3.0,0.0,1.0,0.0,20.21,24.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,1,4,57,
1949,23.0,23.0,30.0,30.0,216.0,4.0,0.0,1.0,0.0,20.18,26.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,1,5,57,
1950,25.0,25.0,33.0,33.0,217.0,3.0,0.0,1.0,0.0,20.18,25.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,1,6,57,
1951,27.0,27.0,36.0,36.0,218.0,4.0,0.0,1.0,0.0,20.18,27.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,1,7,57,
1952,29.0,29.0,39.0,39.0,221.0,3.0,0.0,1.0,0.0,20.69,26.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,1,8,57,
1953,31.0,31.0,42.0,42.0,234.0,3.0,0.0,1.0,0.0,20.69,37.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,1,9,57,
1954,33.0,33.0,45.0,45.0,230.0,3.0,0.0,1.0,0.0,20.18,36.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,1,10,57,
1955,35.0,35.0,48.0,48.0,234.0,3.0,0.0,1.0,0.0,20.18,39.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,1,11,57,
1956,37.0,37.0,51.0,51.0,237.0,3.0,0.0,1.0,0.0,21.17,41.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,1,12,57,
1957,39.0,39.0,54.0,54.0,228.0,3.0,0.0,1.0,0.0,21.14,37.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,1,13,57,
1958,41.0,41.0,57.0,57.0,239.0,3.0,0.0,1.0,0.0,20.66,45.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,1,14,57,
1959,43.0,43.0,60.0,60.0,240.0,3.0,0.0,1.0,0.0,21.17,47.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,1,15,57,
1960,107.0,54.0,196.0,75.0,340.0,63.0,0.0,1.0,15.0,9.24,110.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,2,1,57,
1961,104.0,66.0,176.0,95.0,341.0,58.0,0.0,1.0,0.0,28.66,107.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,2,2,57,
1962,123.0,70.0,214.0,102.0,371.0,72.0,0.0,1.0,0.0,18.3,142.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,2,3,57,
1963,170.0,86.0,313.0,133.0,433.0,110.0,0.0,1.0,21.0,28.39,160.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,2,4,57,
1964,190.0,98.0,364.0,155.0,455.0,120.0,0.0,1.0,37.0,33.35,186.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,2,5,57,
1965,176.0,137.0,339.0,247.0,457.0,119.0,0.0,1.0,19.0,31.38,176.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,2,6,57,
1966,230.0,116.0,442.0,185.0,563.0,134.0,0.0,1.0,47.0,44.36,246.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,2,7,57,
1967,248.0,110.0,473.0,166.0,567.0,133.0,0.0,1.0,50.0,49.41,264.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,2,8,57,
1968,270.0,131.0,496.0,208.0,579.0,137.0,0.0,1.0,31.0,51.4,278.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,2,9,57,
1969,232.0,126.0,385.0,193.0,459.0,72.0,0.0,1.0,0.0,31.56,187.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,2,10,57,
1970,222.0,129.0,338.0,197.0,452.0,61.0,0.0,1.0,0.0,28.6,187.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,2,11,57,
1971,236.0,137.0,359.0,210.0,495.0,64.0,0.0,1.0,0.0,31.74,220.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,2,12,57,
1972,250.0,149.0,380.0,229.0,502.0,67.0,0.0,1.0,0.0,35.73,206.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,2,13,57,
1973,264.0,153.0,401.0,236.0,529.0,70.0,0.0,1.0,0.0,38.79,261.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,2,14,57,
1974,278.0,165.0,422.0,255.0,546.0,73.0,0.0,1.0,0.0,41.82,252.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,2,15,57,
1975,562.0,151.0,1222.0,239.0,1539.0,606.0,0.0,1.0,0.0,86.83,829.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,3,1,57,
1976,704.0,214.0,1550.0,354.0,1997.0,774.0,0.0,1.0,12.0,81.85,1153.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,3,2,57,
1977,742.0,214.0,1539.0,344.0,1977.0,732.0,0.0,1.0,0.0,106.16,1167.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,3,3,57,
1978,966.0,478.0,2405.0,1060.0,3735.0,1264.0,0.0,1.0,27.0,173.41,2001.0,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,3,4,57,
1979,,,,,,,,,,,,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,3,5,57,
1980,,,,,,,,,,,,False,new,experiments/results/TA_2_2/pathLabels/57.onnx,TA,4,1,57,
1981,15.0,15.0,18.0,18.0,210.0,3.0,0.0,1.0,0.0,19.2,18.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,1,1,59,
1982,17.0,17.0,21.0,21.0,207.0,3.0,0.0,1.0,0.0,19.2,19.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,1,2,59,
1983,19.0,19.0,24.0,24.0,212.0,4.0,0.0,1.0,0.0,19.7,21.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,1,3,59,
1984,21.0,21.0,27.0,27.0,213.0,5.0,0.0,1.0,0.0,20.21,22.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,1,4,59,
1985,23.0,23.0,30.0,30.0,215.0,6.0,0.0,1.0,0.0,20.18,26.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,1,5,59,
1986,25.0,25.0,33.0,33.0,215.0,7.0,0.0,1.0,0.0,20.18,24.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,1,6,59,
1987,27.0,27.0,36.0,36.0,234.0,8.0,0.0,1.0,0.0,20.18,31.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,1,7,59,
1988,29.0,29.0,39.0,39.0,234.0,9.0,0.0,1.0,0.0,20.69,41.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,1,8,59,
1989,31.0,31.0,42.0,42.0,243.0,10.0,0.0,1.0,0.0,20.69,43.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,1,9,59,
1990,33.0,33.0,45.0,45.0,232.0,11.0,0.0,1.0,0.0,20.66,38.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,1,10,59,
1991,35.0,35.0,48.0,48.0,240.0,11.0,0.0,1.0,0.0,21.14,43.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,1,11,59,
1992,37.0,37.0,51.0,51.0,237.0,13.0,0.0,1.0,0.0,21.14,44.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,1,12,59,
1993,39.0,39.0,54.0,54.0,231.0,14.0,0.0,1.0,0.0,21.14,35.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,1,13,59,
1994,41.0,41.0,57.0,57.0,248.0,15.0,0.0,1.0,0.0,21.62,50.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,1,14,59,
1995,43.0,43.0,60.0,60.0,252.0,16.0,0.0,1.0,0.0,21.65,50.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,1,15,59,
1996,106.0,56.0,187.0,77.0,350.0,55.0,0.0,1.0,13.0,29.62,121.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,2,1,59,
1997,128.0,62.0,234.0,89.0,384.0,75.0,0.0,1.0,14.0,20.23,147.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,2,2,59,
1998,127.0,97.0,231.0,165.0,359.0,95.0,0.0,1.0,5.0,19.26,110.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,2,3,59,
1999,146.0,109.0,263.0,189.0,389.0,107.0,0.0,1.0,5.0,24.28,138.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,2,4,59,
2000,157.0,121.0,293.0,213.0,406.0,111.0,0.0,1.0,15.0,26.28,148.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,2,5,59,
2001,167.0,133.0,314.0,237.0,436.0,123.0,0.0,1.0,14.0,29.27,182.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,2,6,59,
2002,186.0,145.0,343.0,261.0,447.0,141.0,0.0,1.0,5.0,33.35,191.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,2,7,59,
2003,210.0,159.0,390.0,291.0,482.0,146.0,0.0,1.0,10.0,38.31,214.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,2,8,59,
2004,224.0,171.0,420.0,315.0,493.0,173.0,0.0,1.0,10.0,47.34,197.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,2,9,59,
2005,280.0,142.0,514.0,225.0,648.0,186.0,0.0,1.0,22.0,65.51,321.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,2,10,59,
2006,298.0,152.0,547.0,242.0,647.0,201.0,0.0,1.0,22.0,73.55,287.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,2,11,59,
2007,316.0,166.0,580.0,265.0,715.0,215.0,0.0,1.0,22.0,80.54,386.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,2,12,59,
2008,334.0,176.0,613.0,282.0,760.0,230.0,0.0,1.0,22.0,88.57,369.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,2,13,59,
2009,350.0,186.0,642.0,299.0,791.0,245.0,0.0,1.0,21.0,96.56,421.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,2,14,59,
2010,368.0,196.0,671.0,316.0,850.0,255.0,0.0,1.0,22.0,102.61,460.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,2,15,59,
2011,710.0,187.0,1554.0,315.0,1854.0,688.0,0.0,1.0,45.0,82.44,988.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,3,1,59,
2012,855.0,231.0,1901.0,400.0,2670.0,842.0,0.0,1.0,46.0,14.86,1503.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,3,2,59,
2013,832.0,413.0,1949.0,887.0,2628.0,964.0,0.0,1.0,24.0,75.57,1422.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,3,3,59,
2014,949.0,475.0,2214.0,1058.0,3542.0,1095.0,0.0,1.0,25.0,18.7,1953.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,3,4,59,
2015,1051.0,533.0,2433.0,1201.0,3881.0,1189.0,0.0,1.0,24.0,154.64,2225.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,3,5,59,
2016,1142.0,586.0,2633.0,1346.0,4355.0,1362.0,0.0,1.0,30.0,192.3,2302.0,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,3,6,59,
2017,,,,,,,,,,,,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,3,7,59,
2018,,,,,,,,,,,,False,new,experiments/results/TA_2_2/pathLabels/59.onnx,TA,4,1,59,
2019,15.0,15.0,18.0,18.0,209.0,3.0,0.0,1.0,0.0,19.2,19.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,1,1,60,
2020,17.0,17.0,21.0,21.0,219.0,3.0,0.0,1.0,0.0,19.2,20.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,1,2,60,
2021,20.0,19.0,25.0,24.0,212.0,4.0,0.0,1.0,1.0,20.21,22.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,1,3,60,
2022,22.0,21.0,28.0,27.0,230.0,5.0,0.0,1.0,1.0,20.69,30.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,1,4,60,
2023,24.0,23.0,31.0,30.0,228.0,6.0,0.0,1.0,1.0,20.18,35.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,1,5,60,
2024,26.0,25.0,34.0,33.0,239.0,7.0,0.0,1.0,1.0,20.18,42.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,1,6,60,
2025,28.0,27.0,37.0,36.0,225.0,8.0,0.0,1.0,1.0,20.18,27.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,1,7,60,
2026,30.0,29.0,40.0,39.0,233.0,9.0,0.0,1.0,1.0,20.69,35.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,1,8,60,
2027,32.0,31.0,43.0,42.0,251.0,10.0,0.0,1.0,1.0,20.69,58.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,1,9,60,
2028,34.0,33.0,46.0,45.0,245.0,11.0,0.0,1.0,1.0,21.14,41.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,1,10,60,
2029,36.0,35.0,49.0,48.0,246.0,12.0,0.0,1.0,1.0,20.66,46.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,1,11,60,
2030,38.0,37.0,52.0,51.0,251.0,13.0,0.0,1.0,1.0,21.17,42.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,1,12,60,
2031,40.0,39.0,55.0,54.0,247.0,14.0,0.0,1.0,1.0,21.62,39.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,1,13,60,
2032,42.0,41.0,58.0,57.0,245.0,15.0,0.0,1.0,1.0,21.14,49.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,1,14,60,
2033,44.0,43.0,61.0,60.0,250.0,16.0,0.0,1.0,1.0,21.65,50.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,1,15,60,
2034,102.0,46.0,183.0,60.0,338.0,57.0,0.0,1.0,9.0,29.62,114.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,2,1,60,
2035,120.0,52.0,212.0,69.0,376.0,63.0,0.0,1.0,9.0,15.31,137.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,2,2,60,
2036,158.0,110.0,314.0,196.0,432.0,113.0,0.0,1.0,34.0,27.29,160.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,2,3,60,
2037,176.0,128.0,352.0,233.0,464.0,132.0,0.0,1.0,36.0,34.28,191.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,2,4,60,
2038,194.0,144.0,390.0,267.0,469.0,146.0,0.0,1.0,36.0,38.31,188.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,2,5,60,
2039,205.0,150.0,406.0,256.0,493.0,142.0,0.0,1.0,34.0,40.26,205.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,2,6,60,
2040,219.0,162.0,436.0,278.0,534.0,161.0,0.0,1.0,34.0,46.27,241.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,2,7,60,
2041,233.0,182.0,465.0,314.0,557.0,182.0,0.0,1.0,29.0,53.3,261.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,2,8,60,
2042,245.0,196.0,492.0,340.0,578.0,206.0,0.0,1.0,29.0,58.31,261.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,2,9,60,
2043,284.0,224.0,580.0,437.0,713.0,220.0,0.0,1.0,48.0,85.59,334.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,2,10,60,
2044,300.0,240.0,614.0,471.0,757.0,238.0,0.0,1.0,48.0,94.58,374.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,2,11,60,
2045,313.0,246.0,633.0,430.0,767.0,253.0,0.0,1.0,48.0,97.57,360.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,2,12,60,
2046,327.0,262.0,664.0,459.0,801.0,270.0,0.0,1.0,48.0,105.57,397.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,2,13,60,
2047,343.0,278.0,698.0,488.0,874.0,288.0,0.0,1.0,48.0,118.61,406.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,2,14,60,
2048,359.0,292.0,732.0,514.0,848.0,306.0,0.0,1.0,48.0,128.62,403.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,2,15,60,
2049,588.0,115.0,1290.0,156.0,1493.0,501.0,0.0,1.0,30.0,86.06,821.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,3,1,60,
2050,707.0,192.0,1509.0,302.0,1894.0,576.0,0.0,1.0,30.0,62.01,1134.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,3,2,60,
2051,1045.0,509.0,2763.0,1126.0,4438.0,1384.0,0.0,1.0,153.0,205.64,2442.0,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,3,3,60,
2052,,,,,,,,,,,,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,3,4,60,
2053,,,,,,,,,,,,False,new,experiments/results/TA_2_2/pathLabels/60.onnx,TA,4,1,60,
2054,15.0,15.0,18.0,18.0,209.0,3.0,0.0,1.0,0.0,19.7,18.0,False,new,experiments/results/TA_2_2/pathLabels/61.onnx,TA,1,1,61,
2055,17.0,17.0,21.0,21.0,209.0,3.0,0.0,1.0,0.0,19.7,19.0,False,new,experiments/results/TA_2_2/pathLabels/61.onnx,TA,1,2,61,
2056,19.0,19.0,24.0,24.0,212.0,3.0,0.0,1.0,0.0,20.21,18.0,False,new,experiments/results/TA_2_2/pathLabels/61.onnx,TA,1,3,61,
2057,21.0,21.0,27.0,27.0,212.0,3.0,0.0,1.0,0.0,20.21,24.0,False,new,experiments/results/TA_2_2/pathLabels/61.onnx,TA,1,4,61,
2058,23.0,23.0,30.0,30.0,220.0,3.0,0.0,1.0,0.0,20.18,29.0,False,new,experiments/results/TA_2_2/pathLabels/61.onnx,TA,1,5,61,
2059,25.0,25.0,33.0,33.0,220.0,3.0,0.0,1.0,0.0,20.18,31.0,False,new,experiments/results/TA_2_2/pathLabels/61.onnx,TA,1,6,61,
2060,27.0,27.0,36.0,36.0,220.0,3.0,0.0,1.0,0.0,20.18,32.0,False,new,experiments/results/TA_2_2/pathLabels/61.onnx,TA,1,7,61,
2061,29.0,29.0,39.0,39.0,226.0,3.0,0.0,1.0,0.0,20.69,32.0,False,new,experiments/results/TA_2_2/pathLabels/61.onnx,TA,1,8,61,
2062,31.0,31.0,42.0,42.0,234.0,3.0,0.0,1.0,0.0,20.69,44.0,False,new,experiments/results/TA_2_2/pathLabels/61.onnx,TA,1,9,61,
2063,33.0,33.0,45.0,45.0,234.0,3.0,0.0,1.0,0.0,20.18,33.0,False,new,experiments/results/TA_2_2/pathLabels/61.onnx,TA,1,10,61,
2064,35.0,35.0,48.0,48.0,237.0,3.0,0.0,1.0,0.0,20.18,44.0,False,new,experiments/results/TA_2_2/pathLabels/61.onnx,TA,1,11,61,
2065,37.0,37.0,51.0,51.0,233.0,3.0,0.0,1.0,0.0,21.14,40.0,False,new,experiments/results/TA_2_2/pathLabels/61.onnx,TA,1,12,61,
2066,39.0,39.0,54.0,54.0,237.0,3.0,0.0,1.0,0.0,21.14,43.0,False,new,experiments/results/TA_2_2/pathLabels/61.onnx,TA,1,13,61,
2067,41.0,41.0,57.0,57.0,235.0,3.0,0.0,1.0,0.0,21.14,44.0,False,new,experiments/results/TA_2_2/pathLabels/61.onnx,TA,1,14,61,
2068,43.0,43.0,60.0,60.0,242.0,3.0,0.0,1.0,0.0,21.17,50.0,False,new,experiments/results/TA_2_2/pathLabels/61.onnx,TA,1,15,61,
2069,63.0,41.0,90.0,49.0,263.0,6.0,0.0,1.0,0.0,22.18,61.0,False,new,experiments/results/TA_2_2/pathLabels/61.onnx,TA,2,1,61,
2070,69.0,47.0,99.0,58.0,276.0,6.0,0.0,1.0,0.0,22.18,82.0,False,new,experiments/results/TA_2_2/pathLabels/61.onnx,TA,2,2,61,
2071,75.0,52.0,108.0,66.0,285.0,6.0,0.0,1.0,0.0,22.66,88.0,False,new,experiments/results/TA_2_2/pathLabels/61.onnx,TA,2,3,61,
2072,81.0,59.0,117.0,76.0,296.0,6.0,0.0,1.0,0.0,23.14,98.0,False,new,experiments/results/TA_2_2/pathLabels/61.onnx,TA,2,4,61,
2073,87.0,65.0,126.0,85.0,307.0,6.0,0.0,1.0,0.0,23.14,104.0,False,new,experiments/results/TA_2_2/pathLabels/61.onnx,TA,2,5,61,
