,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,ra feature,avg q,idx
34,463.0440740585327,340000,1e-05,20,0.1,15,False,10000,True,-161.38455,34
35,476.66429328918457,350000,1e-05,20,0.1,15,False,10000,True,-166.02927,35
36,490.2519097328186,360000,1e-05,20,0.1,15,False,10000,True,-177.85103,36
37,503.8902909755707,370000,1e-05,20,0.1,15,False,10000,True,-162.13196,37
38,517.5415921211243,380000,1e-05,20,0.1,15,False,10000,True,-158.62341,38
39,531.1654829978943,390000,1e-05,20,0.1,15,False,10000,True,-156.43578,39
40,544.6595687866211,400000,1e-05,20,0.1,15,False,10000,True,-175.47371,40
41,558.1027131080627,410000,1e-05,20,0.1,15,False,10000,True,-171.62074,41
42,571.5476787090302,420000,1e-05,20,0.1,15,False,10000,True,-165.10149,42
43,585.0191547870636,430000,1e-05,20,0.1,15,False,10000,True,-156.9342,43
44,598.4744005203247,440000,1e-05,20,0.1,15,False,10000,True,-180.66887,44
45,611.9588668346405,450000,1e-05,20,0.1,15,False,10000,True,-153.26526,45
46,625.4376268386841,460000,1e-05,20,0.1,15,False,10000,True,-169.89758,46
47,638.889541387558,470000,1e-05,20,0.1,15,False,10000,True,-161.48457,47
48,652.3289821147919,480000,1e-05,20,0.1,15,False,10000,True,-161.59042,48
49,665.834459066391,490000,1e-05,20,0.1,15,False,10000,True,-182.91037,49
50,679.3082892894745,500000,1e-05,20,0.1,15,False,10000,True,-157.90218,50
51,692.7882649898529,510000,1e-05,20,0.1,15,False,10000,True,-172.1962,51
52,706.2970752716064,520000,1e-05,20,0.1,15,False,10000,True,-149.20613,52
53,719.7430183887482,530000,1e-05,20,0.1,15,False,10000,True,-157.32614,53
54,733.2635831832886,540000,1e-05,20,0.1,15,False,10000,True,-168.96236,54
55,746.735188961029,550000,1e-05,20,0.1,15,False,10000,True,-155.26508,55
56,760.259813785553,560000,1e-05,20,0.1,15,False,10000,True,-164.11401,56
57,773.7700293064117,570000,1e-05,20,0.1,15,False,10000,True,-168.61916,57
58,787.2545080184937,580000,1e-05,20,0.1,15,False,10000,True,-172.41464,58
59,800.8567588329315,590000,1e-05,20,0.1,15,False,10000,True,-167.01805,59
60,814.4312257766724,600000,1e-05,20,0.1,15,False,10000,True,-177.86446,60
61,828.0195353031158,610000,1e-05,20,0.1,15,False,10000,True,-138.25925,61
62,841.5813391208649,620000,1e-05,20,0.1,15,False,10000,True,-143.7363,62
63,855.1441526412964,630000,1e-05,20,0.1,15,False,10000,True,-163.75218,63
64,868.7187857627869,640000,1e-05,20,0.1,15,False,10000,True,-179.5399,64
65,882.2902097702026,650000,1e-05,20,0.1,15,False,10000,True,-146.65703,65
66,895.9155371189117,660000,1e-05,20,0.1,15,False,10000,True,-172.5702,66
67,909.6146607398987,670000,1e-05,20,0.1,15,False,10000,True,-161.42871,67
68,923.2272388935089,680000,1e-05,20,0.1,15,False,10000,True,-136.03171,68
69,936.8401086330414,690000,1e-05,20,0.1,15,False,10000,True,-173.28993,69
70,950.416588306427,700000,1e-05,20,0.1,15,False,10000,True,-141.63058,70
71,964.0145931243896,710000,1e-05,20,0.1,15,False,10000,True,-171.11526,71
72,977.7120757102966,720000,1e-05,20,0.1,15,False,10000,True,-158.03145,72
73,991.3598744869232,730000,1e-05,20,0.1,15,False,10000,True,-160.06668,73
74,1005.0449223518372,740000,1e-05,20,0.1,15,False,10000,True,-139.09135,74
75,1018.7267801761627,750000,1e-05,20,0.1,15,False,10000,True,-154.99837,75
76,1032.4166226387024,760000,1e-05,20,0.1,15,False,10000,True,-160.87117,76
77,1046.1078958511353,770000,1e-05,20,0.1,15,False,10000,True,-140.30806,77
78,1059.7851932048798,780000,1e-05,20,0.1,15,False,10000,True,-140.026,78
79,1073.5275011062622,790000,1e-05,20,0.1,15,False,10000,True,-160.92807,79
80,1087.266140460968,800000,1e-05,20,0.1,15,False,10000,True,-180.00981,80
81,1100.956371307373,810000,1e-05,20,0.1,15,False,10000,True,-138.0959,81
82,1114.6582071781158,820000,1e-05,20,0.1,15,False,10000,True,-172.3869,82
83,1128.3967535495758,830000,1e-05,20,0.1,15,False,10000,True,-165.38028,83
84,1142.0902502536774,840000,1e-05,20,0.1,15,False,10000,True,-153.49309,84
85,1155.6863782405853,850000,1e-05,20,0.1,15,False,10000,True,-141.02916,85
86,1169.3782818317413,860000,1e-05,20,0.1,15,False,10000,True,-152.36678,86
87,1183.0228984355927,870000,1e-05,20,0.1,15,False,10000,True,-144.87108,87
88,1196.6362335681915,880000,1e-05,20,0.1,15,False,10000,True,-127.70496,88
89,1210.2356612682343,890000,1e-05,20,0.1,15,False,10000,True,-156.53796,89
90,1223.850448846817,900000,1e-05,20,0.1,15,False,10000,True,-160.99197,90
91,1237.5120525360107,910000,1e-05,20,0.1,15,False,10000,True,-155.5262,91
92,1251.1860823631287,920000,1e-05,20,0.1,15,False,10000,True,-133.39632,92
93,1264.8279011249542,930000,1e-05,20,0.1,15,False,10000,True,-150.33064,93
94,1278.547214269638,940000,1e-05,20,0.1,15,False,10000,True,-162.18973,94
95,1292.2157709598541,950000,1e-05,20,0.1,15,False,10000,True,-145.80566,95
96,1305.8824355602264,960000,1e-05,20,0.1,15,False,10000,True,-134.18962,96
97,1319.6075673103333,970000,1e-05,20,0.1,15,False,10000,True,-150.43211,97
98,1333.3152332305908,980000,1e-05,20,0.1,15,False,10000,True,-164.34415,98
99,1347.040384054184,990000,1e-05,20,0.1,15,False,10000,True,-157.60164,99
100,1360.6999762058258,1000000,1e-05,20,0.1,15,False,10000,True,-154.49712,100
