testcase,controllerType,heuristic,expandedStates,usedStates,expandedTransitions,usedTransitions,synthesisTimeMs,findGoals,findErrors,propGoals,propErrors,memUsed,compositionTimeMs,isControllable,comments,totalTimeMs,method,totalStates,totalTransitions,states_used/total,states_expanded/total,transitions_used/total,transitions_expanded/total,findGoalsRatio,findErrorsRatio,propagateGoalsRatio,propagateErrorsRatio,n,k,memUsedMB
DP-4-13,mono,,1202896.0,549819.0,4586892.0,1904141.0,25159.0,0.0,0.0,0.0,0.0,7.29GB,3375.0,True,,28534.0,Monolithic,1202896.0,4586892.0,0.46,1.0,0.42,1.0,0.0,0.0,0.0,0.0,4,13,7464.96
DP-4-14,compos,RA,341.0,151.0,472.0,241.0,348.0,56.0,44.0,2.0,4.0,96.99MB,31.0,True,,379.0,RA,,,,,,,,,,,4,14,96.99
DP-4-14,mono,,,,,,,,,,,0MB,,,Exception,-1.0,Monolithic,,,,,,,,,,,4,14,
DP-4-15,compos,RA,356.0,155.0,489.0,245.0,399.0,56.0,46.0,2.0,4.0,113.03MB,31.0,True,,430.0,RA,,,,,,,,,,,4,15,113.03
DP-4-2,compos,MA,15813.0,970.0,44090.0,2778.0,51002.0,2477.0,2941.0,1.0,512.0,577.00MB,27.0,True,,51029.0,MA,21001.0,72481.0,0.05,0.75,0.04,0.61,3.4174,4.0576,0.0014,0.7064,4,2,577.0
DP-4-2,compos,BFS,17985.0,10876.0,56436.0,32934.0,1613084.0,9019.0,633.0,1.0,1126.0,507.81MB,27.0,True,,1613111.0,BFS,21001.0,72481.0,0.52,0.86,0.45,0.78,12.4433,0.8733,0.0014,1.5535,4,2,507.81
DP-4-2,compos,RA,115.0,73.0,161.0,113.0,123.0,20.0,3.0,8.0,2.0,14.00MB,36.0,True,,159.0,RA,21001.0,72481.0,0.0,0.01,0.0,0.0,0.0276,0.0041,0.011,0.0028,4,2,14.0
DP-4-2,mono,,21001.0,19619.0,72481.0,62147.0,419.0,0.0,0.0,0.0,0.0,172.02MB,142.0,True,,561.0,Monolithic,21001.0,72481.0,0.93,1.0,0.86,1.0,0.0,0.0,0.0,0.0,4,2,172.02
DP-4-3,compos,BFS,18074.0,771.0,49921.0,2065.0,107266.0,1200.0,1047.0,1.0,1308.0,607.31MB,36.0,True,,107302.0,BFS,36256.0,127292.0,0.02,0.5,0.02,0.39,0.9427,0.8225,0.0008,1.0276,4,3,607.31
DP-4-3,compos,RA,129.0,77.0,175.0,117.0,128.0,20.0,3.0,4.0,3.0,14.00MB,32.0,True,,160.0,RA,36256.0,127292.0,0.0,0.0,0.0,0.0,0.0157,0.0024,0.0031,0.0024,4,3,14.0
DP-4-3,compos,MA,29543.0,2443.0,81929.0,7411.0,491495.0,7391.0,4431.0,1.0,1219.0,682.83MB,28.0,True,,491523.0,MA,36256.0,127292.0,0.07,0.81,0.06,0.64,5.8063,3.481,0.0008,0.9576,4,3,682.83
DP-4-3,mono,,36256.0,31899.0,127292.0,103421.0,725.0,0.0,0.0,0.0,0.0,300.01MB,199.0,True,,924.0,Monolithic,36256.0,127292.0,0.88,1.0,0.81,1.0,0.0,0.0,0.0,0.0,4,3,300.01
DP-4-4,compos,BFS,,,,,,,,,,0MB,,,TO,1800000.0,BFS,59545.0,212217.0,,,,,,,,,4,4,
DP-4-4,compos,MA,47188.0,3448.0,126611.0,10694.0,1051711.0,9809.0,6258.0,1.0,2289.0,858.34MB,28.0,True,,1051739.0,MA,59545.0,212217.0,0.06,0.79,0.05,0.6,4.6222,2.9489,0.0005,1.0786,4,4,858.34
DP-4-4,compos,RA,152.0,81.0,202.0,121.0,149.0,20.0,3.0,2.0,4.0,14.00MB,40.0,True,,189.0,RA,59545.0,212217.0,0.0,0.0,0.0,0.0,0.0094,0.0014,0.0009,0.0019,4,4,14.0
DP-4-4,mono,,59545.0,48915.0,212217.0,161219.0,1016.0,0.0,0.0,0.0,0.0,526.21MB,274.0,True,,1290.0,Monolithic,59545.0,212217.0,0.82,1.0,0.76,1.0,0.0,0.0,0.0,0.0,4,4,526.21
DP-4-5,compos,RA,206.0,115.0,319.0,205.0,208.0,56.0,26.0,2.0,4.0,36.65MB,29.0,True,,237.0,RA,93520.0,337612.0,0.0,0.0,0.0,0.0,0.0166,0.0077,0.0006,0.0012,4,5,36.65
DP-4-5,compos,MA,,,,,,,,,,0MB,,,TO,1800000.0,MA,93520.0,337612.0,,,,,,,,,4,5,
DP-4-5,mono,,93520.0,71483.0,337612.0,238445.0,1457.0,0.0,0.0,0.0,0.0,817.07MB,334.0,True,,1791.0,Monolithic,93520.0,337612.0,0.76,1.0,0.71,1.0,0.0,0.0,0.0,0.0,4,5,817.07
DP-4-6,compos,RA,221.0,119.0,336.0,209.0,226.0,56.0,28.0,2.0,4.0,45.66MB,28.0,True,,254.0,RA,141241.0,515489.0,0.0,0.0,0.0,0.0,0.0109,0.0054,0.0004,0.0008,4,6,45.66
DP-4-6,mono,,141241.0,100419.0,515489.0,338003.0,2181.0,0.0,0.0,0.0,0.0,1.13GB,427.0,True,,2608.0,Monolithic,141241.0,515489.0,0.71,1.0,0.66,1.0,0.0,0.0,0.0,0.0,4,6,1157.12
DP-4-7,compos,RA,236.0,123.0,353.0,213.0,226.0,56.0,30.0,2.0,4.0,50.69MB,29.0,True,,255.0,RA,206176.0,759516.0,0.0,0.0,0.0,0.0,0.0074,0.0039,0.0003,0.0005,4,7,50.69
DP-4-7,mono,,206176.0,136539.0,759516.0,462797.0,3418.0,0.0,0.0,0.0,0.0,1.44GB,576.0,True,,3994.0,Monolithic,206176.0,759516.0,0.66,1.0,0.61,1.0,0.0,0.0,0.0,0.0,4,7,1474.56
DP-4-8,compos,RA,251.0,127.0,370.0,217.0,239.0,56.0,32.0,2.0,4.0,52.75MB,36.0,True,,275.0,RA,292201.0,1085017.0,0.0,0.0,0.0,0.0,0.0052,0.0029,0.0002,0.0004,4,8,52.75
DP-4-8,mono,,292201.0,180659.0,1085017.0,615731.0,4535.0,0.0,0.0,0.0,0.0,2.18GB,771.0,True,,5306.0,Monolithic,292201.0,1085017.0,0.62,1.0,0.57,1.0,0.0,0.0,0.0,0.0,4,8,2232.32
DP-4-9,compos,RA,266.0,131.0,387.0,221.0,278.0,56.0,34.0,2.0,4.0,59.77MB,29.0,True,,307.0,RA,403600.0,1508972.0,0.0,0.0,0.0,0.0,0.0037,0.0023,0.0001,0.0003,4,9,59.77
DP-4-9,mono,,403600.0,233595.0,1508972.0,799709.0,6009.0,0.0,0.0,0.0,0.0,2.84GB,1015.0,True,,7024.0,Monolithic,403600.0,1508972.0,0.58,1.0,0.53,1.0,0.0,0.0,0.0,0.0,4,9,2908.16
DP-5-1,compos,RA,108.0,72.0,160.0,124.0,136.0,4.0,0.0,22.0,0.0,27.92MB,28.0,True,,164.0,RA,113342.0,474349.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0046,0.0,5,1,27.92
DP-5-1,compos,MA,,,,,,,,,,0MB,,,TO,1800000.0,MA,113342.0,474349.0,,,,,,,,,5,1,
DP-5-1,compos,BFS,,,,,,,,,,0MB,,,TO,1800000.0,BFS,113342.0,474349.0,,,,,,,,,5,1,
DP-5-1,mono,,113342.0,112277.0,474349.0,416780.0,2299.0,0.0,0.0,0.0,0.0,1.20GB,432.0,True,,2731.0,Monolithic,113342.0,474349.0,0.99,1.0,0.88,1.0,0.0,0.0,0.0,0.0,5,1,1228.8
DP-5-10,compos,RA,1416.0,297.0,3062.0,689.0,5468.0,370.0,1083.0,1.0,8.0,173.14MB,31.0,True,,5499.0,RA,,,,,,,,,,,5,10,173.14
DP-5-11,compos,RA,1544.0,302.0,3345.0,694.0,6548.0,370.0,1232.0,1.0,8.0,235.25MB,31.0,True,,6579.0,RA,,,,,,,,,,,5,11,235.25
DP-5-12,compos,RA,1678.0,307.0,3644.0,699.0,8047.0,370.0,1391.0,1.0,8.0,204.25MB,31.0,True,,8078.0,RA,,,,,,,,,,,5,12,204.25
DP-5-13,compos,RA,1818.0,312.0,3959.0,704.0,8653.0,370.0,1560.0,1.0,8.0,285.97MB,31.0,True,,8684.0,RA,,,,,,,,,,,5,13,285.97
DP-5-14,compos,RA,1964.0,317.0,4290.0,709.0,9618.0,370.0,1739.0,1.0,8.0,232.59MB,31.0,True,,9649.0,RA,,,,,,,,,,,5,14,232.59
DP-5-15,compos,RA,2116.0,322.0,4637.0,714.0,12001.0,370.0,1928.0,1.0,8.0,355.74MB,32.0,True,,12033.0,RA,,,,,,,,,,,5,15,355.74
DP-5-2,compos,RA,205.0,97.0,302.0,169.0,202.0,28.0,6.0,16.0,3.0,27.64MB,40.0,True,,242.0,RA,240195.0,1024710.0,0.0,0.0,0.0,0.0,0.0027,0.0006,0.0016,0.0003,5,2,27.64
DP-5-2,mono,,240195.0,232167.0,1024710.0,899285.0,5095.0,0.0,0.0,0.0,0.0,2.13GB,779.0,True,,5874.0,Monolithic,240195.0,1024710.0,0.97,1.0,0.88,1.0,0.0,0.0,0.0,0.0,5,2,2181.12
DP-5-3,compos,RA,238.0,112.0,346.0,194.0,228.0,36.0,7.0,8.0,4.0,36.68MB,29.0,True,,257.0,RA,476038.0,2066941.0,0.0,0.0,0.0,0.0,0.0017,0.0003,0.0004,0.0002,5,3,36.68
DP-5-3,mono,,476038.0,442237.0,2066941.0,1766830.0,10607.0,0.0,0.0,0.0,0.0,3.76GB,1643.0,True,,12250.0,Monolithic,476038.0,2066941.0,0.93,1.0,0.85,1.0,0.0,0.0,0.0,0.0,5,3,3850.24
DP-5-4,compos,RA,302.0,117.0,419.0,199.0,271.0,36.0,7.0,1.0,7.0,47.71MB,29.0,True,,300.0,RA,886001.0,3906532.0,0.0,0.0,0.0,0.0,0.0009,0.0002,0.0,0.0002,5,4,47.71
DP-5-4,mono,,886001.0,782867.0,3906532.0,3198425.0,22546.0,0.0,0.0,0.0,0.0,7.00GB,3464.0,True,,26010.0,Monolithic,886001.0,3906532.0,0.88,1.0,0.82,1.0,0.0,0.0,0.0,0.0,5,4,7168.0
DP-5-5,compos,RA,435.0,182.0,709.0,364.0,588.0,110.0,76.0,1.0,7.0,21.86MB,30.0,True,,618.0,RA,,,,,,,,,,,5,5,21.86
DP-5-5,mono,,,,,,,,,,,0MB,,,Exception,-1.0,Monolithic,,,,,,,,,,,5,5,
DP-5-6,compos,RA,467.0,187.0,747.0,369.0,634.0,110.0,82.0,1.0,7.0,50.96MB,42.0,True,,676.0,RA,,,,,,,,,,,5,6,50.96
DP-5-7,compos,RA,1068.0,282.0,2309.0,674.0,3001.0,370.0,694.0,1.0,8.0,195.00MB,38.0,True,,3039.0,RA,,,,,,,,,,,5,7,195.0
DP-5-8,compos,RA,1178.0,287.0,2544.0,679.0,3837.0,370.0,815.0,1.0,8.0,81.67MB,30.0,True,,3867.0,RA,,,,,,,,,,,5,8,81.67
DP-5-9,compos,RA,1294.0,292.0,2795.0,684.0,4421.0,370.0,944.0,1.0,8.0,246.34MB,30.0,True,,4451.0,RA,,,,,,,,,,,5,9,246.34
DP-6-1,compos,RA,183.0,111.0,318.0,243.0,218.0,4.0,0.0,33.0,0.0,19.71MB,28.0,True,,246.0,RA,,,,,,,,,,,6,1,19.71
DP-6-1,mono,,,,,,,,,,,0MB,,,Exception,-1.0,Monolithic,,,,,,,,,,,6,1,
DP-6-10,compos,RA,13341.0,9737.0,41087.0,33308.0,913945.0,2067.0,23641.0,1.0,16.0,458.92MB,33.0,True,,913978.0,RA,,,,,,,,,,,6,10,458.92
DP-6-11,compos,RA,15715.0,11672.0,48864.0,40123.0,1250087.0,2075.0,28879.0,1.0,16.0,526.55MB,32.0,True,,1250119.0,RA,,,,,,,,,,,6,11,526.55
DP-6-12,compos,RA,,,,,,,,,,0MB,,,TO,1800000.0,RA,,,,,,,,,,,6,12,
DP-6-2,compos,RA,242.0,147.0,416.0,309.0,279.0,28.0,6.0,35.0,1.0,33.74MB,29.0,True,,308.0,RA,,,,,,,,,,,6,2,33.74
DP-6-3,compos,RA,423.0,163.0,660.0,335.0,469.0,60.0,14.0,20.0,5.0,97.78MB,38.0,True,,507.0,RA,,,,,,,,,,,6,3,97.78
DP-6-4,compos,RA,572.0,169.0,831.0,341.0,619.0,60.0,15.0,1.0,11.0,149.81MB,30.0,True,,649.0,RA,,,,,,,,,,,6,4,149.81
DP-6-5,compos,RA,882.0,265.0,1492.0,587.0,1635.0,216.0,176.0,1.0,13.0,122.41MB,43.0,True,,1678.0,RA,,,,,,,,,,,6,5,122.41
DP-6-6,compos,RA,947.0,271.0,1571.0,593.0,1693.0,216.0,190.0,1.0,13.0,78.39MB,34.0,True,,1727.0,RA,,,,,,,,,,,6,6,78.39
DP-6-7,compos,RA,1072.0,277.0,1727.0,599.0,1835.0,208.0,204.0,1.0,15.0,148.25MB,31.0,True,,1866.0,RA,,,,,,,,,,,6,7,148.25
DP-6-8,compos,RA,3265.0,463.0,7472.0,1205.0,40043.0,1284.0,2390.0,1.0,15.0,338.88MB,32.0,True,,40075.0,RA,,,,,,,,,,,6,8,338.88
DP-6-9,compos,RA,3628.0,469.0,8313.0,1211.0,55459.0,1351.0,2773.0,1.0,15.0,353.27MB,31.0,True,,55490.0,RA,,,,,,,,,,,6,9,353.27
DP-7-1,compos,RA,319.0,182.0,653.0,506.0,349.0,4.0,0.0,69.0,0.0,45.84MB,29.0,True,,378.0,RA,,,,,,,,,,,7,1,45.84
DP-7-10,compos,RA,9279.0,685.0,21151.0,1889.0,361777.0,2698.0,7423.0,1.0,31.0,508.47MB,33.0,True,,361810.0,RA,,,,,,,,,,,7,10,508.47
DP-7-11,compos,RA,,,,,,,,,,0MB,,,TO,1800000.0,RA,,,,,,,,,,,7,11,
DP-7-2,compos,RA,354.0,219.0,720.0,573.0,396.0,28.0,6.0,87.0,1.0,59.85MB,38.0,True,,434.0,RA,,,,,,,,,,,7,2,59.85
DP-7-3,compos,RA,420.0,246.0,829.0,620.0,481.0,44.0,15.0,79.0,1.0,83.90MB,30.0,True,,511.0,RA,,,,,,,,,,,7,3,83.9
DP-7-4,compos,RA,1077.0,253.0,1643.0,627.0,1271.0,100.0,30.0,1.0,17.0,148.04MB,31.0,True,,1302.0,RA,,,,,,,,,,,7,4,148.04
DP-7-5,compos,RA,1731.0,380.0,3034.0,954.0,4706.0,422.0,375.0,1.0,23.0,188.78MB,31.0,True,,4737.0,RA,,,,,,,,,,,7,5,188.78
DP-7-6,compos,RA,1865.0,387.0,3198.0,961.0,5038.0,420.0,405.0,1.0,24.0,221.61MB,31.0,True,,5069.0,RA,,,,,,,,,,,7,6,221.61
DP-7-7,compos,RA,2165.0,394.0,3574.0,968.0,6526.0,404.0,436.0,1.0,29.0,248.03MB,31.0,True,,6557.0,RA,,,,,,,,,,,7,7,248.03
DP-7-8,compos,RA,7376.0,671.0,16802.0,1875.0,196292.0,2560.0,5567.0,1.0,29.0,497.26MB,32.0,True,,196324.0,RA,,,,,,,,,,,7,8,497.26
DP-7-9,compos,RA,8228.0,678.0,18748.0,1882.0,280765.0,2694.0,6460.0,1.0,29.0,516.09MB,34.0,True,,280799.0,RA,,,,,,,,,,,7,9,516.09
DP-8-1,compos,RA,565.0,317.0,1365.0,1089.0,619.0,4.0,0.0,149.0,0.0,104.93MB,30.0,True,,649.0,RA,,,,,,,,,,,8,1,104.93
DP-8-10,compos,RA,,,,,,,,,,0MB,,,TO,1800000.0,RA,,,,,,,,,,,8,10,
DP-8-2,compos,RA,538.0,355.0,1352.0,1157.0,609.0,28.0,6.0,115.0,1.0,110.98MB,31.0,True,,640.0,RA,,,,,,,,,,,8,2,110.98
DP-8-3,compos,RA,637.0,393.0,1520.0,1225.0,822.0,52.0,21.0,185.0,1.0,149.01MB,30.0,True,,852.0,RA,,,,,,,,,,,8,3,149.01
DP-8-4,compos,RA,717.0,401.0,1600.0,1233.0,915.0,52.0,21.0,110.0,1.0,27.03MB,32.0,True,,947.0,RA,,,,,,,,,,,8,4,27.03
DP-8-5,compos,RA,3262.0,529.0,5866.0,1561.0,13631.0,754.0,725.0,1.0,40.0,288.42MB,41.0,True,,13672.0,RA,,,,,,,,,,,8,5,288.42
DP-8-6,compos,RA,3567.0,583.0,6298.0,1673.0,18594.0,786.0,808.0,1.0,43.0,310.70MB,32.0,True,,18626.0,RA,,,,,,,,,,,8,6,310.7
DP-8-7,compos,RA,4298.0,602.0,7246.0,1702.0,24045.0,752.0,899.0,1.0,56.0,308.43MB,32.0,True,,24077.0,RA,,,,,,,,,,,8,7,308.43
DP-8-8,compos,RA,16860.0,1456.0,38054.0,4198.0,1165170.0,5108.0,12706.0,1.0,56.0,526.51MB,32.0,True,,1165202.0,RA,,,,,,,,,,,8,8,526.51
DP-8-9,compos,RA,18891.0,1498.0,42601.0,4270.0,1636873.0,5376.0,14746.0,1.0,56.0,551.03MB,34.0,True,,1636907.0,RA,,,,,,,,,,,8,9,551.03
DP-9-1,compos,RA,959.0,580.0,2806.0,2376.0,1125.0,4.0,0.0,179.0,0.0,79.73MB,39.0,True,,1164.0,RA,,,,,,,,,,,9,1,79.73
DP-9-2,compos,RA,858.0,619.0,2696.0,2445.0,1078.0,28.0,6.0,284.0,1.0,67.56MB,32.0,True,,1110.0,RA,,,,,,,,,,,9,2,67.56
DP-9-3,compos,RA,994.0,668.0,2930.0,2534.0,1209.0,60.0,28.0,208.0,1.0,124.80MB,46.0,True,,1255.0,RA,,,,,,,,,,,9,3,124.8
DP-9-4,compos,RA,1082.0,677.0,3018.0,2543.0,1350.0,60.0,28.0,310.0,1.0,66.36MB,44.0,True,,1394.0,RA,,,,,,,,,,,9,4,66.36
DP-9-5,compos,RA,4481.0,836.0,8578.0,2952.0,25016.0,906.0,935.0,1.0,46.0,326.42MB,32.0,True,,25048.0,RA,,,,,,,,,,,9,5,326.42
DP-9-6,compos,RA,6727.0,875.0,12249.0,3041.0,78368.0,1468.0,1560.0,1.0,76.0,401.58MB,34.0,True,,78402.0,RA,,,,,,,,,,,9,6,401.58
DP-9-7,compos,RA,8522.0,884.0,14665.0,3050.0,93273.0,1412.0,1796.0,1.0,106.0,446.54MB,41.0,True,,93314.0,RA,,,,,,,,,,,9,7,446.54
DP-9-8,compos,RA,,,,,,,,,,0MB,,,TO,1800000.0,RA,,,,,,,,,,,9,8,
