testcase,controllerType,heuristic,expandedStates,usedStates,expandedTransitions,usedTransitions,synthesisTimeMs,findGoals,findErrors,propGoals,propErrors,memUsed,compositionTimeMs,isControllable,comments,totalTimeMs,method,totalStates,totalTransitions,states_used/total,states_expanded/total,transitions_used/total,transitions_expanded/total,findGoalsRatio,findErrorsRatio,propagateGoalsRatio,propagateErrorsRatio,n,k,memUsedMB
TL-2-11,compos,BFS,194.0,7.0,273.0,7.0,48.0,1.0,0.0,1.0,80.0,21.44MB,37.0,True,,85.0,BFS,82933.0,407762.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0002,0.0196,2,11,21.44
TL-2-11,compos,RA,9.0,9.0,10.0,10.0,29.0,2.0,0.0,1.0,0.0,17.44MB,30.0,True,,59.0,RA,82933.0,407762.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0002,0.0,2,11,17.44
TL-2-11,mono,,82933.0,22824.0,407762.0,76737.0,1807.0,0.0,0.0,0.0,0.0,716.08MB,294.0,True,,2101.0,Monolithic,82933.0,407762.0,0.28,1.0,0.19,1.0,0.0,0.0,0.0,0.0,2,11,716.08
TL-2-12,compos,MA,14.0,9.0,16.0,10.0,29.0,2.0,0.0,1.0,0.0,17.92MB,30.0,True,,59.0,MA,114232.0,564579.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0002,0.0,2,12,17.92
TL-2-12,compos,BFS,208.0,7.0,294.0,7.0,49.0,1.0,0.0,1.0,86.0,22.48MB,30.0,True,,79.0,BFS,114232.0,564579.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0002,0.0152,2,12,22.48
TL-2-12,compos,RA,9.0,9.0,10.0,10.0,31.0,2.0,0.0,1.0,0.0,17.44MB,30.0,True,,61.0,RA,114232.0,564579.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0002,0.0,2,12,17.44
TL-2-12,mono,,114232.0,31265.0,564579.0,106057.0,2696.0,0.0,0.0,0.0,0.0,843.31MB,356.0,True,,3052.0,Monolithic,114232.0,564579.0,0.27,1.0,0.19,1.0,0.0,0.0,0.0,0.0,2,12,843.31
TL-2-13,compos,MA,14.0,9.0,16.0,10.0,30.0,2.0,0.0,1.0,0.0,17.92MB,30.0,True,,60.0,MA,153651.0,762778.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0001,0.0,2,13,17.92
TL-2-13,compos,BFS,222.0,7.0,315.0,7.0,71.0,1.0,0.0,1.0,92.0,22.96MB,41.0,True,,112.0,BFS,153651.0,762778.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0121,2,13,22.96
TL-2-13,compos,RA,9.0,9.0,10.0,10.0,32.0,2.0,0.0,1.0,0.0,17.44MB,30.0,True,,62.0,RA,153651.0,762778.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0001,0.0,2,13,17.44
TL-2-13,mono,,153651.0,41846.0,762778.0,143027.0,3592.0,0.0,0.0,0.0,0.0,1.42GB,428.0,True,,4020.0,Monolithic,153651.0,762778.0,0.27,1.0,0.19,1.0,0.0,0.0,0.0,0.0,2,13,1454.08
TL-2-14,compos,BFS,236.0,7.0,336.0,7.0,75.0,1.0,0.0,1.0,98.0,23.92MB,39.0,True,,114.0,BFS,202486.0,1009067.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0097,2,14,23.92
TL-2-14,compos,MA,14.0,9.0,16.0,10.0,29.0,2.0,0.0,1.0,0.0,17.92MB,30.0,True,,59.0,MA,202486.0,1009067.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0001,0.0,2,14,17.92
TL-2-14,compos,RA,9.0,9.0,10.0,10.0,31.0,2.0,0.0,1.0,0.0,17.45MB,30.0,True,,61.0,RA,202486.0,1009067.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0001,0.0,2,14,17.45
TL-2-14,mono,,202486.0,54900.0,1009067.0,188868.0,5307.0,0.0,0.0,0.0,0.0,1.81GB,484.0,True,,5791.0,Monolithic,202486.0,1009067.0,0.27,1.0,0.19,1.0,0.0,0.0,0.0,0.0,2,14,1853.44
TL-2-15,compos,RA,9.0,9.0,10.0,10.0,34.0,2.0,0.0,1.0,0.0,18.48MB,31.0,True,,65.0,RA,262129.0,1310658.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0001,0.0,2,15,18.48
TL-2-15,compos,MA,14.0,9.0,16.0,10.0,30.0,2.0,0.0,1.0,0.0,17.92MB,31.0,True,,61.0,MA,262129.0,1310658.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0001,0.0,2,15,17.92
TL-2-15,compos,BFS,250.0,7.0,357.0,7.0,61.0,1.0,0.0,1.0,104.0,24.96MB,31.0,True,,92.0,BFS,262129.0,1310658.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0079,2,15,24.96
TL-2-15,mono,,262129.0,70784.0,1310658.0,244891.0,7059.0,0.0,0.0,0.0,0.0,2.28GB,615.0,True,,7674.0,Monolithic,262129.0,1310658.0,0.27,1.0,0.19,1.0,0.0,0.0,0.0,0.0,2,15,2334.72
TL-2-2,compos,RA,9.0,9.0,10.0,10.0,24.0,2.0,0.0,1.0,0.0,15.93MB,26.0,True,,50.0,RA,322.0,1259.0,0.03,0.03,0.01,0.01,0.1589,0.0,0.0794,0.0,2,2,15.93
TL-2-2,compos,BFS,42.0,7.0,50.0,7.0,19.0,1.0,0.0,1.0,19.0,15.45MB,25.0,True,,44.0,BFS,322.0,1259.0,0.02,0.13,0.01,0.04,0.0794,0.0,0.0794,1.5091,2,2,15.45
TL-2-2,compos,MA,17.0,9.0,22.0,10.0,27.0,2.0,0.0,1.0,2.0,16.96MB,25.0,True,,52.0,MA,322.0,1259.0,0.03,0.05,0.01,0.02,0.1589,0.0,0.0794,0.1589,2,2,16.96
TL-2-2,mono,,322.0,90.0,1259.0,192.0,11.0,0.0,0.0,0.0,0.0,13.21MB,59.0,True,,70.0,Monolithic,322.0,1259.0,0.28,1.0,0.15,1.0,0.0,0.0,0.0,0.0,2,2,13.21
TL-2-3,compos,BFS,89.0,7.0,119.0,7.0,26.0,1.0,0.0,1.0,34.0,16.96MB,26.0,True,,52.0,BFS,1021.0,4338.0,0.01,0.09,0.0,0.03,0.0231,0.0,0.0231,0.7838,2,3,16.96
TL-2-3,compos,RA,9.0,9.0,10.0,10.0,24.0,2.0,0.0,1.0,0.0,16.49MB,33.0,True,,57.0,RA,1021.0,4338.0,0.01,0.01,0.0,0.0,0.0461,0.0,0.0231,0.0,2,3,16.49
TL-2-3,compos,MA,14.0,9.0,16.0,10.0,26.0,2.0,0.0,1.0,0.0,16.96MB,26.0,True,,52.0,MA,1021.0,4338.0,0.01,0.01,0.0,0.0,0.0461,0.0,0.0231,0.0,2,3,16.96
TL-2-3,mono,,1021.0,296.0,4338.0,757.0,41.0,0.0,0.0,0.0,0.0,14.98MB,75.0,True,,116.0,Monolithic,1021.0,4338.0,0.29,1.0,0.17,1.0,0.0,0.0,0.0,0.0,2,3,14.98
TL-2-4,compos,BFS,96.0,7.0,126.0,7.0,39.0,1.0,0.0,1.0,38.0,17.44MB,38.0,True,,77.0,BFS,2496.0,11107.0,0.0,0.04,0.0,0.01,0.009,0.0,0.009,0.3421,2,4,17.44
TL-2-4,compos,MA,14.0,9.0,16.0,10.0,27.0,2.0,0.0,1.0,0.0,16.96MB,26.0,True,,53.0,MA,2496.0,11107.0,0.0,0.01,0.0,0.0,0.018,0.0,0.009,0.0,2,4,16.96
TL-2-4,compos,RA,9.0,9.0,10.0,10.0,25.0,2.0,0.0,1.0,0.0,16.49MB,37.0,True,,62.0,RA,2496.0,11107.0,0.0,0.0,0.0,0.0,0.018,0.0,0.009,0.0,2,4,16.49
TL-2-4,mono,,2496.0,725.0,11107.0,2033.0,81.0,0.0,0.0,0.0,0.0,41.48MB,70.0,True,,151.0,Monolithic,2496.0,11107.0,0.29,1.0,0.18,1.0,0.0,0.0,0.0,0.0,2,4,41.48
TL-2-5,compos,RA,9.0,9.0,10.0,10.0,27.0,2.0,0.0,1.0,0.0,16.00MB,27.0,True,,54.0,RA,5179.0,23738.0,0.0,0.0,0.0,0.0,0.0084,0.0,0.0042,0.0,2,5,16.0
TL-2-5,compos,MA,14.0,9.0,16.0,10.0,29.0,2.0,0.0,1.0,0.0,16.96MB,27.0,True,,56.0,MA,5179.0,23738.0,0.0,0.0,0.0,0.0,0.0084,0.0,0.0042,0.0,2,5,16.96
TL-2-5,compos,BFS,110.0,7.0,147.0,7.0,42.0,1.0,0.0,1.0,44.0,17.92MB,37.0,True,,79.0,BFS,5179.0,23738.0,0.0,0.02,0.0,0.01,0.0042,0.0,0.0042,0.1854,2,5,17.92
TL-2-5,mono,,5179.0,1494.0,23738.0,4431.0,162.0,0.0,0.0,0.0,0.0,41.90MB,94.0,True,,256.0,Monolithic,5179.0,23738.0,0.29,1.0,0.19,1.0,0.0,0.0,0.0,0.0,2,5,41.9
TL-2-6,compos,BFS,124.0,7.0,168.0,7.0,35.0,1.0,0.0,1.0,50.0,17.92MB,27.0,True,,62.0,BFS,9598.0,44907.0,0.0,0.01,0.0,0.0,0.0022,0.0,0.0022,0.1113,2,6,17.92
TL-2-6,compos,MA,14.0,9.0,16.0,10.0,27.0,2.0,0.0,1.0,0.0,17.44MB,27.0,True,,54.0,MA,9598.0,44907.0,0.0,0.0,0.0,0.0,0.0045,0.0,0.0022,0.0,2,6,17.44
TL-2-6,compos,RA,9.0,9.0,10.0,10.0,27.0,2.0,0.0,1.0,0.0,16.00MB,29.0,True,,56.0,RA,9598.0,44907.0,0.0,0.0,0.0,0.0,0.0045,0.0,0.0022,0.0,2,6,16.0
TL-2-6,mono,,9598.0,2744.0,44907.0,8452.0,264.0,0.0,0.0,0.0,0.0,129.68MB,91.0,True,,355.0,Monolithic,9598.0,44907.0,0.29,1.0,0.19,1.0,0.0,0.0,0.0,0.0,2,6,129.68
TL-2-7,compos,MA,14.0,9.0,16.0,10.0,30.0,2.0,0.0,1.0,0.0,16.96MB,27.0,True,,57.0,MA,16377.0,77794.0,0.0,0.0,0.0,0.0,0.0026,0.0,0.0013,0.0,2,7,16.96
TL-2-7,compos,BFS,138.0,7.0,189.0,7.0,39.0,1.0,0.0,1.0,56.0,18.48MB,27.0,True,,66.0,BFS,16377.0,77794.0,0.0,0.01,0.0,0.0,0.0013,0.0,0.0013,0.072,2,7,18.48
TL-2-7,compos,RA,9.0,9.0,10.0,10.0,28.0,2.0,0.0,1.0,0.0,16.96MB,28.0,True,,56.0,RA,16377.0,77794.0,0.0,0.0,0.0,0.0,0.0026,0.0,0.0013,0.0,2,7,16.96
TL-2-7,mono,,16377.0,4640.0,77794.0,14687.0,354.0,0.0,0.0,0.0,0.0,161.79MB,111.0,True,,465.0,Monolithic,16377.0,77794.0,0.28,1.0,0.19,1.0,0.0,0.0,0.0,0.0,2,7,161.79
TL-2-8,compos,BFS,152.0,7.0,210.0,7.0,38.0,1.0,0.0,1.0,62.0,19.44MB,29.0,True,,67.0,BFS,26236.0,126083.0,0.0,0.01,0.0,0.0,0.0008,0.0,0.0008,0.0492,2,8,19.44
TL-2-8,compos,RA,9.0,9.0,10.0,10.0,28.0,2.0,0.0,1.0,0.0,16.96MB,29.0,True,,57.0,RA,26236.0,126083.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0008,0.0,2,8,16.96
TL-2-8,compos,MA,14.0,9.0,16.0,10.0,37.0,2.0,0.0,1.0,0.0,16.96MB,28.0,True,,65.0,MA,26236.0,126083.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0008,0.0,2,8,16.96
TL-2-8,mono,,26236.0,7371.0,126083.0,23817.0,577.0,0.0,0.0,0.0,0.0,305.26MB,160.0,True,,737.0,Monolithic,26236.0,126083.0,0.28,1.0,0.19,1.0,0.0,0.0,0.0,0.0,2,8,305.26
TL-2-9,compos,RA,9.0,9.0,10.0,10.0,31.0,2.0,0.0,1.0,0.0,16.96MB,28.0,True,,59.0,RA,39991.0,193962.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0005,0.0,2,9,16.96
TL-2-9,compos,MA,14.0,9.0,16.0,10.0,38.0,2.0,0.0,1.0,0.0,17.44MB,41.0,True,,79.0,MA,39991.0,193962.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0005,0.0,2,9,17.44
TL-2-9,compos,BFS,166.0,7.0,231.0,7.0,48.0,1.0,0.0,1.0,68.0,20.48MB,37.0,True,,85.0,BFS,39991.0,193962.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0005,0.0351,2,9,20.48
TL-2-9,mono,,39991.0,11150.0,193962.0,36613.0,919.0,0.0,0.0,0.0,0.0,285.64MB,224.0,True,,1143.0,Monolithic,39991.0,193962.0,0.28,1.0,0.19,1.0,0.0,0.0,0.0,0.0,2,9,285.64
TL-3-1,compos,BFS,57.0,9.0,65.0,9.0,29.0,1.0,0.0,1.0,33.0,16.48MB,35.0,True,,64.0,BFS,255.0,1080.0,0.04,0.22,0.01,0.06,0.0926,0.0,0.0926,3.0556,3,1,16.48
TL-3-1,compos,RA,17.0,11.0,19.0,12.0,32.0,2.0,0.0,1.0,3.0,16.48MB,26.0,True,,58.0,RA,255.0,1080.0,0.04,0.07,0.01,0.02,0.1852,0.0,0.0926,0.2778,3,1,16.48
TL-3-1,compos,MA,22.0,11.0,27.0,12.0,34.0,2.0,0.0,1.0,5.0,17.44MB,27.0,True,,61.0,MA,255.0,1080.0,0.04,0.09,0.01,0.02,0.1852,0.0,0.0926,0.463,3,1,17.44
TL-3-1,mono,,255.0,60.0,1080.0,107.0,8.0,0.0,0.0,0.0,0.0,12.12MB,58.0,True,,66.0,Monolithic,255.0,1080.0,0.24,1.0,0.1,1.0,0.0,0.0,0.0,0.0,3,1,12.12
TL-3-10,compos,MA,21.0,11.0,24.0,12.0,37.0,2.0,0.0,1.0,0.0,19.44MB,31.0,True,,68.0,MA,,,,,,,,,,,3,10,19.44
TL-3-10,compos,RA,11.0,11.0,12.0,12.0,36.0,2.0,0.0,1.0,0.0,17.92MB,31.0,True,,67.0,RA,,,,,,,,,,,3,10,17.92
TL-3-10,compos,BFS,618.0,9.0,902.0,9.0,126.0,1.0,0.0,1.0,331.0,30.72MB,42.0,True,,168.0,BFS,,,,,,,,,,,3,10,30.72
TL-3-11,compos,BFS,668.0,9.0,979.0,9.0,126.0,1.0,0.0,1.0,358.0,36.70MB,32.0,True,,158.0,BFS,,,,,,,,,,,3,11,36.7
TL-3-11,compos,RA,11.0,11.0,12.0,12.0,38.0,2.0,0.0,1.0,0.0,18.48MB,32.0,True,,70.0,RA,,,,,,,,,,,3,11,18.48
TL-3-11,compos,MA,21.0,11.0,24.0,12.0,39.0,2.0,0.0,1.0,0.0,19.92MB,32.0,True,,71.0,MA,,,,,,,,,,,3,11,19.92
TL-3-12,compos,BFS,718.0,9.0,1056.0,9.0,138.0,1.0,0.0,1.0,385.0,42.72MB,32.0,True,,170.0,BFS,,,,,,,,,,,3,12,42.72
TL-3-12,compos,RA,11.0,11.0,12.0,12.0,38.0,2.0,0.0,1.0,0.0,18.96MB,31.0,True,,69.0,RA,,,,,,,,,,,3,12,18.96
TL-3-12,compos,MA,21.0,11.0,24.0,12.0,39.0,2.0,0.0,1.0,0.0,19.92MB,40.0,True,,79.0,MA,,,,,,,,,,,3,12,19.92
TL-3-13,compos,MA,21.0,11.0,24.0,12.0,39.0,2.0,0.0,1.0,0.0,19.92MB,40.0,True,,79.0,MA,,,,,,,,,,,3,13,19.92
TL-3-13,compos,RA,11.0,11.0,12.0,12.0,40.0,2.0,0.0,1.0,0.0,18.96MB,34.0,True,,74.0,RA,,,,,,,,,,,3,13,18.96
TL-3-13,compos,BFS,768.0,9.0,1133.0,9.0,153.0,1.0,0.0,1.0,412.0,48.74MB,33.0,True,,186.0,BFS,,,,,,,,,,,3,13,48.74
TL-3-14,compos,BFS,818.0,9.0,1210.0,9.0,188.0,1.0,0.0,1.0,439.0,55.74MB,34.0,True,,222.0,BFS,,,,,,,,,,,3,14,55.74
TL-3-14,compos,MA,21.0,11.0,24.0,12.0,39.0,2.0,0.0,1.0,0.0,20.48MB,34.0,True,,73.0,MA,,,,,,,,,,,3,14,20.48
TL-3-14,compos,RA,11.0,11.0,12.0,12.0,42.0,2.0,0.0,1.0,0.0,19.44MB,33.0,True,,75.0,RA,,,,,,,,,,,3,14,19.44
TL-3-15,compos,BFS,868.0,9.0,1287.0,9.0,184.0,1.0,0.0,1.0,466.0,62.75MB,48.0,True,,232.0,BFS,,,,,,,,,,,3,15,62.75
TL-3-15,compos,MA,21.0,11.0,24.0,12.0,39.0,2.0,0.0,1.0,0.0,20.48MB,34.0,True,,73.0,MA,,,,,,,,,,,3,15,20.48
TL-3-15,compos,RA,11.0,11.0,12.0,12.0,41.0,2.0,0.0,1.0,0.0,19.44MB,50.0,True,,91.0,RA,,,,,,,,,,,3,15,19.44
TL-3-2,compos,BFS,129.0,9.0,163.0,9.0,36.0,1.0,0.0,1.0,79.0,17.92MB,35.0,True,,71.0,BFS,2914.0,15296.0,0.0,0.04,0.0,0.01,0.0065,0.0,0.0065,0.5165,3,2,17.92
TL-3-2,compos,MA,22.0,11.0,28.0,12.0,34.0,2.0,0.0,1.0,2.0,17.92MB,26.0,True,,60.0,MA,2914.0,15296.0,0.0,0.01,0.0,0.0,0.0131,0.0,0.0065,0.0131,3,2,17.92
TL-3-2,compos,RA,11.0,11.0,12.0,12.0,31.0,2.0,0.0,1.0,0.0,16.48MB,27.0,True,,58.0,RA,2914.0,15296.0,0.0,0.0,0.0,0.0,0.0131,0.0,0.0065,0.0,3,2,16.48
TL-3-2,mono,,2914.0,654.0,15296.0,1808.0,66.0,0.0,0.0,0.0,0.0,47.94MB,81.0,True,,147.0,Monolithic,2914.0,15296.0,0.22,1.0,0.12,1.0,0.0,0.0,0.0,0.0,3,2,47.94
TL-3-3,compos,BFS,312.0,9.0,424.0,9.0,66.0,1.0,0.0,1.0,175.0,24.96MB,27.0,True,,93.0,BFS,16381.0,94190.0,0.0,0.02,0.0,0.0,0.0011,0.0,0.0011,0.1858,3,3,24.96
TL-3-3,compos,MA,30.0,11.0,40.0,12.0,45.0,2.0,0.0,1.0,3.0,19.44MB,27.0,True,,72.0,MA,16381.0,94190.0,0.0,0.0,0.0,0.0,0.0021,0.0,0.0011,0.0032,3,3,19.44
TL-3-3,compos,RA,11.0,11.0,12.0,12.0,45.0,2.0,0.0,1.0,0.0,16.48MB,34.0,True,,79.0,RA,16381.0,94190.0,0.0,0.0,0.0,0.0,0.0021,0.0,0.0011,0.0,3,3,16.48
TL-3-3,mono,,16381.0,3356.0,94190.0,10912.0,281.0,0.0,0.0,0.0,0.0,186.46MB,131.0,True,,412.0,Monolithic,16381.0,94190.0,0.2,1.0,0.12,1.0,0.0,0.0,0.0,0.0,3,3,186.46
TL-3-4,compos,MA,21.0,11.0,24.0,12.0,47.0,2.0,0.0,1.0,0.0,17.92MB,38.0,True,,85.0,MA,62496.0,378102.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0003,0.0,3,4,17.92
TL-3-4,compos,BFS,321.0,9.0,447.0,9.0,67.0,1.0,0.0,1.0,173.0,26.48MB,35.0,True,,102.0,BFS,62496.0,378102.0,0.0,0.01,0.0,0.0,0.0003,0.0,0.0003,0.0458,3,4,26.48
TL-3-4,compos,RA,11.0,11.0,12.0,12.0,45.0,2.0,0.0,1.0,0.0,16.96MB,34.0,True,,79.0,RA,62496.0,378102.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0003,0.0,3,4,16.96
TL-3-4,mono,,62496.0,11895.0,378102.0,42137.0,1185.0,0.0,0.0,0.0,0.0,600.59MB,273.0,True,,1458.0,Monolithic,62496.0,378102.0,0.19,1.0,0.11,1.0,0.0,0.0,0.0,0.0,3,4,600.59
TL-3-5,compos,RA,11.0,11.0,12.0,12.0,34.0,2.0,0.0,1.0,0.0,16.96MB,28.0,True,,62.0,RA,186619.0,1166372.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0001,0.0,3,5,16.96
TL-3-5,compos,MA,21.0,11.0,24.0,12.0,35.0,2.0,0.0,1.0,0.0,18.48MB,28.0,True,,63.0,MA,186619.0,1166372.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0001,0.0,3,5,18.48
TL-3-5,compos,BFS,368.0,9.0,517.0,9.0,81.0,1.0,0.0,1.0,196.0,14.00MB,36.0,True,,117.0,BFS,186619.0,1166372.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0168,3,5,14.0
TL-3-5,mono,,186619.0,33564.0,1166372.0,125411.0,3870.0,0.0,0.0,0.0,0.0,1.73GB,577.0,True,,4447.0,Monolithic,186619.0,1166372.0,0.18,1.0,0.11,1.0,0.0,0.0,0.0,0.0,3,5,1771.52
TL-3-6,compos,MA,21.0,11.0,24.0,12.0,37.0,2.0,0.0,1.0,0.0,18.96MB,29.0,True,,66.0,MA,470590.0,3008420.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,3,6,18.96
TL-3-6,compos,RA,11.0,11.0,12.0,12.0,33.0,2.0,0.0,1.0,0.0,16.98MB,29.0,True,,62.0,RA,470590.0,3008420.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,3,6,16.98
TL-3-6,compos,BFS,418.0,9.0,594.0,9.0,87.0,1.0,0.0,1.0,223.0,14.00MB,29.0,True,,116.0,BFS,470590.0,3008420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074,3,6,14.0
TL-3-6,mono,,470590.0,80990.0,3008420.0,313882.0,12271.0,0.0,0.0,0.0,0.0,3.86GB,1497.0,True,,13768.0,Monolithic,470590.0,3008420.0,0.17,1.0,0.1,1.0,0.0,0.0,0.0,0.0,3,6,3952.64
TL-3-7,compos,RA,11.0,11.0,12.0,12.0,35.0,2.0,0.0,1.0,0.0,17.45MB,41.0,True,,76.0,RA,1048569.0,6815706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,17.45
TL-3-7,compos,BFS,468.0,9.0,671.0,9.0,96.0,1.0,0.0,1.0,250.0,16.67MB,30.0,True,,126.0,BFS,1048569.0,6815706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037,3,7,16.67
TL-3-7,compos,MA,21.0,11.0,24.0,12.0,37.0,2.0,0.0,1.0,0.0,18.96MB,30.0,True,,67.0,MA,1048569.0,6815706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,18.96
TL-3-7,mono,,1048569.0,174264.0,6815706.0,693638.0,86832.0,0.0,0.0,0.0,0.0,7.95GB,4151.0,True,,90983.0,Monolithic,1048569.0,6815706.0,0.17,1.0,0.1,1.0,0.0,0.0,0.0,0.0,3,7,8140.8
TL-3-8,compos,RA,11.0,11.0,12.0,12.0,36.0,2.0,0.0,1.0,0.0,17.44MB,30.0,True,,66.0,RA,,,,,,,,,,,3,8,17.44
TL-3-8,compos,MA,21.0,11.0,24.0,12.0,38.0,2.0,0.0,1.0,0.0,19.44MB,30.0,True,,68.0,MA,,,,,,,,,,,3,8,19.44
TL-3-8,compos,BFS,518.0,9.0,748.0,9.0,101.0,1.0,0.0,1.0,277.0,20.66MB,30.0,True,,131.0,BFS,,,,,,,,,,,3,8,20.66
TL-3-8,mono,,,,,,,,,,,0MB,,,Exception,-1.0,Monolithic,,,,,,,,,,,3,8,
TL-3-9,compos,BFS,568.0,9.0,825.0,9.0,116.0,1.0,0.0,1.0,304.0,26.69MB,39.0,True,,155.0,BFS,,,,,,,,,,,3,9,26.69
TL-3-9,compos,RA,11.0,11.0,12.0,12.0,38.0,2.0,0.0,1.0,0.0,17.92MB,31.0,True,,69.0,RA,,,,,,,,,,,3,9,17.92
TL-3-9,compos,MA,21.0,11.0,24.0,12.0,38.0,2.0,0.0,1.0,0.0,18.96MB,31.0,True,,69.0,MA,,,,,,,,,,,3,9,18.96
TL-4-1,compos,BFS,137.0,11.0,161.0,11.0,49.0,1.0,0.0,1.0,94.0,17.92MB,34.0,True,,83.0,BFS,1023.0,5366.0,0.01,0.13,0.0,0.03,0.0186,0.0,0.0186,1.7518,4,1,17.92
TL-4-1,compos,MA,31.0,13.0,39.0,14.0,43.0,2.0,0.0,1.0,7.0,18.96MB,27.0,True,,70.0,MA,1023.0,5366.0,0.01,0.03,0.0,0.01,0.0373,0.0,0.0186,0.1305,4,1,18.96
TL-4-1,compos,RA,35.0,13.0,40.0,14.0,54.0,2.0,0.0,1.0,10.0,17.92MB,26.0,True,,80.0,RA,1023.0,5366.0,0.01,0.03,0.0,0.01,0.0373,0.0,0.0186,0.1864,4,1,17.92
TL-4-1,mono,,1023.0,212.0,5366.0,473.0,34.0,0.0,0.0,0.0,0.0,17.07MB,84.0,True,,118.0,Monolithic,1023.0,5366.0,0.21,1.0,0.09,1.0,0.0,0.0,0.0,0.0,4,1,17.07
TL-4-10,compos,RA,13.0,13.0,14.0,14.0,47.0,2.0,0.0,1.0,0.0,18.96MB,33.0,True,,80.0,RA,,,,,,,,,,,4,10,18.96
TL-4-10,compos,MA,37.0,13.0,42.0,14.0,55.0,2.0,0.0,1.0,0.0,23.92MB,43.0,True,,98.0,MA,,,,,,,,,,,4,10,23.92
TL-4-10,compos,BFS,1980.0,11.0,2873.0,11.0,588.0,1.0,0.0,1.0,1250.0,91.66MB,41.0,True,,629.0,BFS,,,,,,,,,,,4,10,91.66
TL-4-11,compos,BFS,2146.0,11.0,3123.0,11.0,663.0,1.0,0.0,1.0,1355.0,129.58MB,34.0,True,,697.0,BFS,,,,,,,,,,,4,11,129.58
TL-4-11,compos,RA,13.0,13.0,14.0,14.0,65.0,2.0,0.0,1.0,0.0,19.44MB,42.0,True,,107.0,RA,,,,,,,,,,,4,11,19.44
TL-4-11,compos,MA,37.0,13.0,42.0,14.0,61.0,2.0,0.0,1.0,0.0,24.48MB,35.0,True,,96.0,MA,,,,,,,,,,,4,11,24.48
TL-4-12,compos,MA,37.0,13.0,42.0,14.0,61.0,2.0,0.0,1.0,0.0,24.48MB,34.0,True,,95.0,MA,,,,,,,,,,,4,12,24.48
TL-4-12,compos,RA,13.0,13.0,14.0,14.0,50.0,2.0,0.0,1.0,0.0,19.92MB,36.0,True,,86.0,RA,,,,,,,,,,,4,12,19.92
TL-4-12,compos,BFS,2312.0,11.0,3373.0,11.0,727.0,1.0,0.0,1.0,1460.0,29.21MB,44.0,True,,771.0,BFS,,,,,,,,,,,4,12,29.21
TL-4-13,compos,MA,37.0,13.0,42.0,14.0,61.0,2.0,0.0,1.0,0.0,24.96MB,36.0,True,,97.0,MA,,,,,,,,,,,4,13,24.96
TL-4-13,compos,BFS,2478.0,11.0,3623.0,11.0,809.0,1.0,0.0,1.0,1565.0,73.20MB,43.0,True,,852.0,BFS,,,,,,,,,,,4,13,73.2
TL-4-13,compos,RA,13.0,13.0,14.0,14.0,52.0,2.0,0.0,1.0,0.0,20.50MB,35.0,True,,87.0,RA,,,,,,,,,,,4,13,20.5
TL-4-14,compos,BFS,2644.0,11.0,3873.0,11.0,892.0,1.0,0.0,1.0,1670.0,119.11MB,36.0,True,,928.0,BFS,,,,,,,,,,,4,14,119.11
TL-4-14,compos,MA,37.0,13.0,42.0,14.0,60.0,2.0,0.0,1.0,0.0,25.44MB,37.0,True,,97.0,MA,,,,,,,,,,,4,14,25.44
TL-4-14,compos,RA,13.0,13.0,14.0,14.0,51.0,2.0,0.0,1.0,0.0,20.96MB,37.0,True,,88.0,RA,,,,,,,,,,,4,14,20.96
TL-4-15,compos,BFS,2810.0,11.0,4123.0,11.0,988.0,1.0,0.0,1.0,1775.0,28.91MB,45.0,True,,1033.0,BFS,,,,,,,,,,,4,15,28.91
