,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx,Exception
908,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,3,8,15,
909,52.0,0.0,67.0,0.0,243.0,12.0,0.0,0.0,1.0,0.0,70.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,4,1,15,
910,209.0,0.0,311.0,0.0,430.0,89.0,0.0,0.0,5.0,0.0,194.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,4,2,15,
911,552.0,0.0,893.0,0.0,951.0,294.0,0.0,0.0,45.0,0.0,528.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,4,3,15,
912,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,4,4,15,
913,90.0,0.0,110.0,0.0,288.0,16.0,0.0,0.0,1.0,0.0,96.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,5,1,15,
914,282.0,0.0,350.0,0.0,473.0,55.0,0.0,0.0,5.0,0.0,244.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,5,2,15,
915,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,5,3,15,
916,231.0,0.0,266.0,0.0,430.0,30.0,0.0,0.0,1.0,0.0,218.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,6,1,15,
917,671.0,0.0,806.0,0.0,989.0,127.0,0.0,0.0,6.0,0.0,684.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,6,2,15,
918,420.0,0.0,462.0,0.0,601.0,36.0,0.0,0.0,1.0,0.0,393.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,7,1,15,
919,1548.0,0.0,1795.0,0.0,2697.0,212.0,0.0,0.0,41.0,0.0,2234.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,7,2,15,
920,1093.0,0.0,1156.0,0.0,1585.0,56.0,0.0,0.0,1.0,0.0,1344.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,8,1,15,
921,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,8,2,15,
922,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,9,1,15,
923,6.0,6.0,8.0,8.0,180.0,2.0,0.0,1.0,0.0,17.7,14.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,1,16,
924,7.0,6.0,10.0,8.0,178.0,2.0,0.0,1.0,0.0,17.7,15.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,2,16,
925,8.0,6.0,12.0,8.0,179.0,2.0,0.0,1.0,0.0,18.72,17.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,3,16,
926,9.0,6.0,14.0,8.0,182.0,2.0,0.0,1.0,0.0,20.18,19.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,4,16,
927,10.0,6.0,16.0,8.0,184.0,2.0,0.0,1.0,0.0,19.7,18.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,5,16,
928,11.0,6.0,18.0,8.0,181.0,2.0,0.0,1.0,0.0,20.18,17.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,6,16,
929,12.0,6.0,20.0,8.0,185.0,2.0,0.0,1.0,0.0,20.21,18.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,7,16,
930,13.0,6.0,22.0,8.0,189.0,2.0,0.0,1.0,0.0,19.7,21.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,8,16,
931,14.0,6.0,24.0,8.0,191.0,2.0,0.0,1.0,0.0,19.7,21.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,9,16,
932,15.0,6.0,26.0,8.0,193.0,2.0,0.0,1.0,0.0,19.7,28.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,10,16,
933,15.0,6.0,26.0,8.0,204.0,2.0,0.0,1.0,0.0,20.18,41.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,11,16,
934,15.0,6.0,26.0,8.0,202.0,2.0,0.0,1.0,0.0,20.69,29.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,12,16,
935,15.0,6.0,26.0,8.0,194.0,2.0,0.0,1.0,0.0,20.18,28.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,13,16,
936,15.0,6.0,26.0,8.0,198.0,2.0,0.0,1.0,0.0,20.69,30.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,14,16,
937,15.0,6.0,26.0,8.0,196.0,2.0,0.0,1.0,0.0,20.69,27.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,15,16,
938,14.0,0.0,18.0,0.0,183.0,2.0,0.0,0.0,1.0,0.0,19.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,1,16,
939,27.0,23.0,44.0,33.0,211.0,12.0,0.0,1.0,0.0,20.66,39.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,2,16,
940,39.0,24.0,73.0,34.0,235.0,24.0,0.0,1.0,0.0,22.18,55.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,3,16,
941,53.0,25.0,108.0,35.0,267.0,40.0,0.0,1.0,0.0,24.18,73.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,4,16,
942,69.0,24.0,153.0,34.0,288.0,65.0,0.0,1.0,0.0,28.18,90.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,5,16,
943,87.0,23.0,206.0,33.0,347.0,105.0,0.0,1.0,0.0,20.14,124.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,6,16,
944,107.0,28.0,267.0,38.0,392.0,130.0,0.0,1.0,0.0,31.27,136.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,7,16,
945,129.0,26.0,334.0,36.0,430.0,164.0,0.0,1.0,0.0,44.33,174.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,8,16,
946,153.0,25.0,411.0,35.0,509.0,210.0,0.0,1.0,0.0,66.48,217.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,9,16,
947,179.0,30.0,494.0,40.0,598.0,247.0,0.0,1.0,0.0,88.55,248.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,10,16,
948,207.0,27.0,586.0,37.0,702.0,300.0,0.0,1.0,0.0,128.64,281.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,11,16,
949,237.0,24.0,686.0,34.0,820.0,336.0,0.0,1.0,0.0,33.46,349.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,12,16,
950,269.0,32.0,795.0,42.0,907.0,388.0,0.0,1.0,0.0,91.7,376.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,13,16,
951,303.0,31.0,912.0,41.0,998.0,456.0,0.0,1.0,0.0,12.01,433.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,14,16,
952,339.0,31.0,1038.0,41.0,1222.0,596.0,0.0,1.0,0.0,17.69,521.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,15,16,
953,23.0,0.0,30.0,0.0,205.0,4.0,0.0,0.0,1.0,0.0,37.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,3,1,16,
954,70.0,0.0,101.0,0.0,261.0,26.0,0.0,0.0,3.0,0.0,81.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,3,2,16,
955,174.0,109.0,355.0,158.0,429.0,145.0,0.0,1.0,0.0,37.29,186.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,3,3,16,
956,288.0,105.0,681.0,151.0,753.0,343.0,0.0,1.0,0.0,124.34,351.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,3,4,16,
957,444.0,103.0,1170.0,147.0,1310.0,637.0,0.0,1.0,0.0,90.34,684.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,3,5,16,
958,648.0,101.0,1864.0,145.0,2506.0,1129.0,0.0,1.0,0.0,35.58,1234.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,3,6,16,
959,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,3,7,16,
960,36.0,0.0,46.0,0.0,222.0,5.0,0.0,0.0,1.0,0.0,50.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,4,1,16,
961,211.0,0.0,315.0,0.0,408.0,63.0,0.0,0.0,6.0,0.0,175.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,4,2,16,
962,526.0,0.0,848.0,0.0,851.0,259.0,0.0,0.0,26.0,0.0,447.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,4,3,16,
963,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,4,4,16,
964,57.0,0.0,70.0,0.0,251.0,7.0,0.0,0.0,1.0,0.0,81.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,5,1,16,
965,525.0,0.0,726.0,0.0,626.0,69.0,0.0,0.0,27.0,0.0,384.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,5,2,16,
966,1504.0,0.0,2392.0,0.0,3369.0,746.0,0.0,0.0,75.0,0.0,2354.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,5,3,16,
967,103.0,0.0,118.0,0.0,299.0,9.0,0.0,0.0,1.0,0.0,117.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,6,1,16,
968,1862.0,0.0,2670.0,0.0,3543.0,720.0,0.0,0.0,24.0,0.0,2741.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,6,2,16,
969,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,6,3,16,
970,163.0,0.0,182.0,0.0,369.0,11.0,0.0,0.0,1.0,0.0,190.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,7,1,16,
971,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,7,2,16,
972,325.0,0.0,347.0,0.0,521.0,13.0,0.0,0.0,1.0,0.0,319.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,8,1,16,
973,596.0,0.0,621.0,0.0,851.0,15.0,0.0,0.0,1.0,0.0,635.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,9,1,16,
974,1120.0,0.0,1148.0,0.0,1874.0,17.0,0.0,0.0,1.0,0.0,1641.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,10,1,16,
975,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,11,1,16,
976,6.0,6.0,8.0,8.0,177.0,2.0,0.0,1.0,0.0,17.2,14.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,1,17,
977,7.0,6.0,10.0,8.0,178.0,2.0,0.0,1.0,0.0,17.7,17.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,2,17,
978,8.0,6.0,12.0,8.0,177.0,2.0,0.0,1.0,0.0,18.72,15.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,3,17,
979,9.0,6.0,14.0,8.0,183.0,2.0,0.0,1.0,0.0,19.2,18.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,4,17,
980,10.0,6.0,16.0,8.0,186.0,2.0,0.0,1.0,0.0,19.7,18.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,5,17,
981,11.0,6.0,18.0,8.0,183.0,2.0,0.0,1.0,0.0,20.18,17.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,6,17,
982,12.0,6.0,20.0,8.0,182.0,2.0,0.0,1.0,0.0,20.18,21.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,7,17,
983,13.0,6.0,22.0,8.0,188.0,2.0,0.0,1.0,0.0,19.7,22.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,8,17,
984,14.0,6.0,24.0,8.0,192.0,2.0,0.0,1.0,0.0,19.7,25.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,9,17,
985,15.0,6.0,26.0,8.0,192.0,2.0,0.0,1.0,0.0,19.7,25.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,10,17,
986,15.0,6.0,26.0,8.0,190.0,2.0,0.0,1.0,0.0,20.18,27.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,11,17,
987,15.0,6.0,26.0,8.0,192.0,2.0,0.0,1.0,0.0,20.69,30.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,12,17,
988,15.0,6.0,26.0,8.0,195.0,2.0,0.0,1.0,0.0,20.18,24.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,13,17,
989,15.0,6.0,26.0,8.0,191.0,2.0,0.0,1.0,0.0,20.69,24.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,14,17,
990,15.0,6.0,26.0,8.0,203.0,2.0,0.0,1.0,0.0,20.69,28.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,15,17,
991,14.0,0.0,17.0,0.0,184.0,2.0,0.0,0.0,1.0,0.0,21.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,1,17,
992,31.0,27.0,55.0,43.0,213.0,17.0,0.0,1.0,0.0,21.14,38.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,2,17,
993,43.0,27.0,85.0,43.0,246.0,30.0,0.0,1.0,0.0,22.66,68.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,3,17,
994,57.0,27.0,121.0,43.0,296.0,43.0,0.0,1.0,0.0,24.66,98.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,4,17,
995,73.0,27.0,167.0,43.0,305.0,55.0,0.0,1.0,0.0,28.18,99.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,5,17,
996,91.0,27.0,221.0,43.0,379.0,105.0,0.0,1.0,0.0,21.18,120.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,6,17,
997,111.0,27.0,281.0,43.0,424.0,104.0,0.0,1.0,0.0,29.25,197.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,7,17,
998,133.0,27.0,352.0,43.0,449.0,141.0,0.0,1.0,0.0,41.3,179.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,8,17,
999,157.0,27.0,428.0,43.0,514.0,221.0,0.0,1.0,0.0,60.33,199.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,9,17,
1000,183.0,27.0,515.0,43.0,618.0,234.0,0.0,1.0,0.0,80.46,281.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,10,17,
1001,211.0,27.0,607.0,43.0,674.0,229.0,0.0,1.0,0.0,111.6,292.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,11,17,
1002,241.0,27.0,708.0,43.0,758.0,260.0,0.0,1.0,0.0,135.62,323.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,12,17,
1003,273.0,27.0,818.0,43.0,945.0,410.0,0.0,1.0,0.0,103.57,444.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,13,17,
1004,307.0,27.0,934.0,43.0,1011.0,371.0,0.0,1.0,0.0,137.78,440.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,14,17,
1005,343.0,27.0,1058.0,43.0,1172.0,572.0,0.0,1.0,0.0,65.21,533.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,15,17,
1006,23.0,0.0,29.0,0.0,215.0,4.0,0.0,0.0,1.0,0.0,49.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,3,1,17,
1007,69.0,0.0,96.0,0.0,259.0,21.0,0.0,0.0,5.0,0.0,77.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,3,2,17,
1008,205.0,136.0,433.0,222.0,504.0,197.0,0.0,1.0,0.0,57.35,207.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,3,3,17,
1009,341.0,149.0,815.0,251.0,906.0,441.0,0.0,1.0,0.0,48.54,405.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,3,4,17,
1010,513.0,149.0,1349.0,250.0,1547.0,785.0,0.0,1.0,0.0,71.42,726.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,3,5,17,
1011,725.0,144.0,2068.0,241.0,2870.0,1273.0,0.0,1.0,0.0,105.25,1326.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,3,6,17,
1012,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,3,7,17,
1013,36.0,0.0,45.0,0.0,224.0,5.0,0.0,0.0,1.0,0.0,53.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,4,1,17,
1014,133.0,0.0,190.0,0.0,319.0,40.0,0.0,0.0,11.0,0.0,128.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,4,2,17,
1015,560.0,0.0,932.0,0.0,975.0,279.0,0.0,0.0,31.0,0.0,517.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,4,3,17,
1016,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,4,4,17,
1017,57.0,0.0,69.0,0.0,252.0,7.0,0.0,0.0,1.0,0.0,80.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,5,1,17,
1018,295.0,0.0,387.0,0.0,436.0,19.0,0.0,0.0,9.0,0.0,233.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,5,2,17,
1019,1071.0,0.0,1783.0,0.0,2010.0,508.0,0.0,0.0,135.0,0.0,1374.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,5,3,17,
1020,103.0,0.0,118.0,0.0,315.0,9.0,0.0,0.0,1.0,0.0,134.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,6,1,17,
1021,520.0,0.0,689.0,0.0,692.0,97.0,0.0,0.0,53.0,0.0,458.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,6,2,17,
1022,1763.0,0.0,2729.0,0.0,4499.0,665.0,0.0,0.0,182.0,0.0,3445.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,6,3,17,
1023,163.0,0.0,181.0,0.0,386.0,11.0,0.0,0.0,1.0,0.0,183.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,7,1,17,
1024,1006.0,0.0,1266.0,0.0,1329.0,128.0,0.0,0.0,113.0,0.0,1051.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,7,2,17,
1025,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,7,3,17,
1026,325.0,0.0,346.0,0.0,517.0,13.0,0.0,0.0,1.0,0.0,329.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,8,1,17,
1027,1237.0,0.0,1384.0,0.0,1664.0,30.0,0.0,0.0,49.0,0.0,1426.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,8,2,17,
1028,596.0,0.0,620.0,0.0,819.0,15.0,0.0,0.0,1.0,0.0,618.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,9,1,17,
1029,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,9,2,17,
1030,1120.0,0.0,1147.0,0.0,1864.0,17.0,0.0,0.0,1.0,0.0,1638.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,10,1,17,
1031,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,11,1,17,
1032,6.0,6.0,8.0,8.0,183.0,2.0,0.0,1.0,0.0,17.7,14.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,1,1,18,
1033,7.0,6.0,10.0,8.0,178.0,2.0,0.0,1.0,0.0,17.7,14.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,1,2,18,
1034,8.0,6.0,12.0,8.0,184.0,2.0,0.0,1.0,0.0,18.21,14.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,1,3,18,
1035,9.0,6.0,14.0,8.0,179.0,2.0,0.0,1.0,0.0,19.2,16.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,1,4,18,
1036,10.0,6.0,16.0,8.0,185.0,2.0,0.0,1.0,0.0,19.7,18.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,1,5,18,
1037,11.0,6.0,18.0,8.0,185.0,2.0,0.0,1.0,0.0,20.18,22.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,1,6,18,
1038,12.0,6.0,20.0,8.0,183.0,2.0,0.0,1.0,0.0,20.21,18.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,1,7,18,
1039,13.0,6.0,22.0,8.0,188.0,2.0,0.0,1.0,0.0,19.7,22.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,1,8,18,
1040,14.0,6.0,24.0,8.0,196.0,2.0,0.0,1.0,0.0,19.7,24.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,1,9,18,
1041,15.0,6.0,26.0,8.0,190.0,2.0,0.0,1.0,0.0,19.7,26.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,1,10,18,
1042,15.0,6.0,26.0,8.0,192.0,2.0,0.0,1.0,0.0,20.18,27.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,1,11,18,
1043,15.0,6.0,26.0,8.0,197.0,2.0,0.0,1.0,0.0,20.69,30.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,1,12,18,
1044,15.0,6.0,26.0,8.0,195.0,2.0,0.0,1.0,0.0,20.18,24.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,1,13,18,
1045,15.0,6.0,26.0,8.0,195.0,2.0,0.0,1.0,0.0,20.69,29.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,1,14,18,
1046,15.0,6.0,26.0,8.0,199.0,2.0,0.0,1.0,0.0,20.69,36.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,1,15,18,
1047,14.0,0.0,18.0,0.0,190.0,2.0,0.0,0.0,1.0,0.0,26.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,2,1,18,
1048,31.0,27.0,55.0,43.0,221.0,17.0,0.0,1.0,0.0,21.14,49.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,2,2,18,
1049,43.0,27.0,85.0,43.0,236.0,30.0,0.0,1.0,0.0,22.66,60.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,2,3,18,
1050,57.0,27.0,121.0,43.0,269.0,43.0,0.0,1.0,0.0,24.66,82.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,2,4,18,
1051,73.0,27.0,167.0,43.0,294.0,60.0,0.0,1.0,0.0,28.66,101.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,2,5,18,
1052,91.0,27.0,222.0,43.0,352.0,93.0,0.0,1.0,0.0,21.14,131.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,2,6,18,
1053,111.0,27.0,282.0,43.0,394.0,102.0,0.0,1.0,0.0,28.25,151.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,2,7,18,
1054,133.0,27.0,353.0,43.0,430.0,132.0,0.0,1.0,0.0,41.38,166.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,2,8,18,
1055,157.0,27.0,428.0,43.0,506.0,220.0,0.0,1.0,0.0,61.3,209.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,2,9,18,
1056,183.0,27.0,514.0,43.0,569.0,244.0,0.0,1.0,0.0,82.45,241.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,2,10,18,
1057,211.0,27.0,607.0,43.0,684.0,203.0,0.0,1.0,0.0,102.7,307.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,2,11,18,
1058,241.0,27.0,709.0,43.0,801.0,275.0,0.0,1.0,0.0,17.62,353.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,2,12,18,
1059,273.0,27.0,818.0,43.0,911.0,410.0,0.0,1.0,0.0,104.58,380.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,2,13,18,
1060,307.0,27.0,935.0,43.0,1003.0,386.0,0.0,1.0,0.0,149.05,447.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,2,14,18,
1061,343.0,27.0,1060.0,43.0,1181.0,533.0,0.0,1.0,0.0,63.31,516.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,2,15,18,
1062,27.0,0.0,36.0,0.0,209.0,6.0,0.0,0.0,1.0,0.0,45.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,3,1,18,
1063,70.0,0.0,97.0,0.0,260.0,20.0,0.0,0.0,2.0,0.0,78.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,3,2,18,
1064,213.0,148.0,458.0,248.0,514.0,204.0,0.0,1.0,0.0,60.34,198.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,3,3,18,
1065,341.0,144.0,821.0,240.0,848.0,424.0,0.0,1.0,0.0,50.5,390.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,3,4,18,
1066,513.0,151.0,1350.0,254.0,1540.0,781.0,0.0,1.0,0.0,69.54,737.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,3,5,18,
1067,727.0,148.0,2073.0,249.0,2817.0,1237.0,0.0,1.0,0.0,80.98,1331.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,3,6,18,
1068,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,3,7,18,
1069,48.0,0.0,61.0,0.0,228.0,6.0,0.0,0.0,1.0,0.0,60.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,4,1,18,
1070,161.0,0.0,230.0,0.0,349.0,33.0,0.0,0.0,13.0,0.0,156.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,4,2,18,
1071,560.0,0.0,955.0,0.0,1064.0,265.0,0.0,0.0,51.0,0.0,589.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,4,3,18,
1072,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,4,4,18,
1073,83.0,0.0,100.0,0.0,281.0,8.0,0.0,0.0,1.0,0.0,104.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,5,1,18,
1074,225.0,0.0,306.0,0.0,409.0,46.0,0.0,0.0,17.0,0.0,201.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,5,2,18,
1075,929.0,0.0,1536.0,0.0,1772.0,408.0,0.0,0.0,118.0,0.0,1174.0,False,new,experiments/results/AT_2_2/pathLabels/18.onnx,AT,5,3,18,
