,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,avg q,idx
81,13274.130944252014,4050000,1e-05,20,0.1,15,True,10000,True,10000,True,-44.16307,81
82,13418.715017557144,4100000,1e-05,20,0.1,15,True,10000,True,10000,True,-41.748875,82
83,13565.425724983215,4150000,1e-05,20,0.1,15,True,10000,True,10000,True,-45.28971,83
84,13709.346066474915,4200000,1e-05,20,0.1,15,True,10000,True,10000,True,-44.721035,84
85,13855.376774549484,4250000,1e-05,20,0.1,15,True,10000,True,10000,True,-43.29067,85
86,14002.324865102768,4300000,1e-05,20,0.1,15,True,10000,True,10000,True,-44.653687,86
87,14147.820885419846,4350000,1e-05,20,0.1,15,True,10000,True,10000,True,-44.630363,87
88,14293.669562101364,4400000,1e-05,20,0.1,15,True,10000,True,10000,True,-43.228905,88
89,14440.718663215637,4450000,1e-05,20,0.1,15,True,10000,True,10000,True,-43.47503,89
90,14587.359708070755,4500000,1e-05,20,0.1,15,True,10000,True,10000,True,-44.46306,90
91,14733.127433776855,4550000,1e-05,20,0.1,15,True,10000,True,10000,True,-44.402306,91
92,14878.613596439362,4600000,1e-05,20,0.1,15,True,10000,True,10000,True,-45.247524,92
93,15023.656461715698,4650000,1e-05,20,0.1,15,True,10000,True,10000,True,-44.359276,93
94,15170.908380508423,4700000,1e-05,20,0.1,15,True,10000,True,10000,True,-45.106033,94
95,15315.582768678665,4750000,1e-05,20,0.1,15,True,10000,True,10000,True,-42.075665,95
96,15460.736802816391,4800000,1e-05,20,0.1,15,True,10000,True,10000,True,-44.226536,96
97,15608.750026226044,4850000,1e-05,20,0.1,15,True,10000,True,10000,True,-44.551437,97
98,15754.860882520676,4900000,1e-05,20,0.1,15,True,10000,True,10000,True,-45.466934,98
99,15901.455195426941,4950000,1e-05,20,0.1,15,True,10000,True,10000,True,-45.875736,99
100,16047.688101768494,5000000,1e-05,20,0.1,15,True,10000,True,10000,True,-45.815716,100
