,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,ra feature,idx
11,1083,452,3216,1001,6156,1001,0,1,196,245.28,4028.0,new,experiments/results/TA_2_2/TB_1mill/11.onnx,TA,3,3,176.52018785476685,110000,1e-05,20,0.1,15,True,10000,True,11
12,1083,130,3062,178,5619,949,0,1,120,299.46,3917.0,new,experiments/results/TA_2_2/TB_1mill/12.onnx,TA,3,3,192.75056648254395,120000,1e-05,20,0.1,15,True,10000,True,12
13,1083,376,3103,752,5937,1091,0,1,89,269.39,4021.0,new,experiments/results/TA_2_2/TB_1mill/13.onnx,TA,3,3,209.03831887245178,130000,1e-05,20,0.1,15,True,10000,True,13
14,1083,269,3225,497,5874,948,0,1,66,271.22,3894.0,new,experiments/results/TA_2_2/TB_1mill/14.onnx,TA,3,3,225.42708659172058,140000,1e-05,20,0.1,15,True,10000,True,14
15,1083,202,3041,339,5415,700,0,1,59,141.7,3829.0,new,experiments/results/TA_2_2/TB_1mill/15.onnx,TA,3,3,241.7508704662323,150000,1e-05,20,0.1,15,True,10000,True,15
16,1083,243,2717,411,5315,691,0,1,38,190.42,3772.0,new,experiments/results/TA_2_2/TB_1mill/16.onnx,TA,3,3,257.9281668663025,160000,1e-05,20,0.1,15,True,10000,True,16
17,1083,244,2902,428,4464,533,0,1,47,171.82,3075.0,new,experiments/results/TA_2_2/TB_1mill/17.onnx,TA,3,3,274.05542063713074,170000,1e-05,20,0.1,15,True,10000,True,17
18,1083,227,3020,386,5020,590,0,1,72,144.7,3473.0,new,experiments/results/TA_2_2/TB_1mill/18.onnx,TA,3,3,290.15339398384094,180000,1e-05,20,0.1,15,True,10000,True,18
19,1083,352,3062,689,5800,1020,0,1,41,93.97,3837.0,new,experiments/results/TA_2_2/TB_1mill/19.onnx,TA,3,3,306.31372237205505,190000,1e-05,20,0.1,15,True,10000,True,19
20,1083,374,3245,755,5851,1043,0,1,32,117.68,3683.0,new,experiments/results/TA_2_2/TB_1mill/20.onnx,TA,3,3,322.70695328712463,200000,1e-05,20,0.1,15,True,10000,True,20
21,1083,374,3255,757,5217,906,0,1,14,201.21,3515.0,new,experiments/results/TA_2_2/TB_1mill/21.onnx,TA,3,3,339.03244042396545,210000,1e-05,20,0.1,15,True,10000,True,21
22,1083,242,2867,415,5361,738,0,1,14,39.7,3857.0,new,experiments/results/TA_2_2/TB_1mill/22.onnx,TA,3,3,355.5235433578491,220000,1e-05,20,0.1,15,True,10000,True,22
23,1083,309,2663,583,5076,1036,0,1,24,206.82,3310.0,new,experiments/results/TA_2_2/TB_1mill/23.onnx,TA,3,3,372.0472946166992,230000,1e-05,20,0.1,15,True,10000,True,23
24,1083,376,3267,762,5496,1080,0,1,14,131.25,3392.0,new,experiments/results/TA_2_2/TB_1mill/24.onnx,TA,3,3,388.46107363700867,240000,1e-05,20,0.1,15,True,10000,True,24
25,1083,371,3241,751,5581,1328,0,1,14,199.23,3297.0,new,experiments/results/TA_2_2/TB_1mill/25.onnx,TA,3,3,404.7813649177551,250000,1e-05,20,0.1,15,True,10000,True,25
26,1079,322,2312,583,4116,953,0,1,27,199.49,2644.0,new,experiments/results/TA_2_2/TB_1mill/26.onnx,TA,3,3,421.3990857601166,260000,1e-05,20,0.1,15,True,10000,True,26
27,1083,223,3192,394,5402,967,0,1,14,191.48,3482.0,new,experiments/results/TA_2_2/TB_1mill/27.onnx,TA,3,3,437.88898277282715,270000,1e-05,20,0.1,15,True,10000,True,27
28,1082,400,3113,823,5793,1478,0,1,14,259.37,3377.0,new,experiments/results/TA_2_2/TB_1mill/28.onnx,TA,3,3,454.00010776519775,280000,1e-05,20,0.1,15,True,10000,True,28
29,1083,303,2880,571,5136,1372,0,1,31,119.61,3102.0,new,experiments/results/TA_2_2/TB_1mill/29.onnx,TA,3,3,470.30513072013855,290000,1e-05,20,0.1,15,True,10000,True,29
30,1081,306,2747,554,4842,1356,0,1,14,143.11,2666.0,new,experiments/results/TA_2_2/TB_1mill/30.onnx,TA,3,3,486.8162155151367,300000,1e-05,20,0.1,15,True,10000,True,30
31,1083,437,3099,919,5371,1623,0,1,14,238.09,2810.0,new,experiments/results/TA_2_2/TB_1mill/31.onnx,TA,3,3,503.3427803516388,310000,1e-05,20,0.1,15,True,10000,True,31
32,1083,408,2834,839,4686,1413,0,1,14,246.95,2670.0,new,experiments/results/TA_2_2/TB_1mill/32.onnx,TA,3,3,519.7620069980621,320000,1e-05,20,0.1,15,True,10000,True,32
33,337,109,676,140,938,278,0,1,12,117.14,417.0,new,experiments/results/TA_2_2/TB_1mill/33.onnx,TA,3,3,536.3239617347717,330000,1e-05,20,0.1,15,True,10000,True,33
34,1082,463,3169,1059,4896,1676,0,1,14,241.7,2503.0,new,experiments/results/TA_2_2/TB_1mill/34.onnx,TA,3,3,552.8210668563843,340000,1e-05,20,0.1,15,True,10000,True,34
35,1036,258,2210,432,3259,1003,0,1,14,62.07,1794.0,new,experiments/results/TA_2_2/TB_1mill/35.onnx,TA,3,3,569.2869808673859,350000,1e-05,20,0.1,15,True,10000,True,35
36,720,238,1677,403,2336,839,0,1,21,21.3,1126.0,new,experiments/results/TA_2_2/TB_1mill/36.onnx,TA,3,3,585.6518459320068,360000,1e-05,20,0.1,15,True,10000,True,36
37,1083,528,3211,1223,3865,1930,0,1,78,89.24,1176.0,new,experiments/results/TA_2_2/TB_1mill/37.onnx,TA,3,3,601.8615701198578,370000,1e-05,20,0.1,15,True,10000,True,37
38,390,109,717,140,846,270,0,1,14,75.06,339.0,new,experiments/results/TA_2_2/TB_1mill/38.onnx,TA,3,3,617.9979844093323,380000,1e-05,20,0.1,15,True,10000,True,38
39,824,412,2041,842,2703,1041,0,1,34,84.14,966.0,new,experiments/results/TA_2_2/TB_1mill/39.onnx,TA,3,3,634.3812348842621,390000,1e-05,20,0.1,15,True,10000,True,39
40,1083,533,3098,1233,3360,1799,0,1,84,101.68,1181.0,new,experiments/results/TA_2_2/TB_1mill/40.onnx,TA,3,3,650.4758851528168,400000,1e-05,20,0.1,15,True,10000,True,40
41,1050,454,3108,1025,4374,1690,0,1,36,260.7,1465.0,new,experiments/results/TA_2_2/TB_1mill/41.onnx,TA,3,3,666.7492363452911,410000,1e-05,20,0.1,15,True,10000,True,41
42,1069,401,2613,764,5036,1271,0,1,56,174.7,2618.0,new,experiments/results/TA_2_2/TB_1mill/42.onnx,TA,3,3,683.1248300075531,420000,1e-05,20,0.1,15,True,10000,True,42
43,1083,525,3297,1217,3659,2037,0,1,45,216.08,862.0,new,experiments/results/TA_2_2/TB_1mill/43.onnx,TA,3,3,699.4126842021942,430000,1e-05,20,0.1,15,True,10000,True,43
44,426,128,1072,171,1144,537,0,1,66,119.36,402.0,new,experiments/results/TA_2_2/TB_1mill/44.onnx,TA,3,3,715.7606074810028,440000,1e-05,20,0.1,15,True,10000,True,44
45,1082,526,3027,1218,3708,1733,0,1,96,22.66,1092.0,new,experiments/results/TA_2_2/TB_1mill/45.onnx,TA,3,3,732.0107979774475,450000,1e-05,20,0.1,15,True,10000,True,45
46,1011,432,2974,976,4374,1701,0,1,24,171.95,1131.0,new,experiments/results/TA_2_2/TB_1mill/46.onnx,TA,3,3,748.3573272228241,460000,1e-05,20,0.1,15,True,10000,True,46
47,1037,289,3142,545,3647,1930,0,1,36,32.97,955.0,new,experiments/results/TA_2_2/TB_1mill/47.onnx,TA,3,3,764.5782642364502,470000,1e-05,20,0.1,15,True,10000,True,47
48,458,140,1002,198,1129,419,0,1,41,72.4,463.0,new,experiments/results/TA_2_2/TB_1mill/48.onnx,TA,3,3,780.8173654079437,480000,1e-05,20,0.1,15,True,10000,True,48
49,1061,461,3162,1049,3911,1754,0,1,29,28.22,1470.0,new,experiments/results/TA_2_2/TB_1mill/49.onnx,TA,3,3,797.2522642612457,490000,1e-05,20,0.1,15,True,10000,True,49
50,1083,530,3206,1226,3918,1986,0,1,63,27.83,975.0,new,experiments/results/TA_2_2/TB_1mill/50.onnx,TA,3,3,813.5105032920837,500000,1e-05,20,0.1,15,True,10000,True,50
51,385,110,805,141,949,344,0,1,36,118.15,341.0,new,experiments/results/TA_2_2/TB_1mill/51.onnx,TA,3,3,829.9585154056549,510000,1e-05,20,0.1,15,True,10000,True,51
52,1083,532,3151,1231,4112,1943,0,1,44,148.69,1219.0,new,experiments/results/TA_2_2/TB_1mill/52.onnx,TA,3,3,846.5134754180908,520000,1e-05,20,0.1,15,True,10000,True,52
53,1074,499,3148,1138,3729,1904,0,1,49,15.35,1012.0,new,experiments/results/TA_2_2/TB_1mill/53.onnx,TA,3,3,863.1760404109955,530000,1e-05,20,0.1,15,True,10000,True,53
54,1054,431,3118,938,3633,1932,0,1,77,51.22,1081.0,new,experiments/results/TA_2_2/TB_1mill/54.onnx,TA,3,3,879.549800157547,540000,1e-05,20,0.1,15,True,10000,True,54
55,943,452,2717,1022,3648,1555,0,1,67,106.35,993.0,new,experiments/results/TA_2_2/TB_1mill/55.onnx,TA,3,3,896.1981406211853,550000,1e-05,20,0.1,15,True,10000,True,55
56,1080,524,3114,1217,3911,1944,0,1,17,109.11,1069.0,new,experiments/results/TA_2_2/TB_1mill/56.onnx,TA,3,3,912.8950440883636,560000,1e-05,20,0.1,15,True,10000,True,56
57,396,109,826,140,969,383,0,1,14,124.19,387.0,new,experiments/results/TA_2_2/TB_1mill/57.onnx,TA,3,3,929.5490136146545,570000,1e-05,20,0.1,15,True,10000,True,57
58,1083,525,2989,1217,3559,1734,0,1,115,215.96,1153.0,new,experiments/results/TA_2_2/TB_1mill/58.onnx,TA,3,3,946.3436250686646,580000,1e-05,20,0.1,15,True,10000,True,58
59,373,111,752,142,902,331,0,1,14,79.99,316.0,new,experiments/results/TA_2_2/TB_1mill/59.onnx,TA,3,3,963.2329435348511,590000,1e-05,20,0.1,15,True,10000,True,59
60,444,137,1102,191,1111,582,0,1,20,63.51,410.0,new,experiments/results/TA_2_2/TB_1mill/60.onnx,TA,3,3,980.3128025531769,600000,1e-05,20,0.1,15,True,10000,True,60
61,1079,525,3082,1217,3923,1779,0,1,66,26.22,1378.0,new,experiments/results/TA_2_2/TB_1mill/61.onnx,TA,3,3,997.3228552341461,610000,1e-05,20,0.1,15,True,10000,True,61
62,866,363,2359,750,2975,1245,0,1,36,73.0,943.0,new,experiments/results/TA_2_2/TB_1mill/62.onnx,TA,3,3,1014.3870239257812,620000,1e-05,20,0.1,15,True,10000,True,62
63,1080,526,3074,1220,3417,1788,0,1,95,188.19,897.0,new,experiments/results/TA_2_2/TB_1mill/63.onnx,TA,3,3,1031.5238966941833,630000,1e-05,20,0.1,15,True,10000,True,63
64,878,362,2351,746,3186,1280,0,1,51,54.43,1097.0,new,experiments/results/TA_2_2/TB_1mill/64.onnx,TA,3,3,1048.8887348175049,640000,1e-05,20,0.1,15,True,10000,True,64
65,1080,515,3174,1196,3992,1956,0,1,48,103.83,1040.0,new,experiments/results/TA_2_2/TB_1mill/65.onnx,TA,3,3,1066.34499001503,650000,1e-05,20,0.1,15,True,10000,True,65
66,590,219,1334,340,1541,655,0,1,41,11.29,602.0,new,experiments/results/TA_2_2/TB_1mill/66.onnx,TA,3,3,1083.9246425628662,660000,1e-05,20,0.1,15,True,10000,True,66
67,420,118,1032,154,1228,526,0,1,70,83.53,442.0,new,experiments/results/TA_2_2/TB_1mill/67.onnx,TA,3,3,1101.5726821422577,670000,1e-05,20,0.1,15,True,10000,True,67
68,1071,526,3202,1221,3904,2056,0,1,14,196.08,929.0,new,experiments/results/TA_2_2/TB_1mill/68.onnx,TA,3,3,1119.2127287387848,680000,1e-05,20,0.1,15,True,10000,True,68
69,693,235,1584,390,2010,806,0,1,14,87.58,898.0,new,experiments/results/TA_2_2/TB_1mill/69.onnx,TA,3,3,1136.8477973937988,690000,1e-05,20,0.1,15,True,10000,True,69
70,1012,470,2877,1074,4285,1639,0,1,64,21.63,1236.0,new,experiments/results/TA_2_2/TB_1mill/70.onnx,TA,3,3,1154.6349585056305,700000,1e-05,20,0.1,15,True,10000,True,70
71,1080,528,3211,1218,3804,2052,0,1,14,70.52,809.0,new,experiments/results/TA_2_2/TB_1mill/71.onnx,TA,3,3,1171.7056467533112,710000,1e-05,20,0.1,15,True,10000,True,71
72,378,109,783,140,1132,342,0,1,32,108.13,406.0,new,experiments/results/TA_2_2/TB_1mill/72.onnx,TA,3,3,1188.4682049751282,720000,1e-05,20,0.1,15,True,10000,True,72
73,1083,527,3015,1220,3430,1580,0,1,120,151.07,965.0,new,experiments/results/TA_2_2/TB_1mill/73.onnx,TA,3,3,1205.395452260971,730000,1e-05,20,0.1,15,True,10000,True,73
74,661,243,1418,405,1267,1,0,1,28,85.89,748.0,new,experiments/results/TA_2_2/TB_1mill/74.onnx,TA,3,3,1222.3359439373016,740000,1e-05,20,0.1,15,True,10000,True,74
75,828,312,2166,608,3145,1157,0,1,72,41.25,1008.0,new,experiments/results/TA_2_2/TB_1mill/75.onnx,TA,3,3,1239.6805698871613,750000,1e-05,20,0.1,15,True,10000,True,75
76,1029,440,3068,989,4468,1963,0,1,14,254.09,1365.0,new,experiments/results/TA_2_2/TB_1mill/76.onnx,TA,3,3,1257.2866642475128,760000,1e-05,20,0.1,15,True,10000,True,76
77,978,333,2718,645,3418,1656,0,1,14,199.93,1091.0,new,experiments/results/TA_2_2/TB_1mill/77.onnx,TA,3,3,1275.1817178726196,770000,1e-05,20,0.1,15,True,10000,True,77
78,996,468,2833,1066,3724,1520,0,1,61,119.48,1379.0,new,experiments/results/TA_2_2/TB_1mill/78.onnx,TA,3,3,1292.2827353477478,780000,1e-05,20,0.1,15,True,10000,True,78
79,1079,522,3227,1212,4071,2028,0,1,23,242.22,891.0,new,experiments/results/TA_2_2/TB_1mill/79.onnx,TA,3,3,1308.3947491645813,790000,1e-05,20,0.1,15,True,10000,True,79
80,969,385,2597,772,3394,1524,0,1,48,53.82,1043.0,new,experiments/results/TA_2_2/TB_1mill/80.onnx,TA,3,3,1324.731380701065,800000,1e-05,20,0.1,15,True,10000,True,80
81,1005,394,2774,853,3833,1549,0,1,76,114.2,1203.0,new,experiments/results/TA_2_2/TB_1mill/81.onnx,TA,3,3,1341.1289598941803,810000,1e-05,20,0.1,15,True,10000,True,81
82,905,401,2496,856,2939,1506,0,1,26,66.39,879.0,new,experiments/results/TA_2_2/TB_1mill/82.onnx,TA,3,3,1357.6215143203735,820000,1e-05,20,0.1,15,True,10000,True,82
83,858,421,2346,918,3049,1282,0,1,33,142.98,937.0,new,experiments/results/TA_2_2/TB_1mill/83.onnx,TA,3,3,1374.262032032013,830000,1e-05,20,0.1,15,True,10000,True,83
84,1083,531,3315,1228,3713,1722,0,1,45,200.97,944.0,new,experiments/results/TA_2_2/TB_1mill/84.onnx,TA,3,3,1390.588321685791,840000,1e-05,20,0.1,15,True,10000,True,84
85,693,224,1641,377,1726,802,0,1,32,171.39,610.0,new,experiments/results/TA_2_2/TB_1mill/85.onnx,TA,3,3,1407.075769662857,850000,1e-05,20,0.1,15,True,10000,True,85
86,381,109,817,140,1049,337,0,1,92,114.0,407.0,new,experiments/results/TA_2_2/TB_1mill/86.onnx,TA,3,3,1423.7360906600952,860000,1e-05,20,0.1,15,True,10000,True,86
87,1083,523,3169,1214,3854,1916,0,1,47,60.37,1045.0,new,experiments/results/TA_2_2/TB_1mill/87.onnx,TA,3,3,1440.8684387207031,870000,1e-05,20,0.1,15,True,10000,True,87
88,1078,518,3165,1196,4104,1865,0,1,77,116.97,1243.0,new,experiments/results/TA_2_2/TB_1mill/88.onnx,TA,3,3,1458.1390490531921,880000,1e-05,20,0.1,15,True,10000,True,88
89,981,370,2609,744,3047,1410,0,1,140,106.58,891.0,new,experiments/results/TA_2_2/TB_1mill/89.onnx,TA,3,3,1475.4849424362183,890000,1e-05,20,0.1,15,True,10000,True,89
90,1067,443,2973,965,3644,1817,0,1,20,224.55,1193.0,new,experiments/results/TA_2_2/TB_1mill/90.onnx,TA,3,3,1493.1330943107605,900000,1e-05,20,0.1,15,True,10000,True,90
91,1082,527,3141,1220,3717,1873,0,1,79,111.33,938.0,new,experiments/results/TA_2_2/TB_1mill/91.onnx,TA,3,3,1511.3156237602234,910000,1e-05,20,0.1,15,True,10000,True,91
92,1079,518,3182,1195,3685,1548,0,1,71,174.77,1056.0,new,experiments/results/TA_2_2/TB_1mill/92.onnx,TA,3,3,1528.7791290283203,920000,1e-05,20,0.1,15,True,10000,True,92
93,1065,455,3047,1001,3623,1746,0,1,91,56.7,1136.0,new,experiments/results/TA_2_2/TB_1mill/93.onnx,TA,3,3,1545.0392787456512,930000,1e-05,20,0.1,15,True,10000,True,93
94,1021,469,2735,1043,3482,1557,0,1,96,87.94,1031.0,new,experiments/results/TA_2_2/TB_1mill/94.onnx,TA,3,3,1561.3515086174011,940000,1e-05,20,0.1,15,True,10000,True,94
95,1038,394,2957,808,3550,1793,0,1,54,200.09,926.0,new,experiments/results/TA_2_2/TB_1mill/95.onnx,TA,3,3,1577.4978833198547,950000,1e-05,20,0.1,15,True,10000,True,95
96,330,109,636,140,970,228,0,1,76,154.29,277.0,new,experiments/results/TA_2_2/TB_1mill/96.onnx,TA,3,3,1593.8096461296082,960000,1e-05,20,0.1,15,True,10000,True,96
97,1083,522,3178,1212,3782,1918,0,1,48,97.96,963.0,new,experiments/results/TA_2_2/TB_1mill/97.onnx,TA,3,3,1609.8623461723328,970000,1e-05,20,0.1,15,True,10000,True,97
98,1038,398,2956,814,3708,1768,0,1,54,186.94,995.0,new,experiments/results/TA_2_2/TB_1mill/98.onnx,TA,3,3,1625.510313987732,980000,1e-05,20,0.1,15,True,10000,True,98
99,352,109,722,140,1118,322,0,1,13,102.09,423.0,new,experiments/results/TA_2_2/TB_1mill/99.onnx,TA,3,3,1641.1948056221008,990000,1e-05,20,0.1,15,True,10000,True,99
100,423,122,969,163,1038,482,0,1,24,41.58,415.0,new,experiments/results/TA_2_2/TB_1mill/100.onnx,TA,3,3,1656.9459528923035,1000000,1e-05,20,0.1,15,True,10000,True,100
