,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
88,46,31,65,42,128,5,0,1,8,16.66,13.0,new,base_features_2h88,DP,2,2,5046.522783279419,4450000,1e-05,20,0.1,11,False,-65.78838,88,-0.03298371,-1.8323704,-0.04590082,0.11946732,1.1581933,-2.3841858e-07,-2.0397015,-0.85065114,-0.5005755,-1.2368363,-1.6752688
89,75,36,116,51,150,11,0,1,5,18.18,22.0,new,base_features_2h89,DP,2,2,5096.918299436569,4500000,1e-05,20,0.1,11,False,-59.095703,89,0.017541261,-1.1977805,0.26314253,0.27368414,1.4060345,-2.3841858e-07,-1.5845691,-0.79416966,-0.9623382,-1.7889315,-1.3264294
90,87,43,124,62,145,5,0,4,11,17.62,27.0,new,base_features_2h90,DP,2,2,5147.151477813721,4550000,1e-05,20,0.1,11,False,-60.924007,90,0.11321919,-1.761374,-0.19790202,0.87106085,1.3782523,-4.7683716e-07,-1.8934342,-0.80066514,-0.38868773,-1.3023598,-1.3389587
91,62,44,94,64,154,4,2,1,8,17.62,20.0,new,base_features_2h91,DP,2,2,5197.44583773613,4600000,1e-05,20,0.1,11,False,-61.71289,91,0.13400948,-1.5841331,-0.25921917,0.34919566,0.8522923,-2.3841858e-07,-2.3262942,-1.1991093,-0.6873244,-2.3238206,-1.8987074
92,76,44,114,65,169,5,2,1,10,18.19,21.0,new,base_features_2h92,DP,2,2,5247.903312444687,4650000,1e-05,20,0.1,11,False,-63.94549,92,0.33377716,-1.2791125,-0.27321756,0.67076564,1.363258,-2.3841858e-07,-2.0678232,-1.1188394,-0.25474662,-1.5584679,-1.5464077
93,72,31,92,42,163,5,0,3,4,17.14,16.0,new,base_features_2h93,DP,2,2,5298.61624956131,4700000,1e-05,20,0.1,11,False,-63.25586,93,-0.19826007,-2.157137,-0.010298073,0.8286116,1.5080043,-7.1525574e-07,-1.9615268,-0.8507582,-0.38537842,-0.6182046,-1.2389723
94,48,28,75,35,150,15,0,2,3,17.14,13.0,new,base_features_2h94,DP,2,2,5349.436337471008,4750000,1e-05,20,0.1,11,False,-63.283695,94,0.013100331,-2.2288332,0.21682891,0.16581142,1.5871727,-2.3841858e-07,-1.6680487,-0.5625968,-0.5142273,-0.29112542,-1.436391
95,61,33,85,46,155,5,1,1,7,17.62,22.0,new,base_features_2h95,DP,2,2,5399.865824222565,4800000,1e-05,20,0.1,11,False,-73.79431,95,0.30572915,-1.9004704,-0.14761972,0.56137496,1.2936757,-4.7683716e-07,-2.502037,-1.5822325,-0.61224866,-0.81848156,-2.0500526
96,77,36,102,52,156,5,0,3,4,17.62,18.0,new,base_features_2h96,DP,2,2,5450.160409450531,4850000,1e-05,20,0.1,11,False,-54.3282,96,-0.0915044,-2.0235057,-0.13657945,0.85475576,1.6547648,-4.7683716e-07,-1.5167049,-0.7889122,-0.61959255,-0.8400289,-1.1020083
97,77,36,101,51,134,4,0,3,4,17.62,18.0,new,base_features_2h97,DP,2,2,5500.622029781342,4900000,1e-05,20,0.1,11,False,-57.055923,97,-0.06428248,-2.0582016,-0.06966776,0.5387707,1.6683966,-7.1525574e-07,-1.7275596,-0.87275994,-0.8994738,-1.3725591,-1.1720145
98,58,36,91,52,166,9,0,1,2,17.62,19.0,new,base_features_2h98,DP,2,2,5551.074605226517,4950000,1e-05,20,0.1,11,False,-59.391087,98,-0.19622505,-2.4032352,-0.1899494,0.25410652,1.518701,-4.7683716e-07,-1.855546,-0.7506448,-0.28019345,-1.0199622,-1.6128888
99,43,31,57,42,145,5,0,4,3,16.66,16.0,new,base_features_2h99,DP,2,2,5602.314038038254,5000000,1e-05,20,0.1,11,False,-70.557274,99,0.04196758,-2.232885,0.10724467,0.5092947,1.6186793,-4.7683716e-07,-1.9633838,-0.767702,-0.61200064,-0.33222753,-1.4879906
100,56,31,75,41,157,5,1,1,2,17.14,22.0,new,base_features_2h100,DP,2,2,5652.92076420784,5050000,1e-05,20,0.1,11,False,-72.95689,100,0.30284044,-1.4326847,0.09704226,0.48580736,1.2235012,-5.9604645e-07,-2.360346,-1.1241806,-0.7061347,-1.9028481,-1.6742477
101,72,31,95,42,137,5,0,3,4,17.14,22.0,new,base_features_2h101,DP,2,2,5703.587784767151,5100000,1e-05,20,0.1,11,False,-55.09007,101,-0.31357667,-2.5886931,0.019541204,1.0904381,1.534377,-7.1525574e-07,-1.4511628,-0.5496528,-0.45881006,-0.039295435,-0.8269182
102,67,28,94,35,135,5,0,1,5,17.62,13.0,new,base_features_2h102,DP,2,2,5753.969100475311,5150000,1e-05,20,0.1,11,False,-68.19065,102,0.35147434,-0.98189783,-0.39902145,0.7688279,1.2595606,-2.3841858e-07,-2.5155025,-1.7137188,-0.34818655,-1.8330247,-2.2851398
103,175,34,287,44,234,70,0,2,12,17.55,64.0,new,base_features_2h103,DP,2,2,5805.245749235153,5200000,1e-05,20,0.1,11,False,-78.56738,103,0.37092257,-2.4781237,0.04261321,0.79263556,0.8345554,-4.7683716e-07,-2.3118467,-1.3922566,-0.44067493,0.11915326,-1.6391826
104,44,28,56,35,137,4,0,1,1,16.66,15.0,new,base_features_2h104,DP,2,2,5855.735795021057,5250000,1e-05,20,0.1,11,False,-59.79749,104,-0.21997213,-2.9714208,-0.0573048,0.53010637,1.2613938,-4.7683716e-07,-1.8403653,-0.8014891,-0.6517157,-0.23351514,-1.3464048
105,77,36,105,51,154,4,0,3,7,17.14,15.0,new,base_features_2h105,DP,2,2,5905.9856197834015,5300000,1e-05,20,0.1,11,False,-54.12626,105,-0.08484819,-2.5806937,-0.17908984,0.5778322,1.7423445,-4.7683716e-07,-1.477982,-0.5664463,-0.45812523,-0.7226264,-0.97077423
106,51,36,70,51,130,4,0,2,5,16.66,16.0,new,base_features_2h106,DP,2,2,5957.11203455925,5350000,1e-05,20,0.1,11,False,-73.0537,106,-0.032408774,-2.0558906,-0.013729334,0.55919015,1.2248217,-4.7683716e-07,-2.2203562,-1.2629987,-0.5922671,-1.3782796,-1.773316
107,49,36,66,52,146,5,0,1,1,17.14,14.0,new,base_features_2h107,DP,2,2,6008.036784410477,5400000,1e-05,20,0.1,11,False,-62.288208,107,0.18935174,-2.1283512,-0.31674874,0.80982786,1.528541,-4.7683716e-07,-1.7478323,-0.72065926,-0.25359666,-0.90175915,-1.1987431
108,84,44,128,64,156,12,2,1,6,19.15,27.0,new,base_features_2h108,DP,2,2,6058.5855350494385,5450000,1e-05,20,0.1,11,False,-55.135654,108,-0.03263979,-1.9479078,-0.08155382,0.46218556,1.7005852,-2.3841858e-07,-1.4888769,-0.52798986,-0.46270218,-1.2854383,-1.0479128
109,53,36,79,51,132,8,0,3,2,17.14,17.0,new,base_features_2h109,DP,2,2,6109.223853111267,5500000,1e-05,20,0.1,11,False,-59.10856,109,-0.0523263,-2.4854853,-0.10663921,0.093183756,1.5403992,-3.5762787e-07,-1.8773704,-0.77769244,-0.510214,-1.5947613,-1.4854958
110,47,36,65,51,130,4,0,1,3,16.66,12.0,new,base_features_2h110,DP,2,2,6159.581867456436,5550000,1e-05,20,0.1,11,False,-59.382877,110,-0.1595304,-2.460585,-0.08615124,0.29674435,1.2204475,-4.7683716e-07,-1.9986748,-0.96516633,-1.0298716,-2.037444,-1.722976
111,77,36,107,51,158,4,0,3,5,17.14,24.0,new,base_features_2h111,DP,2,2,6210.75471830368,5600000,1e-05,20,0.1,11,False,-57.005093,111,-0.14826778,-2.7937975,0.16678697,0.46087408,1.3801857,-5.9604645e-07,-1.6262112,-0.5876844,-0.5151814,-0.9628336,-0.8983786
112,44,25,53,29,161,4,0,2,2,16.66,13.0,new,base_features_2h112,DP,2,2,6261.263669013977,5650000,1e-05,20,0.1,11,False,-71.275925,112,0.068973854,-2.9446268,0.22338086,-0.02636677,0.30092096,-3.5762787e-07,-2.338415,-1.1634295,-1.2465783,-1.3743851,-1.18704
113,50,36,72,51,132,7,0,1,0,17.14,14.0,new,base_features_2h113,DP,2,2,6311.7751224040985,5700000,1e-05,20,0.1,11,False,-64.22703,113,-0.20760052,-2.1265085,-0.32290828,-0.41460353,1.491498,-2.3841858e-07,-1.8906176,-1.0056276,-0.82398653,-2.3507795,-1.8599298
114,77,36,105,51,135,4,0,7,7,17.15,16.0,new,base_features_2h114,DP,2,2,6361.944278717041,5750000,1e-05,20,0.1,11,False,-52.997223,114,-0.4875525,-2.9537768,0.005902827,0.34240556,1.5082815,-2.3841858e-07,-1.6868331,-0.7276969,-0.80044675,-0.8822955,-1.1112299
115,72,36,107,52,142,14,0,1,6,18.66,22.0,new,base_features_2h115,DP,2,2,6412.716821193695,5800000,1e-05,20,0.1,11,False,-71.75413,115,-0.42980522,-2.4071631,-0.18660724,1.0634315,1.1889598,-7.1525574e-07,-2.6438909,-1.6586311,0.11409707,0.1502173,-2.048913
116,142,50,231,73,175,32,2,1,21,26.66,32.0,new,base_features_2h116,DP,2,2,6463.796056509018,5850000,1e-05,20,0.1,11,False,-76.13783,116,0.36492318,-1.9836832,-0.2712915,-0.056968153,1.0562592,-4.7683716e-07,-2.420558,-1.483496,-0.67999405,-1.9969187,-2.2345493
117,77,36,106,52,137,5,0,7,9,17.14,22.0,new,base_features_2h117,DP,2,2,6514.3259973526,5900000,1e-05,20,0.1,11,False,-64.94679,117,-0.16281389,-2.8324442,-0.14221686,0.7070399,1.3521808,-2.3841858e-07,-2.145532,-1.0130855,-0.47101054,-0.7999572,-1.7425473
118,71,36,103,52,137,5,0,1,8,17.62,20.0,new,base_features_2h118,DP,2,2,6565.604422569275,5950000,1e-05,20,0.1,11,False,-78.47633,118,0.10708072,-1.3793544,-0.29212075,0.6151114,1.3862,-2.3841858e-07,-2.6382458,-1.5839461,-0.35944885,-1.2314692,-2.343615
119,142,34,212,44,168,22,2,1,16,25.14,34.0,new,base_features_2h119,DP,2,2,6616.8981211185455,6000000,1e-05,20,0.1,11,False,-74.54838,119,0.3108007,-1.9325545,-0.33911467,-0.07170975,1.159888,-2.3841858e-07,-2.4956148,-1.564802,-0.5344417,-2.064582,-2.0950997
120,45,31,61,41,128,4,0,1,3,16.66,11.0,new,base_features_2h120,DP,2,2,6667.59986948967,6050000,1e-05,20,0.1,11,False,-55.039665,120,-0.4654372,-2.8032064,-0.139032,0.7275156,1.4820864,-7.1525574e-07,-1.6847746,-0.6635661,-0.4372447,-0.7822224,-1.1356623
121,77,36,105,52,165,5,0,3,4,17.62,20.0,new,base_features_2h121,DP,2,2,6718.97358083725,6100000,1e-05,20,0.1,11,False,-62.151974,121,0.2506486,-2.3167622,-0.08544499,0.41657025,1.5005152,-3.5762787e-07,-1.8065237,-0.63839126,-0.5216426,-1.2441267,-1.2764999
122,75,28,111,35,140,8,0,1,5,18.18,22.0,new,base_features_2h122,DP,2,2,6770.268305063248,6150000,1e-05,20,0.1,11,False,-57.58933,122,-0.17369105,-2.5212405,0.15661317,0.82193786,1.2752113,-4.7683716e-07,-1.7268853,-0.82484734,-0.610046,-0.8275783,-1.1630487
123,77,36,104,52,135,5,0,7,6,17.14,14.0,new,base_features_2h123,DP,2,2,6821.1643052101135,6200000,1e-05,20,0.1,11,False,-59.22179,123,-0.03781113,-3.0482647,-0.07059449,0.80340385,1.3965756,-4.7683716e-07,-1.8723739,-0.9995234,-0.53090405,0.06799054,-1.5291402
124,87,43,119,62,169,5,0,6,9,17.7,26.0,new,base_features_2h124,DP,2,2,6872.302374839783,6250000,1e-05,20,0.1,11,False,-68.243004,124,-0.32616323,-3.1311727,-0.007871985,0.77616143,1.1505375,-4.7683716e-07,-2.3482094,-1.2242677,-0.42246145,-0.29261267,-1.6516433
125,80,36,122,51,163,8,0,1,12,18.18,25.0,new,base_features_2h125,DP,2,2,6923.725472688675,6300000,1e-05,20,0.1,11,False,-77.77334,125,-0.4082005,-2.6451235,-0.09869236,-0.13807821,1.3387774,-4.7683716e-07,-2.8351154,-2.029364,-0.7470391,-1.5292249,-2.8938918
126,57,36,83,51,161,4,0,1,3,17.14,24.0,new,base_features_2h126,DP,2,2,6975.815353870392,6350000,1e-05,20,0.1,11,False,-59.41467,126,-0.42707786,-2.898588,0.15885806,0.2628488,1.4842522,-5.9604645e-07,-1.6471584,-0.79823816,-0.6932843,-1.0177696,-1.2448869
127,77,36,105,51,134,4,0,6,7,17.14,14.0,new,base_features_2h127,DP,2,2,7027.111377477646,6400000,1e-05,20,0.1,11,False,-56.27269,127,-0.41675034,-2.9785604,-0.009988904,0.73946553,1.6339252,-4.7683716e-07,-1.6847866,-0.8331592,-0.70869935,-0.68396306,-1.1883698
128,72,31,90,41,169,4,0,7,3,17.14,22.0,new,base_features_2h128,DP,2,2,7078.6893944740295,6450000,1e-05,20,0.1,11,False,-56.262318,128,0.0429023,-2.5421681,-0.080542564,0.37989992,1.253892,-4.7683716e-07,-1.9595766,-0.8324386,-0.87494034,-1.1038222,-0.89597446
129,41,28,53,35,162,6,1,3,1,16.66,13.0,new,base_features_2h129,DP,2,2,7130.918985843658,6500000,1e-05,20,0.1,11,False,-67.574326,129,-0.27459103,-2.7522275,0.44510332,0.49722022,0.98774385,-5.9604645e-07,-2.5475247,-0.8645319,-0.69982326,-0.38090658,-1.0622003
130,77,36,102,52,159,5,0,5,4,17.62,22.0,new,base_features_2h130,DP,2,2,7183.7286167144775,6550000,1e-05,20,0.1,11,False,-75.47945,130,0.15363921,-2.4742699,0.20779395,0.4155609,1.3755752,-2.3841858e-07,-2.54597,-1.2584827,-0.7897047,-0.61750174,-1.9865713
