,synthesis time(ms),expanded transitions,expanded states,n,k,problem,nfeatures,training time,training steps,eta,nnsize,epsilon,avg q,idx,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
35,10730.0,4619,2725,3,3,DP,11,91.42283010482788,172000,1e-05,20,0.1,-64.552826,85,0.97147906,0.18229043,0.58096397,1.0257335,1.7562943,1.7881393e-07,-2.537612,-0.89098394,0.04132604,-0.07715416,-1.4074516
36,6.0,56,43,2,2,DP,11,96.52031779289246,182000,1e-05,20,0.1,-54.446396,90,0.6059488,-0.38855553,-0.22337288,1.1360825,2.0336232,-2.3841858e-07,-1.9489354,-0.9367015,0.26233622,0.03786701,-1.3254646
37,3907.0,3318,1740,3,3,DP,11,96.52031779289246,182000,1e-05,20,0.1,-54.446396,90,0.6059488,-0.38855553,-0.22337288,1.1360825,2.0336232,-2.3841858e-07,-1.9489354,-0.9367015,0.26233622,0.03786701,-1.3254646
38,57.0,269,173,2,2,DP,11,101.78394103050232,192000,1e-05,20,0.1,-70.97268,95,0.2630845,-0.5569869,-0.99349695,0.60635996,1.5606742,4.7683716e-07,-2.824267,-2.2249713,0.15361403,-0.9205878,-2.2866592
39,16553.0,6105,2827,3,3,DP,11,101.78394103050232,192000,1e-05,20,0.1,-70.97268,95,0.2630845,-0.5569869,-0.99349695,0.60635996,1.5606742,4.7683716e-07,-2.824267,-2.2249713,0.15361403,-0.9205878,-2.2866592
40,75.0,171,121,2,2,DP,11,107.02118396759033,202000,1e-05,20,0.1,-66.84992,100,0.2813754,-0.47115147,-0.86034346,0.496266,1.6261771,7.1525574e-07,-2.8570817,-1.7945888,0.055648617,-1.0208249,-2.2177823
41,2758.0,2354,1442,3,3,DP,11,107.02118396759033,202000,1e-05,20,0.1,-66.84992,100,0.2813754,-0.47115147,-0.86034346,0.496266,1.6261771,7.1525574e-07,-2.8570817,-1.7945888,0.055648617,-1.0208249,-2.2177823
42,11.0,94,63,2,2,DP,11,112.28025960922241,212000,1e-05,20,0.1,-70.86742,105,0.20607641,-0.4281497,-0.8675018,0.66310066,1.5272526,7.1525574e-07,-3.1048863,-1.9678737,-0.2138909,-1.3610053,-2.6316867
43,450.0,982,562,3,3,DP,11,112.28025960922241,212000,1e-05,20,0.1,-70.86742,105,0.20607641,-0.4281497,-0.8675018,0.66310066,1.5272526,7.1525574e-07,-3.1048863,-1.9678737,-0.2138909,-1.3610053,-2.6316867
44,9.0,79,58,2,2,DP,11,117.62131929397583,222000,1e-05,20,0.1,-69.587326,110,0.19207945,-0.51702857,-0.2501136,1.0623145,1.617357,4.7683716e-07,-3.0368118,-1.7479014,-0.37302804,-1.022793,-2.3678315
45,1149.0,1755,928,3,3,DP,11,117.62131929397583,222000,1e-05,20,0.1,-69.587326,110,0.19207945,-0.51702857,-0.2501136,1.0623145,1.617357,4.7683716e-07,-3.0368118,-1.7479014,-0.37302804,-1.022793,-2.3678315
46,6.0,75,52,2,2,DP,11,122.95910501480103,232000,1e-05,20,0.1,-74.35946,115,0.019880107,-0.6457553,-0.62994146,0.803995,1.4873259,2.3841858e-07,-2.996104,-1.6026392,-0.26221943,-0.99827516,-2.4958057
47,78.0,338,163,3,3,DP,11,122.95910501480103,232000,1e-05,20,0.1,-74.35946,115,0.019880107,-0.6457553,-0.62994146,0.803995,1.4873259,2.3841858e-07,-2.996104,-1.6026392,-0.26221943,-0.99827516,-2.4958057
48,4.0,60,43,2,2,DP,11,128.21625113487244,242000,1e-05,20,0.1,-70.9093,120,-0.2021499,-0.8010831,-0.7343473,0.4365927,1.4957788,7.1525574e-07,-2.9361556,-1.6235521,-0.32746685,-1.4941666,-2.6133714
49,174.0,875,445,3,3,DP,11,128.21625113487244,242000,1e-05,20,0.1,-70.9093,120,-0.2021499,-0.8010831,-0.7343473,0.4365927,1.4957788,7.1525574e-07,-2.9361556,-1.6235521,-0.32746685,-1.4941666,-2.6133714
50,4.0,68,52,2,2,DP,11,133.51574039459229,252000,1e-05,20,0.1,-71.15482,125,0.39432734,-0.5042734,-0.5146949,0.86215836,1.5557349,4.7683716e-07,-3.073274,-2.046787,-0.6139028,-1.0331216,-2.435809
51,7980.0,4647,2359,3,3,DP,11,133.51574039459229,252000,1e-05,20,0.1,-71.15482,125,0.39432734,-0.5042734,-0.5146949,0.86215836,1.5557349,4.7683716e-07,-3.073274,-2.046787,-0.6139028,-1.0331216,-2.435809
52,16.0,140,93,2,2,DP,11,138.78184056282043,262000,1e-05,20,0.1,-63.203373,130,0.2073016,-0.43169045,-0.2209937,0.86871415,1.8743556,2.3841858e-07,-2.6465735,-1.6834898,-0.28134474,-0.8638405,-2.090055
53,1739.0,1952,1341,3,3,DP,11,138.78184056282043,262000,1e-05,20,0.1,-63.203373,130,0.2073016,-0.43169045,-0.2209937,0.86871415,1.8743556,2.3841858e-07,-2.6465735,-1.6834898,-0.28134474,-0.8638405,-2.090055
54,9.0,83,56,2,2,DP,11,144.1139702796936,272000,1e-05,20,0.1,-81.590744,135,-0.47058,-0.7277272,-0.7483754,0.34283245,1.0362353,1.1920929e-06,-3.6651185,-2.5021148,-1.0057455,-2.9854026,-3.4361305
55,159.0,580,299,3,3,DP,11,144.1139702796936,272000,1e-05,20,0.1,-81.590744,135,-0.47058,-0.7277272,-0.7483754,0.34283245,1.0362353,1.1920929e-06,-3.6651185,-2.5021148,-1.0057455,-2.9854026,-3.4361305
56,15.0,122,77,2,2,DP,11,149.57685732841492,282000,1e-05,20,0.1,-88.361946,140,0.59927976,-0.57530224,-0.5128852,0.66769457,1.3303411,1.1920929e-06,-4.122801,-2.7842424,-1.0722042,-0.94971377,-3.3312771
57,3223.0,2584,1554,3,3,DP,11,149.57685732841492,282000,1e-05,20,0.1,-88.361946,140,0.59927976,-0.57530224,-0.5128852,0.66769457,1.3303411,1.1920929e-06,-4.122801,-2.7842424,-1.0722042,-0.94971377,-3.3312771
58,46.0,234,175,2,2,DP,11,154.90036249160767,292000,1e-05,20,0.1,-87.852684,145,0.7433575,-0.3048401,-0.31735206,0.51422197,1.3185918,9.536743e-07,-3.292759,-2.4994645,-0.46013218,-0.7380805,-2.5709155
59,14299.0,4899,2835,3,3,DP,11,154.90036249160767,292000,1e-05,20,0.1,-87.852684,145,0.7433575,-0.3048401,-0.31735206,0.51422197,1.3185918,9.536743e-07,-3.292759,-2.4994645,-0.46013218,-0.7380805,-2.5709155
60,6.0,57,43,2,2,DP,11,160.11847233772278,302000,1e-05,20,0.1,-60.900562,150,0.35088354,-0.16473556,-0.15019679,0.9778406,1.736332,2.3841858e-07,-2.7157588,-1.3848987,-0.18737932,-0.68947273,-1.8776327
61,1310.0,1656,1068,3,3,DP,11,160.11847233772278,302000,1e-05,20,0.1,-60.900562,150,0.35088354,-0.16473556,-0.15019679,0.9778406,1.736332,2.3841858e-07,-2.7157588,-1.3848987,-0.18737932,-0.68947273,-1.8776327
62,65.0,294,170,2,2,DP,11,165.4067883491516,312000,1e-05,20,0.1,-88.717834,155,-0.09694188,-0.9692918,-1.179878,-0.08567366,0.9932152,9.536743e-07,-3.429271,-2.7914107,-0.89714956,-3.1127458,-3.8176827
63,3173.0,2555,1357,3,3,DP,11,165.4067883491516,312000,1e-05,20,0.1,-88.717834,155,-0.09694188,-0.9692918,-1.179878,-0.08567366,0.9932152,9.536743e-07,-3.429271,-2.7914107,-0.89714956,-3.1127458,-3.8176827
64,6.0,94,68,2,2,DP,11,170.77198767662048,322000,1e-05,20,0.1,-85.47797,160,0.2590592,-0.053709626,-0.39214253,0.6342842,1.3924054,9.536743e-07,-3.8733811,-2.7150712,-0.799543,-0.92766356,-3.0986044
65,13122.0,4907,2825,3,3,DP,11,170.77198767662048,322000,1e-05,20,0.1,-85.47797,160,0.2590592,-0.053709626,-0.39214253,0.6342842,1.3924054,9.536743e-07,-3.8733811,-2.7150712,-0.799543,-0.92766356,-3.0986044
66,6.0,60,44,2,2,DP,11,176.06515789031982,332000,1e-05,20,0.1,-75.05123,165,0.37923124,-0.07291877,0.050548643,1.0208988,1.5495392,5.9604645e-07,-3.1715145,-1.9510075,-0.3352515,-0.5123425,-2.3584223
67,1525.0,1733,1251,3,3,DP,11,176.06515789031982,332000,1e-05,20,0.1,-75.05123,165,0.37923124,-0.07291877,0.050548643,1.0208988,1.5495392,5.9604645e-07,-3.1715145,-1.9510075,-0.3352515,-0.5123425,-2.3584223
