,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx,ra 1,ra 2,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
64,47,33,64,45,182,5,0,1,2,18.66,19.0,new,ra_feature_2h64,DP,2,2,4200.7254939079285,3250000,1e-05,20,0.1,13,True,-72.99408,64,0.09034688,1.554832,0.5751178,-0.81697214,-0.27854598,0.22337443,-0.085856125,-6.7055225e-07,-1.7795907,-0.7866936,-0.7302377,-2.1949236,-1.3451113
65,69,41,104,58,169,5,2,1,7,19.7,17.0,new,ra_feature_2h65,DP,2,2,4272.572867393494,3300000,1e-05,20,0.1,13,True,-62.979828,65,0.08436606,1.4876695,0.51832205,-0.78887194,-0.2278679,0.50703204,0.1512452,-6.7055225e-07,-1.5883919,-0.66177726,-0.60057724,-1.7525892,-1.23865
66,120,25,148,29,258,19,0,2,2,28.18,40.0,new,ra_feature_2h66,DP,2,2,4346.193759441376,3350000,1e-05,20,0.1,13,True,-61.55088,66,0.009635364,1.888058,0.41051704,-1.123651,-0.20582606,0.8037646,0.56462055,-5.364418e-07,-1.643971,-0.85508394,-0.31918266,-1.2453299,-1.001158
67,63,28,94,35,177,12,0,1,0,21.14,17.0,new,ra_feature_2h67,DP,2,2,4418.990619182587,3400000,1e-05,20,0.1,13,True,-60.815544,67,0.005326662,1.2567818,0.4040943,-0.8874502,-0.17342196,-0.09967512,-0.25525707,-7.1525574e-07,-1.5420028,-0.33932254,-0.6103091,-1.9040997,-1.1125607
68,67,41,95,58,167,4,2,1,5,19.62,20.0,new,ra_feature_2h68,DP,2,2,4491.6701645851135,3450000,1e-05,20,0.1,13,True,-66.06199,68,0.36035162,1.9048475,0.38558638,-0.8511642,-0.18629164,0.5634891,-0.0574511,-8.046627e-07,-2.1042612,-0.92369723,-0.815113,-2.2020588,-1.6151782
69,136,31,196,41,263,35,0,1,5,11.61,51.0,new,ra_feature_2h69,DP,2,2,4564.2930381298065,3500000,1e-05,20,0.1,13,True,-60.263012,69,0.27552518,1.9422952,0.58586663,-1.5425617,-0.1776514,0.4143921,-0.005353704,-6.556511e-07,-1.8126196,-0.98622775,-0.6369456,-1.5236431,-1.3462565
70,112,33,137,45,207,12,0,1,3,25.62,34.0,new,ra_feature_2h70,DP,2,2,4637.951721906662,3550000,1e-05,20,0.1,13,True,-61.763485,70,0.21259223,1.9269087,0.5384562,-1.2559763,-0.19618553,0.4620855,0.041760594,-6.4074993e-07,-1.7804496,-0.959443,-0.69983655,-1.7427214,-1.3597823
71,43,33,58,45,181,7,0,1,0,18.18,14.0,new,ra_feature_2h71,DP,2,2,4711.20102596283,3600000,1e-05,20,0.1,13,True,-65.486336,71,-0.07191798,1.3081617,0.54473096,-0.5428137,-0.116168395,0.18178403,0.0732951,-5.066395e-07,-1.6379781,-0.6212566,-0.6068491,-1.8168787,-1.2290577
72,44,28,57,35,157,5,0,1,2,18.18,12.0,new,ra_feature_2h72,DP,2,2,4784.581639766693,3650000,1e-05,20,0.1,13,True,-67.31152,72,-0.14874409,1.6289886,0.56194323,-1.077281,-0.30247745,0.62422484,0.5109071,-2.9802322e-07,-1.6247932,-0.88536906,-0.3924079,-1.3707174,-1.2131478
73,93,25,105,29,235,9,0,4,2,24.18,37.0,new,ra_feature_2h73,DP,2,2,4858.66285943985,3700000,1e-05,20,0.1,13,True,-55.656277,73,0.27759188,2.267429,0.36766642,-1.5639125,0.15093863,0.7420933,-0.25221455,-7.431954e-07,-1.8490301,-0.9278783,-0.90902674,-1.81734,-0.84562445
74,70,33,99,45,175,5,1,1,5,19.62,18.0,new,ra_feature_2h74,DP,2,2,4932.598391532898,3750000,1e-05,20,0.1,13,True,-60.021095,74,-0.048708644,2.0579803,0.45581594,-0.8927905,-0.23838389,0.7211629,0.44990152,-4.7683716e-07,-1.5699284,-0.6930277,-0.5763013,-1.6361986,-1.1702588
75,70,40,102,55,187,4,1,1,4,19.62,21.0,new,ra_feature_2h75,DP,2,2,5006.522088766098,3800000,1e-05,20,0.1,13,True,-69.31767,75,0.022227334,1.0349599,0.501938,-0.30040964,-0.2570505,0.40334842,0.36000553,-4.961621e-07,-1.5541073,-0.66927177,-0.44171387,-1.6606568,-1.2166581
76,40,28,49,35,178,4,0,1,0,18.18,13.0,new,ra_feature_2h76,DP,2,2,5080.789901018143,3850000,1e-05,20,0.1,13,True,-84.53455,76,-0.12239855,1.6827496,0.5413735,-1.3880728,-0.36541733,0.078189254,0.03033021,-7.1525574e-07,-2.4072819,-1.5486078,-0.8978018,-2.433991,-1.92184
77,46,28,61,35,169,6,0,1,0,18.66,17.0,new,ra_feature_2h77,DP,2,2,5155.771949291229,3900000,1e-05,20,0.1,13,True,-78.5974,77,-0.20222944,1.7331805,0.50733036,-1.9093224,-0.29138827,0.02132243,0.09965493,-9.369105e-07,-2.4040744,-1.3218479,-0.89037967,-2.094046,-2.0256772
78,125,28,180,35,270,24,0,1,11,29.14,45.0,new,ra_feature_2h78,DP,2,2,5230.702077865601,3950000,1e-05,20,0.1,13,True,-107.01984,78,-0.94417524,2.8343732,0.46472573,0.012549326,-0.72738576,-1.40412,-0.079423726,-1.2572855e-06,-2.6060076,-1.9234464,-1.7037803,-3.8956203,-2.8818216
