,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,idx
35,130,48,203,61,256,54,0,1,10,11.97,50.0,new,experiments/results/TA_2_2/TB_5mill_2000/35.onnx,TA,2,2,2942.968771457672,1750000,1e-05,20,0.1,15,True,2000,True,10000,True,35
36,140,81,241,129,270,90,0,1,10,15.96,38.0,new,experiments/results/TA_2_2/TB_5mill_2000/36.onnx,TA,2,2,3032.26411318779,1800000,1e-05,20,0.1,15,True,2000,True,10000,True,36
37,137,56,235,75,292,81,0,1,17,13.97,40.0,new,experiments/results/TA_2_2/TB_5mill_2000/37.onnx,TA,2,2,3110.302243947983,1850000,1e-05,20,0.1,15,True,2000,True,10000,True,37
38,140,74,252,118,363,97,0,1,13,17.98,79.0,new,experiments/results/TA_2_2/TB_5mill_2000/38.onnx,TA,2,2,3188.7229013442993,1900000,1e-05,20,0.1,15,True,2000,True,10000,True,38
39,132,76,224,121,276,63,0,1,8,14.96,53.0,new,experiments/results/TA_2_2/TB_5mill_2000/39.onnx,TA,2,2,3267.2570276260376,1950000,1e-05,20,0.1,15,True,2000,True,10000,True,39
40,140,60,239,86,266,89,0,1,6,15.95,47.0,new,experiments/results/TA_2_2/TB_5mill_2000/40.onnx,TA,2,2,3345.5266869068146,2000000,1e-05,20,0.1,15,True,2000,True,10000,True,40
41,140,74,246,117,344,91,0,1,13,16.98,51.0,new,experiments/results/TA_2_2/TB_5mill_2000/41.onnx,TA,2,2,3423.918482542038,2050000,1e-05,20,0.1,15,True,2000,True,10000,True,41
42,134,48,226,61,340,66,0,1,15,13.97,68.0,new,experiments/results/TA_2_2/TB_5mill_2000/42.onnx,TA,2,2,3502.4646894931793,2100000,1e-05,20,0.1,15,True,2000,True,10000,True,42
43,140,48,192,61,319,30,0,1,6,12.98,92.0,new,experiments/results/TA_2_2/TB_5mill_2000/43.onnx,TA,2,2,3581.347640275955,2150000,1e-05,20,0.1,15,True,2000,True,10000,True,43
44,129,48,221,61,259,78,0,1,11,13.96,51.0,new,experiments/results/TA_2_2/TB_5mill_2000/44.onnx,TA,2,2,3660.209248781204,2200000,1e-05,20,0.1,15,True,2000,True,10000,True,44
45,135,97,235,166,335,81,0,1,11,13.03,50.0,new,experiments/results/TA_2_2/TB_5mill_2000/45.onnx,TA,2,2,3738.8754069805145,2250000,1e-05,20,0.1,15,True,2000,True,10000,True,45
46,137,60,223,85,262,73,0,1,16,12.98,40.0,new,experiments/results/TA_2_2/TB_5mill_2000/46.onnx,TA,2,2,3817.8178429603577,2300000,1e-05,20,0.1,15,True,2000,True,10000,True,46
47,140,74,245,118,307,87,0,1,24,17.98,37.0,new,experiments/results/TA_2_2/TB_5mill_2000/47.onnx,TA,2,2,3896.927432537079,2350000,1e-05,20,0.1,15,True,2000,True,10000,True,47
48,140,74,237,117,270,91,0,1,6,15.97,55.0,new,experiments/results/TA_2_2/TB_5mill_2000/48.onnx,TA,2,2,3976.502108812332,2400000,1e-05,20,0.1,15,True,2000,True,10000,True,48
49,140,55,236,72,313,29,0,1,20,13.99,72.0,new,experiments/results/TA_2_2/TB_5mill_2000/49.onnx,TA,2,2,4055.9441809654236,2450000,1e-05,20,0.1,15,True,2000,True,10000,True,49
50,136,57,233,79,351,79,0,1,15,15.99,59.0,new,experiments/results/TA_2_2/TB_5mill_2000/50.onnx,TA,2,2,4135.841401338577,2500000,1e-05,20,0.1,15,True,2000,True,10000,True,50
51,134,49,211,62,271,67,0,1,10,11.97,44.0,new,experiments/results/TA_2_2/TB_5mill_2000/51.onnx,TA,2,2,4215.834871768951,2550000,1e-05,20,0.1,15,True,2000,True,10000,True,51
52,132,58,190,80,255,48,0,1,6,10.98,51.0,new,experiments/results/TA_2_2/TB_5mill_2000/52.onnx,TA,2,2,4295.922880411148,2600000,1e-05,20,0.1,15,True,2000,True,10000,True,52
53,140,45,231,56,265,28,0,1,18,14.97,62.0,new,experiments/results/TA_2_2/TB_5mill_2000/53.onnx,TA,2,2,4376.217903614044,2650000,1e-05,20,0.1,15,True,2000,True,10000,True,53
54,117,48,185,61,300,51,0,1,14,9.96,56.0,new,experiments/results/TA_2_2/TB_5mill_2000/54.onnx,TA,2,2,4456.680441617966,2700000,1e-05,20,0.1,15,True,2000,True,10000,True,54
55,140,86,250,139,289,100,0,1,10,19.02,43.0,new,experiments/results/TA_2_2/TB_5mill_2000/55.onnx,TA,2,2,4537.568047046661,2750000,1e-05,20,0.1,15,True,2000,True,10000,True,55
56,140,48,218,61,292,70,0,1,6,15.98,51.0,new,experiments/results/TA_2_2/TB_5mill_2000/56.onnx,TA,2,2,4618.670227766037,2800000,1e-05,20,0.1,15,True,2000,True,10000,True,56
57,133,48,207,61,295,59,0,1,6,12.98,64.0,new,experiments/results/TA_2_2/TB_5mill_2000/57.onnx,TA,2,2,4700.233998775482,2850000,1e-05,20,0.1,15,True,2000,True,10000,True,57
58,140,48,235,61,270,74,0,1,19,17.99,44.0,new,experiments/results/TA_2_2/TB_5mill_2000/58.onnx,TA,2,2,4782.923673868179,2900000,1e-05,20,0.1,15,True,2000,True,10000,True,58
59,93,48,136,61,220,37,0,1,6,27.62,26.0,new,experiments/results/TA_2_2/TB_5mill_2000/59.onnx,TA,2,2,4865.743090391159,2950000,1e-05,20,0.1,15,True,2000,True,10000,True,59
60,128,54,196,74,306,49,0,1,15,10.98,67.0,new,experiments/results/TA_2_2/TB_5mill_2000/60.onnx,TA,2,2,4951.49880027771,3000000,1e-05,20,0.1,15,True,2000,True,10000,True,60
61,132,54,191,74,289,53,0,1,9,11.96,55.0,new,experiments/results/TA_2_2/TB_5mill_2000/61.onnx,TA,2,2,5039.458782196045,3050000,1e-05,20,0.1,15,True,2000,True,10000,True,61
62,140,56,241,76,353,74,0,1,23,16.98,57.0,new,experiments/results/TA_2_2/TB_5mill_2000/62.onnx,TA,2,2,5128.678909778595,3100000,1e-05,20,0.1,15,True,2000,True,10000,True,62
63,120,48,166,61,250,42,0,1,6,9.95,47.0,new,experiments/results/TA_2_2/TB_5mill_2000/63.onnx,TA,2,2,5223.937839746475,3150000,1e-05,20,0.1,15,True,2000,True,10000,True,63
64,135,48,197,61,328,54,0,1,6,10.98,53.0,new,experiments/results/TA_2_2/TB_5mill_2000/64.onnx,TA,2,2,5326.2270567417145,3200000,1e-05,20,0.1,15,True,2000,True,10000,True,64
65,116,54,182,74,268,51,0,1,19,9.99,37.0,new,experiments/results/TA_2_2/TB_5mill_2000/65.onnx,TA,2,2,5429.993389368057,3250000,1e-05,20,0.1,15,True,2000,True,10000,True,65
66,135,54,198,74,256,55,0,1,10,10.98,52.0,new,experiments/results/TA_2_2/TB_5mill_2000/66.onnx,TA,2,2,5533.77283000946,3300000,1e-05,20,0.1,15,True,2000,True,10000,True,66
67,138,60,232,85,343,67,0,1,22,13.98,62.0,new,experiments/results/TA_2_2/TB_5mill_2000/67.onnx,TA,2,2,5638.02387046814,3350000,1e-05,20,0.1,15,True,2000,True,10000,True,67
68,122,48,190,61,304,54,0,1,11,11.92,57.0,new,experiments/results/TA_2_2/TB_5mill_2000/68.onnx,TA,2,2,5743.268350362778,3400000,1e-05,20,0.1,15,True,2000,True,10000,True,68
69,101,47,135,59,226,34,0,1,4,28.66,31.0,new,experiments/results/TA_2_2/TB_5mill_2000/69.onnx,TA,2,2,5849.017163515091,3450000,1e-05,20,0.1,15,True,2000,True,10000,True,69
70,75,47,111,59,246,36,0,1,0,25.62,37.0,new,experiments/results/TA_2_2/TB_5mill_2000/70.onnx,TA,2,2,5935.175523042679,3500000,1e-05,20,0.1,15,True,2000,True,10000,True,70
71,138,48,214,61,267,57,0,1,25,15.95,58.0,new,experiments/results/TA_2_2/TB_5mill_2000/71.onnx,TA,2,2,6017.331937789917,3550000,1e-05,20,0.1,15,True,2000,True,10000,True,71
72,82,48,117,61,269,36,0,1,0,26.18,44.0,new,experiments/results/TA_2_2/TB_5mill_2000/72.onnx,TA,2,2,6099.624011516571,3600000,1e-05,20,0.1,15,True,2000,True,10000,True,72
73,117,54,176,74,281,54,0,1,8,9.98,45.0,new,experiments/results/TA_2_2/TB_5mill_2000/73.onnx,TA,2,2,6181.995305776596,3650000,1e-05,20,0.1,15,True,2000,True,10000,True,73
74,131,48,196,61,332,25,0,1,12,12.0,73.0,new,experiments/results/TA_2_2/TB_5mill_2000/74.onnx,TA,2,2,6264.9545311927795,3700000,1e-05,20,0.1,15,True,2000,True,10000,True,74
75,93,48,126,61,239,34,0,1,2,27.62,29.0,new,experiments/results/TA_2_2/TB_5mill_2000/75.onnx,TA,2,2,6348.320348024368,3750000,1e-05,20,0.1,15,True,2000,True,10000,True,75
76,81,48,115,61,247,34,0,1,0,26.66,34.0,new,experiments/results/TA_2_2/TB_5mill_2000/76.onnx,TA,2,2,6432.258647441864,3800000,1e-05,20,0.1,15,True,2000,True,10000,True,76
77,131,54,184,74,302,45,0,1,8,9.96,51.0,new,experiments/results/TA_2_2/TB_5mill_2000/77.onnx,TA,2,2,6516.4565308094025,3850000,1e-05,20,0.1,15,True,2000,True,10000,True,77
78,74,45,105,56,248,32,0,1,0,25.14,39.0,new,experiments/results/TA_2_2/TB_5mill_2000/78.onnx,TA,2,2,6602.304700374603,3900000,1e-05,20,0.1,15,True,2000,True,10000,True,78
79,78,48,108,61,210,26,0,1,4,25.62,29.0,new,experiments/results/TA_2_2/TB_5mill_2000/79.onnx,TA,2,2,6688.714083909988,3950000,1e-05,20,0.1,15,True,2000,True,10000,True,79
80,137,56,236,75,276,76,0,1,12,14.97,53.0,new,experiments/results/TA_2_2/TB_5mill_2000/80.onnx,TA,2,2,6777.390539646149,4000000,1e-05,20,0.1,15,True,2000,True,10000,True,80
81,134,48,212,61,276,37,0,1,6,14.0,37.0,new,experiments/results/TA_2_2/TB_5mill_2000/81.onnx,TA,2,2,6868.048510313034,4050000,1e-05,20,0.1,15,True,2000,True,10000,True,81
82,88,47,126,59,252,22,0,1,2,28.18,34.0,new,experiments/results/TA_2_2/TB_5mill_2000/82.onnx,TA,2,2,6948.7718188762665,4100000,1e-05,20,0.1,15,True,2000,True,10000,True,82
83,79,48,114,61,213,34,0,1,0,26.18,30.0,new,experiments/results/TA_2_2/TB_5mill_2000/83.onnx,TA,2,2,7028.901048183441,4150000,1e-05,20,0.1,15,True,2000,True,10000,True,83
84,107,48,154,61,281,47,0,1,6,29.14,51.0,new,experiments/results/TA_2_2/TB_5mill_2000/84.onnx,TA,2,2,7109.066726922989,4200000,1e-05,20,0.1,15,True,2000,True,10000,True,84
85,134,45,186,56,257,48,0,1,6,12.01,47.0,new,experiments/results/TA_2_2/TB_5mill_2000/85.onnx,TA,2,2,7189.260867357254,4250000,1e-05,20,0.1,15,True,2000,True,10000,True,85
86,77,48,107,61,261,31,0,1,0,25.62,37.0,new,experiments/results/TA_2_2/TB_5mill_2000/86.onnx,TA,2,2,7269.819031715393,4300000,1e-05,20,0.1,15,True,2000,True,10000,True,86
87,129,54,202,74,281,51,0,1,25,11.96,43.0,new,experiments/results/TA_2_2/TB_5mill_2000/87.onnx,TA,2,2,7350.814146280289,4350000,1e-05,20,0.1,15,True,2000,True,10000,True,87
88,119,47,155,59,233,34,0,1,6,29.62,34.0,new,experiments/results/TA_2_2/TB_5mill_2000/88.onnx,TA,2,2,7431.31326842308,4400000,1e-05,20,0.1,15,True,2000,True,10000,True,88
89,121,48,180,61,312,53,0,1,4,11.95,57.0,new,experiments/results/TA_2_2/TB_5mill_2000/89.onnx,TA,2,2,7512.565808773041,4450000,1e-05,20,0.1,15,True,2000,True,10000,True,89
90,125,48,181,61,305,49,0,1,9,10.97,61.0,new,experiments/results/TA_2_2/TB_5mill_2000/90.onnx,TA,2,2,7593.869644403458,4500000,1e-05,20,0.1,15,True,2000,True,10000,True,90
91,138,49,221,62,340,38,0,1,11,15.98,74.0,new,experiments/results/TA_2_2/TB_5mill_2000/91.onnx,TA,2,2,7675.266620874405,4550000,1e-05,20,0.1,15,True,2000,True,10000,True,91
92,120,47,175,59,300,43,0,1,3,9.97,63.0,new,experiments/results/TA_2_2/TB_5mill_2000/92.onnx,TA,2,2,7757.47393989563,4600000,1e-05,20,0.1,15,True,2000,True,10000,True,92
93,137,95,257,159,283,45,0,1,16,17.99,53.0,new,experiments/results/TA_2_2/TB_5mill_2000/93.onnx,TA,2,2,7839.72548699379,4650000,1e-05,20,0.1,15,True,2000,True,10000,True,93
94,129,48,213,61,337,57,0,1,11,13.93,72.0,new,experiments/results/TA_2_2/TB_5mill_2000/94.onnx,TA,2,2,7921.950313091278,4700000,1e-05,20,0.1,15,True,2000,True,10000,True,94
95,87,49,126,62,267,34,0,1,2,26.66,45.0,new,experiments/results/TA_2_2/TB_5mill_2000/95.onnx,TA,2,2,8005.349024295807,4750000,1e-05,20,0.1,15,True,2000,True,10000,True,95
96,136,48,195,61,278,51,0,1,6,11.95,41.0,new,experiments/results/TA_2_2/TB_5mill_2000/96.onnx,TA,2,2,8088.166548490524,4800000,1e-05,20,0.1,15,True,2000,True,10000,True,96
97,112,49,158,62,323,45,0,1,6,8.99,61.0,new,experiments/results/TA_2_2/TB_5mill_2000/97.onnx,TA,2,2,8172.0389494895935,4850000,1e-05,20,0.1,15,True,2000,True,10000,True,97
98,132,48,217,61,326,61,0,1,4,15.96,65.0,new,experiments/results/TA_2_2/TB_5mill_2000/98.onnx,TA,2,2,8256.513043642044,4900000,1e-05,20,0.1,15,True,2000,True,10000,True,98
99,135,48,221,61,357,63,0,1,14,16.95,70.0,new,experiments/results/TA_2_2/TB_5mill_2000/99.onnx,TA,2,2,8341.62746167183,4950000,1e-05,20,0.1,15,True,2000,True,10000,True,99
100,91,48,129,61,244,35,0,1,6,27.14,40.0,new,experiments/results/TA_2_2/TB_5mill_2000/100.onnx,TA,2,2,8427.741191625595,5000000,1e-05,20,0.1,15,True,2000,True,10000,True,100
