,synthesis time(ms),expanded transitions,expanded states,n,k,problem,nfeatures,training time,training steps,eta,nnsize,epsilon,avg q,idx,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
42,23.0,128,76,2,2,TL,11,127.27022004127502,212000,1e-05,20,0.1,-44.690006,105,0.3966602,-0.60377634,-0.35337543,0.2775718,1.9680579,2.3841858e-07,-3.3705866,-0.8833363,0.0,-1.5809873,-2.6438422
43,81.0,63,47,3,3,TL,11,127.27022004127502,212000,1e-05,20,0.1,-44.690006,105,0.3966602,-0.60377634,-0.35337543,0.2775718,1.9680579,2.3841858e-07,-3.3705866,-0.8833363,0.0,-1.5809873,-2.6438422
44,8.0,57,39,2,2,TL,11,132.76986932754517,222000,1e-05,20,0.1,-42.028057,110,0.513996,-0.7244519,-0.4262876,-0.035515785,1.6092288,2.3841858e-07,-3.4828048,-0.68103397,0.0,-1.228789,-2.8551788
45,120.0,173,121,3,3,TL,11,132.76986932754517,222000,1e-05,20,0.1,-42.028057,110,0.513996,-0.7244519,-0.4262876,-0.035515785,1.6092288,2.3841858e-07,-3.4828048,-0.68103397,0.0,-1.228789,-2.8551788
46,4.0,27,22,2,2,TL,11,138.22880053520203,232000,1e-05,20,0.1,-40.61653,115,0.09571057,-0.6535256,-0.55494547,-0.2408253,1.7442,5.9604645e-08,-3.3969214,-0.6516923,0.0,-1.0365033,-2.7108283
47,95.0,117,79,3,3,TL,11,138.22880053520203,232000,1e-05,20,0.1,-40.61653,115,0.09571057,-0.6535256,-0.55494547,-0.2408253,1.7442,5.9604645e-08,-3.3969214,-0.6516923,0.0,-1.0365033,-2.7108283
48,5.0,39,28,2,2,TL,11,143.68576574325562,242000,1e-05,20,0.1,-38.388603,120,0.17848657,-0.81804276,-0.70464087,-0.25256848,1.6786602,-5.9604645e-08,-3.8420548,-0.98170316,0.0,-0.6516857,-2.9734921
49,91.0,112,76,3,3,TL,11,143.68576574325562,242000,1e-05,20,0.1,-38.388603,120,0.17848657,-0.81804276,-0.70464087,-0.25256848,1.6786602,-5.9604645e-08,-3.8420548,-0.98170316,0.0,-0.6516857,-2.9734921
50,5.0,38,27,2,2,TL,11,149.13467025756836,252000,1e-05,20,0.1,-37.564064,125,0.12073719,-0.87937593,-0.7224953,-0.3204589,1.6831692,2.7567148e-07,-3.599524,-0.78759027,0.0,-0.6200694,-2.7608554
51,92.0,113,76,3,3,TL,11,149.13467025756836,252000,1e-05,20,0.1,-37.564064,125,0.12073719,-0.87937593,-0.7224953,-0.3204589,1.6831692,2.7567148e-07,-3.599524,-0.78759027,0.0,-0.6200694,-2.7608554
52,3.0,26,23,2,2,TL,11,154.54800295829773,262000,1e-05,20,0.1,-35.75163,130,0.2528989,-0.8656931,-0.5839849,0.005424142,1.8935752,-1.1920929e-07,-3.3975434,-0.72365314,0.0,-0.41684255,-2.8220274
53,174.0,242,159,3,3,TL,11,154.54800295829773,262000,1e-05,20,0.1,-35.75163,130,0.2528989,-0.8656931,-0.5839849,0.005424142,1.8935752,-1.1920929e-07,-3.3975434,-0.72365314,0.0,-0.41684255,-2.8220274
54,6.0,44,32,2,2,TL,11,160.01351189613342,272000,1e-05,20,0.1,-36.33758,135,0.2693514,-1.0605567,-0.862774,-0.23306727,1.5453393,1.1175871e-07,-3.6010292,-0.76467156,0.0,-0.3765842,-2.9554255
55,109.0,147,109,3,3,TL,11,160.01351189613342,272000,1e-05,20,0.1,-36.33758,135,0.2693514,-1.0605567,-0.862774,-0.23306727,1.5453393,1.1175871e-07,-3.6010292,-0.76467156,0.0,-0.3765842,-2.9554255
56,15.0,98,65,2,2,TL,11,165.43683433532715,282000,1e-05,20,0.1,-34.982338,140,0.14831342,-1.1199521,-0.8022754,-0.26285803,1.6460884,2.3841858e-07,-3.4116256,-0.63909173,0.0,-0.23023781,-2.7616637
57,146.0,209,130,3,3,TL,11,165.43683433532715,282000,1e-05,20,0.1,-34.982338,140,0.14831342,-1.1199521,-0.8022754,-0.26285803,1.6460884,2.3841858e-07,-3.4116256,-0.63909173,0.0,-0.23023781,-2.7616637
58,6.0,46,36,2,2,TL,11,171.01064443588257,292000,1e-05,20,0.1,-40.30758,145,0.27075443,-1.4195315,-1.066969,-0.572994,1.41069,5.9604645e-08,-3.7661052,-1.0734242,0.0,-0.61993486,-3.3258038
59,492259.0,39578,17307,3,3,TL,11,171.01064443588257,292000,1e-05,20,0.1,-40.30758,145,0.27075443,-1.4195315,-1.066969,-0.572994,1.41069,5.9604645e-08,-3.7661052,-1.0734242,0.0,-0.61993486,-3.3258038
60,20.0,114,73,2,2,TL,11,176.51639866828918,302000,1e-05,20,0.1,-42.57262,150,0.28672162,-1.4821897,-1.0444512,-0.5441253,1.5781437,2.682209e-07,-3.8945916,-1.1873958,0.0,-0.6917501,-3.1274397
61,196.0,296,223,3,3,TL,11,176.51639866828918,302000,1e-05,20,0.1,-42.57262,150,0.28672162,-1.4821897,-1.0444512,-0.5441253,1.5781437,2.682209e-07,-3.8945916,-1.1873958,0.0,-0.6917501,-3.1274397
