,synthesis time(ms),expanded transitions,expanded states,n,k,problem,nfeatures,training time,training steps,eta,nnsize,epsilon,avg q,idx,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
28,4.0,33,28,2,2,BW,11,75.2803463935852,142000,1e-05,20,0.1,-38.12548,70,-0.24567893,-2.015219,-0.52310795,-0.34612972,1.5515344,-3.5762787e-07,-2.9027858,-0.24585366,0.49659073,-1.7323418,-1.1432685
29,94.0,392,253,3,3,BW,11,75.2803463935852,142000,1e-05,20,0.1,-38.12548,70,-0.24567893,-2.015219,-0.52310795,-0.34612972,1.5515344,-3.5762787e-07,-2.9027858,-0.24585366,0.49659073,-1.7323418,-1.1432685
30,3.0,33,28,2,2,BW,11,80.52329158782959,152000,1e-05,20,0.1,-33.879448,75,-0.3452209,-1.7785931,-0.5764344,-0.5585119,1.7462077,-8.940697e-08,-2.1723855,0.115991235,0.49061155,-1.2417126,-0.82783234
31,302.0,950,437,3,3,BW,11,80.52329158782959,152000,1e-05,20,0.1,-33.879448,75,-0.3452209,-1.7785931,-0.5764344,-0.5585119,1.7462077,-8.940697e-08,-2.1723855,0.115991235,0.49061155,-1.2417126,-0.82783234
32,4.0,37,24,2,2,BW,11,85.77400398254395,162000,1e-05,20,0.1,-32.031456,80,-0.32785615,-1.8622206,-0.8265635,-0.38443196,1.600956,-1.4901161e-07,-1.9660747,0.24639523,0.40749264,-1.2444196,-0.7249542
33,112.0,294,140,3,3,BW,11,85.77400398254395,162000,1e-05,20,0.1,-32.031456,80,-0.32785615,-1.8622206,-0.8265635,-0.38443196,1.600956,-1.4901161e-07,-1.9660747,0.24639523,0.40749264,-1.2444196,-0.7249542
34,4.0,35,22,2,2,BW,11,91.01735830307007,172000,1e-05,20,0.1,-32.248657,85,-0.43678296,-1.9245317,-0.922029,-0.37576014,1.480829,-1.4901161e-07,-1.7508459,0.2782688,0.23606157,-1.0211709,-0.84823394
35,101.0,341,140,3,3,BW,11,91.01735830307007,172000,1e-05,20,0.1,-32.248657,85,-0.43678296,-1.9245317,-0.922029,-0.37576014,1.480829,-1.4901161e-07,-1.7508459,0.2782688,0.23606157,-1.0211709,-0.84823394
36,4.0,44,31,2,2,BW,11,96.30821537971497,182000,1e-05,20,0.1,-31.20698,90,-0.35647753,-1.8958185,-0.79650134,-0.48950464,1.5545646,2.9802322e-08,-1.7431471,0.36424124,0.2761181,-1.0372683,-0.70772403
37,92.0,398,214,3,3,BW,11,96.30821537971497,182000,1e-05,20,0.1,-31.20698,90,-0.35647753,-1.8958185,-0.79650134,-0.48950464,1.5545646,2.9802322e-08,-1.7431471,0.36424124,0.2761181,-1.0372683,-0.70772403
38,5.0,44,31,2,2,BW,11,101.58023810386658,192000,1e-05,20,0.1,-30.639353,95,-0.41323245,-1.8432846,-0.78720486,-0.4796645,1.6091886,2.9802322e-08,-1.5333618,0.48032784,0.29885328,-0.9883871,-0.5205381
39,91.0,398,214,3,3,BW,11,101.58023810386658,192000,1e-05,20,0.1,-30.639353,95,-0.41323245,-1.8432846,-0.78720486,-0.4796645,1.6091886,2.9802322e-08,-1.5333618,0.48032784,0.29885328,-0.9883871,-0.5205381
40,4.0,37,24,2,2,BW,11,106.82863473892212,202000,1e-05,20,0.1,-32.188286,100,-0.48843622,-1.9527793,-0.94129723,-0.56558335,1.2887414,-1.1920929e-07,-1.6404263,0.3350172,0.22931045,-0.8520379,-0.8199383
41,335.0,871,391,3,3,BW,11,106.82863473892212,202000,1e-05,20,0.1,-32.188286,100,-0.48843622,-1.9527793,-0.94129723,-0.56558335,1.2887414,-1.1920929e-07,-1.6404263,0.3350172,0.22931045,-0.8520379,-0.8199383
42,4.0,45,31,2,2,BW,11,112.0684289932251,212000,1e-05,20,0.1,-32.00947,105,-0.5771565,-1.7619962,-0.81760186,-0.4770062,1.1261377,5.9604645e-08,-1.5709546,0.46591806,0.24571615,-0.8091082,-0.70275843
43,90.0,398,214,3,3,BW,11,112.0684289932251,212000,1e-05,20,0.1,-32.00947,105,-0.5771565,-1.7619962,-0.81760186,-0.4770062,1.1261377,5.9604645e-08,-1.5709546,0.46591806,0.24571615,-0.8091082,-0.70275843
44,4.0,37,24,2,2,BW,11,117.34941864013672,222000,1e-05,20,0.1,-30.280338,110,-0.3753829,-1.8050339,-0.8909899,-0.45419285,1.4859087,-3.7252903e-08,-1.5893067,0.45081425,0.33102947,-1.1762431,-0.45498496
45,101.0,330,148,3,3,BW,11,117.34941864013672,222000,1e-05,20,0.1,-30.280338,110,-0.3753829,-1.8050339,-0.8909899,-0.45419285,1.4859087,-3.7252903e-08,-1.5893067,0.45081425,0.33102947,-1.1762431,-0.45498496
46,5.0,44,31,2,2,BW,11,122.58592677116394,232000,1e-05,20,0.1,-31.420889,115,-0.34344333,-1.8982532,-0.96122116,-0.36632043,1.5054541,1.0430813e-07,-1.6378089,0.33572948,0.20330673,-0.993532,-0.71535015
47,136.0,558,273,3,3,BW,11,122.58592677116394,232000,1e-05,20,0.1,-31.420889,115,-0.34344333,-1.8982532,-0.96122116,-0.36632043,1.5054541,1.0430813e-07,-1.6378089,0.33572948,0.20330673,-0.993532,-0.71535015
48,6.0,57,38,2,2,BW,11,127.84992337226868,242000,1e-05,20,0.1,-35.59697,120,-0.28500324,-1.9231749,-0.86908764,0.056037933,1.1626637,-5.9604645e-08,-1.9939902,0.18416476,0.03881395,-0.92415607,-1.2032207
49,581.0,1360,549,3,3,BW,11,127.84992337226868,242000,1e-05,20,0.1,-35.59697,120,-0.28500324,-1.9231749,-0.86908764,0.056037933,1.1626637,-5.9604645e-08,-1.9939902,0.18416476,0.03881395,-0.92415607,-1.2032207
50,4.0,36,28,2,2,BW,11,133.12311387062073,252000,1e-05,20,0.1,-34.801697,125,-0.42991096,-1.7550321,-0.71677065,-0.3222042,1.1816664,5.9604645e-08,-1.8606006,0.26531458,0.11474717,-1.0037926,-0.92456996
51,90.0,410,246,3,3,BW,11,133.12311387062073,252000,1e-05,20,0.1,-34.801697,125,-0.42991096,-1.7550321,-0.71677065,-0.3222042,1.1816664,5.9604645e-08,-1.8606006,0.26531458,0.11474717,-1.0037926,-0.92456996
52,6.0,60,38,2,2,BW,11,138.36519026756287,262000,1e-05,20,0.1,-34.195705,130,-0.31347567,-1.517723,-0.6975136,-0.53839993,0.93930537,-1.1920929e-07,-1.6273102,0.54875064,0.1472224,-0.8002447,-0.8443186
53,316.0,975,437,3,3,BW,11,138.36519026756287,262000,1e-05,20,0.1,-34.195705,130,-0.31347567,-1.517723,-0.6975136,-0.53839993,0.93930537,-1.1920929e-07,-1.6273102,0.54875064,0.1472224,-0.8002447,-0.8443186
54,4.0,34,28,2,2,BW,11,143.6273066997528,272000,1e-05,20,0.1,-34.708965,135,-0.2530507,-1.440083,-0.7295053,-0.27503893,1.2008953,-2.9802322e-08,-1.6554052,0.49318874,0.09117371,-0.65367764,-0.83835924
55,326.0,929,437,3,3,BW,11,143.6273066997528,272000,1e-05,20,0.1,-34.708965,135,-0.2530507,-1.440083,-0.7295053,-0.27503893,1.2008953,-2.9802322e-08,-1.6554052,0.49318874,0.09117371,-0.65367764,-0.83835924
56,5.0,47,32,2,2,BW,11,148.87556552886963,282000,1e-05,20,0.1,-37.734512,140,-0.2310462,-1.503226,-0.690654,-0.61475873,1.3597038,-1.1920929e-07,-1.7493987,0.30489528,0.024221957,-0.5444436,-1.0577688
57,327.0,940,437,3,3,BW,11,148.87556552886963,282000,1e-05,20,0.1,-37.734512,140,-0.2310462,-1.503226,-0.690654,-0.61475873,1.3597038,-1.1920929e-07,-1.7493987,0.30489528,0.024221957,-0.5444436,-1.0577688
58,6.0,59,38,2,2,BW,11,154.14143109321594,292000,1e-05,20,0.1,-37.485157,145,-0.36450788,-1.2099304,-0.6485861,-0.69358224,0.9865844,-7.4505806e-08,-1.612849,0.4816227,0.05384183,-0.49574116,-1.0386037
59,338.0,1008,437,3,3,BW,11,154.14143109321594,292000,1e-05,20,0.1,-37.485157,145,-0.36450788,-1.2099304,-0.6485861,-0.69358224,0.9865844,-7.4505806e-08,-1.612849,0.4816227,0.05384183,-0.49574116,-1.0386037
60,6.0,58,38,2,2,BW,11,159.4123136997223,302000,1e-05,20,0.1,-35.519794,150,-0.1450934,-1.1813171,-0.6266526,-0.3396578,0.83711636,-1.3411045e-07,-1.675069,0.6511973,0.14564723,-0.7570872,-0.86569285
61,317.0,946,437,3,3,BW,11,159.4123136997223,302000,1e-05,20,0.1,-35.519794,150,-0.1450934,-1.1813171,-0.6266526,-0.3396578,0.83711636,-1.3411045e-07,-1.675069,0.6511973,0.14564723,-0.7570872,-0.86569285
62,5.0,46,31,2,2,BW,11,164.67565059661865,312000,1e-05,20,0.1,-38.693474,155,-0.32796794,-1.2013918,-0.8026319,-0.10876468,0.82394385,0.0,-1.9560503,0.28686535,0.06509602,-0.85879236,-1.163027
63,88.0,399,214,3,3,BW,11,164.67565059661865,312000,1e-05,20,0.1,-38.693474,155,-0.32796794,-1.2013918,-0.8026319,-0.10876468,0.82394385,0.0,-1.9560503,0.28686535,0.06509602,-0.85879236,-1.163027
64,7.0,56,38,2,2,BW,11,169.95706725120544,322000,1e-05,20,0.1,-37.526196,160,-0.22050403,-1.0960041,-0.6458082,-0.3837992,0.9908713,-1.7881393e-07,-1.7439804,0.46690583,0.06606591,-0.7230344,-0.9191847
65,328.0,921,437,3,3,BW,11,169.95706725120544,322000,1e-05,20,0.1,-37.526196,160,-0.22050403,-1.0960041,-0.6458082,-0.3837992,0.9908713,-1.7881393e-07,-1.7439804,0.46690583,0.06606591,-0.7230344,-0.9191847
66,6.0,59,38,2,2,BW,11,175.19865775108337,332000,1e-05,20,0.1,-38.046787,165,-0.18162712,-1.0298367,-0.64674276,-0.43261278,1.1317041,-2.3841858e-07,-1.7552564,0.34675682,0.076450944,-0.7490429,-1.0520132
67,355.0,1016,437,3,3,BW,11,175.19865775108337,332000,1e-05,20,0.1,-38.046787,165,-0.18162712,-1.0298367,-0.64674276,-0.43261278,1.1317041,-2.3841858e-07,-1.7552564,0.34675682,0.076450944,-0.7490429,-1.0520132
