,synthesis time(ms),expanded transitions,expanded states,n,k,problem,nfeatures,training time,training steps,eta,nnsize,epsilon,avg q,idx,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
32,4.0,38,24,2,2,BW,11,86.24291324615479,162000,1e-05,20,0.1,-31.675133,80,-0.106628984,-2.0392487,-0.86143434,-0.48215458,1.880317,1.4901161e-07,-1.9590417,-0.046659827,0.19215667,-1.1419502,-0.94856393
33,139.0,431,211,3,3,BW,11,86.24291324615479,162000,1e-05,20,0.1,-31.675133,80,-0.106628984,-2.0392487,-0.86143434,-0.48215458,1.880317,1.4901161e-07,-1.9590417,-0.046659827,0.19215667,-1.1419502,-0.94856393
34,4.0,37,24,2,2,BW,11,91.49723958969116,172000,1e-05,20,0.1,-32.2207,85,-0.44332498,-1.8364373,-0.7968591,-0.39507732,1.268065,-2.9802322e-08,-1.9773028,0.11602247,0.1570803,-1.1736776,-1.0132523
35,90.0,292,138,3,3,BW,11,91.49723958969116,172000,1e-05,20,0.1,-32.2207,85,-0.44332498,-1.8364373,-0.7968591,-0.39507732,1.268065,-2.9802322e-08,-1.9773028,0.11602247,0.1570803,-1.1736776,-1.0132523
36,4.0,41,30,2,2,BW,11,96.77905344963074,182000,1e-05,20,0.1,-30.171932,90,-0.26156607,-1.7888032,-0.7530492,-0.5497972,1.6017962,-2.9802322e-08,-1.8205366,0.23718202,0.20320117,-1.3288054,-0.70579684
37,141.0,539,268,3,3,BW,11,96.77905344963074,182000,1e-05,20,0.1,-30.171932,90,-0.26156607,-1.7888032,-0.7530492,-0.5497972,1.6017962,-2.9802322e-08,-1.8205366,0.23718202,0.20320117,-1.3288054,-0.70579684
38,3.0,34,28,2,2,BW,11,102.04425621032715,192000,1e-05,20,0.1,-30.492228,95,-0.28587636,-1.8503888,-0.6170535,-0.5157374,1.5651497,-1.1920929e-07,-1.8777447,0.21623921,0.22536081,-1.1257629,-0.78707236
39,94.0,421,253,3,3,BW,11,102.04425621032715,192000,1e-05,20,0.1,-30.492228,95,-0.28587636,-1.8503888,-0.6170535,-0.5157374,1.5651497,-1.1920929e-07,-1.8777447,0.21623921,0.22536081,-1.1257629,-0.78707236
40,6.0,50,33,2,2,BW,11,107.29588103294373,202000,1e-05,20,0.1,-32.67023,100,-0.25724217,-1.7847085,-0.6038786,-0.364686,1.6612802,-1.7881393e-07,-1.9582849,0.013381124,0.124304235,-0.7360255,-1.1764859
41,301.0,946,437,3,3,BW,11,107.29588103294373,202000,1e-05,20,0.1,-32.67023,100,-0.25724217,-1.7847085,-0.6038786,-0.364686,1.6612802,-1.7881393e-07,-1.9582849,0.013381124,0.124304235,-0.7360255,-1.1764859
42,5.0,51,31,2,2,BW,11,112.57402157783508,212000,1e-05,20,0.1,-36.848984,105,-0.17028472,-1.4327286,-0.59335935,-0.04572013,0.97652435,-1.1920929e-07,-2.0600007,0.1477499,-0.09610456,-0.48062462,-1.7205772
43,122.0,450,186,3,3,BW,11,112.57402157783508,212000,1e-05,20,0.1,-36.848984,105,-0.17028472,-1.4327286,-0.59335935,-0.04572013,0.97652435,-1.1920929e-07,-2.0600007,0.1477499,-0.09610456,-0.48062462,-1.7205772
44,5.0,51,31,2,2,BW,11,117.81248664855957,222000,1e-05,20,0.1,-35.009846,110,-0.18470758,-1.2856803,-0.66143155,-0.045939952,0.9147407,-1.1920929e-07,-1.859365,0.3583331,-0.0078014135,-0.59264946,-1.3838462
45,300.0,910,391,3,3,BW,11,117.81248664855957,222000,1e-05,20,0.1,-35.009846,110,-0.18470758,-1.2856803,-0.66143155,-0.045939952,0.9147407,-1.1920929e-07,-1.859365,0.3583331,-0.0078014135,-0.59264946,-1.3838462
46,5.0,48,29,2,2,BW,11,123.0847589969635,232000,1e-05,20,0.1,-35.366215,115,-0.06489487,-1.3831706,-0.67061955,0.036096126,1.0279417,-1.7881393e-07,-1.9949574,0.2485168,-0.035653234,-0.787665,-1.4343479
47,91.0,383,158,3,3,BW,11,123.0847589969635,232000,1e-05,20,0.1,-35.366215,115,-0.06489487,-1.3831706,-0.67061955,0.036096126,1.0279417,-1.7881393e-07,-1.9949574,0.2485168,-0.035653234,-0.787665,-1.4343479
48,3.0,34,28,2,2,BW,11,128.3394808769226,242000,1e-05,20,0.1,-32.984478,120,-0.36801404,-1.2434626,-0.52065295,-0.40298396,1.0974486,-1.1920929e-07,-1.7177887,0.43963504,0.06222725,-0.9483163,-0.81081337
49,91.0,413,250,3,3,BW,11,128.3394808769226,242000,1e-05,20,0.1,-32.984478,120,-0.36801404,-1.2434626,-0.52065295,-0.40298396,1.0974486,-1.1920929e-07,-1.7177887,0.43963504,0.06222725,-0.9483163,-0.81081337
50,4.0,34,28,2,2,BW,11,133.59632658958435,252000,1e-05,20,0.1,-34.126343,125,-0.23966733,-1.4268408,-0.58375853,-0.13879809,1.2512286,-5.9604645e-08,-1.8459485,0.27401507,0.09449589,-1.0052772,-0.91519284
51,93.0,418,250,3,3,BW,11,133.59632658958435,252000,1e-05,20,0.1,-34.126343,125,-0.23966733,-1.4268408,-0.58375853,-0.13879809,1.2512286,-5.9604645e-08,-1.8459485,0.27401507,0.09449589,-1.0052772,-0.91519284
52,35.0,59,38,2,2,BW,11,138.87861824035645,262000,1e-05,20,0.1,-34.04511,130,-0.17980127,-1.2356814,-0.52124393,-0.112705946,0.90640205,-5.9604645e-08,-1.8394877,0.4544928,0.08090818,-0.92478,-1.0248259
53,302.0,940,437,3,3,BW,11,138.87861824035645,262000,1e-05,20,0.1,-34.04511,130,-0.17980127,-1.2356814,-0.52124393,-0.112705946,0.90640205,-5.9604645e-08,-1.8394877,0.4544928,0.08090818,-0.92478,-1.0248259
54,7.0,52,35,2,2,BW,11,144.13973236083984,272000,1e-05,20,0.1,-37.334286,135,-0.11666418,-1.6068532,-0.91325754,0.3621924,0.9226712,0.0,-2.2477312,-0.08620763,0.026229799,-1.0629823,-1.3612218
55,224.0,709,343,3,3,BW,11,144.13973236083984,272000,1e-05,20,0.1,-37.334286,135,-0.11666418,-1.6068532,-0.91325754,0.3621924,0.9226712,0.0,-2.2477312,-0.08620763,0.026229799,-1.0629823,-1.3612218
56,6.0,56,38,2,2,BW,11,149.43054223060608,282000,1e-05,20,0.1,-35.687008,140,-0.18256292,-1.3427668,-0.5509415,-0.27250782,0.9968963,-8.940697e-08,-1.8704696,0.40129995,0.044105113,-1.1521732,-0.89265347
57,310.0,924,437,3,3,BW,11,149.43054223060608,282000,1e-05,20,0.1,-35.687008,140,-0.18256292,-1.3427668,-0.5509415,-0.27250782,0.9968963,-8.940697e-08,-1.8704696,0.40129995,0.044105113,-1.1521732,-0.89265347
58,3.0,34,28,2,2,BW,11,154.67570662498474,292000,1e-05,20,0.1,-33.65916,145,-0.15950622,-1.1715121,-0.5672795,-0.32040477,1.0169117,-1.0803342e-07,-1.6421311,0.6058911,0.10478306,-0.9993684,-0.74630594
59,92.0,413,250,3,3,BW,11,154.67570662498474,292000,1e-05,20,0.1,-33.65916,145,-0.15950622,-1.1715121,-0.5672795,-0.32040477,1.0169117,-1.0803342e-07,-1.6421311,0.6058911,0.10478306,-0.9993684,-0.74630594
60,7.0,60,38,2,2,BW,11,159.9567630290985,302000,1e-05,20,0.1,-35.85223,150,-0.09636388,-1.2263713,-0.60885733,-0.10013318,1.0584819,-1.7881393e-07,-1.8382872,0.34760308,0.027139246,-0.8530132,-1.0911953
61,328.0,998,437,3,3,BW,11,159.9567630290985,302000,1e-05,20,0.1,-35.85223,150,-0.09636388,-1.2263713,-0.60885733,-0.10013318,1.0584819,-1.7881393e-07,-1.8382872,0.34760308,0.027139246,-0.8530132,-1.0911953
62,6.0,54,38,2,2,BW,11,165.21496748924255,312000,1e-05,20,0.1,-35.591137,155,-0.112304136,-1.1320853,-0.666465,-0.6085626,1.1205337,-1.7881393e-07,-1.7556198,0.33980334,0.0799104,-0.7383205,-0.9608594
63,317.0,912,437,3,3,BW,11,165.21496748924255,312000,1e-05,20,0.1,-35.591137,155,-0.112304136,-1.1320853,-0.666465,-0.6085626,1.1205337,-1.7881393e-07,-1.7556198,0.33980334,0.0799104,-0.7383205,-0.9608594
64,5.0,46,31,2,2,BW,11,170.50118327140808,322000,1e-05,20,0.1,-37.1559,160,-0.31344756,-1.0111716,-0.67040455,-0.4628951,0.77703035,-1.4901161e-07,-1.8524354,0.3393829,0.006397009,-0.91904634,-1.1380903
65,77.0,356,201,3,3,BW,11,170.50118327140808,322000,1e-05,20,0.1,-37.1559,160,-0.31344756,-1.0111716,-0.67040455,-0.4628951,0.77703035,-1.4901161e-07,-1.8524354,0.3393829,0.006397009,-0.91904634,-1.1380903
66,6.0,61,38,2,2,BW,11,175.75850081443787,332000,1e-05,20,0.1,-34.81807,165,-0.11085743,-0.9469899,-0.56320596,-0.19443731,0.8374312,-1.1920929e-07,-1.8086208,0.44557893,0.074094534,-0.79252356,-1.1035013
67,84.0,374,219,3,3,BW,11,175.75850081443787,332000,1e-05,20,0.1,-34.81807,165,-0.11085743,-0.9469899,-0.56320596,-0.19443731,0.8374312,-1.1920929e-07,-1.8086208,0.44557893,0.074094534,-0.79252356,-1.1035013
