,synthesis time(ms),expanded transitions,expanded states,n,k,problem,nfeatures,training time,training steps,eta,nnsize,epsilon,avg q,idx,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
10,4.0,60,36,2,2,AT,11,6.3385210037231445,12000,1e-05,20,0.1,-10.019444,5,-0.8721783,-0.06509948,-2.128737,0.34705478,0.49203104,-2.0861626e-07,0.04415277,-1.1555601,-0.08973399,-1.3526071,-1.5937104
11,170.0,775,362,3,3,AT,11,6.3385210037231445,12000,1e-05,20,0.1,-10.019444,5,-0.8721783,-0.06509948,-2.128737,0.34705478,0.49203104,-2.0861626e-07,0.04415277,-1.1555601,-0.08973399,-1.3526071,-1.5937104
12,4.0,60,36,2,2,AT,11,7.4591591358184814,14000,1e-05,20,0.1,-13.080677,6,-0.7639136,-0.20797622,-2.2615438,0.27728087,0.4518119,-2.9802322e-07,-0.12544306,-1.3238778,-0.11668018,-1.4724138,-1.735141
13,196.0,775,362,3,3,AT,11,7.4591591358184814,14000,1e-05,20,0.1,-13.080677,6,-0.7639136,-0.20797622,-2.2615438,0.27728087,0.4518119,-2.9802322e-07,-0.12544306,-1.3238778,-0.11668018,-1.4724138,-1.735141
14,4.0,60,36,2,2,AT,11,8.51779818534851,16000,1e-05,20,0.1,-16.209946,7,-0.6715805,-0.3522944,-2.365157,0.20740768,0.42823887,-4.172325e-07,-0.337647,-1.5354987,-0.14214593,-1.6448447,-1.872248
15,171.0,776,362,3,3,AT,11,8.51779818534851,16000,1e-05,20,0.1,-16.209946,7,-0.6715805,-0.3522944,-2.365157,0.20740768,0.42823887,-4.172325e-07,-0.337647,-1.5354987,-0.14214593,-1.6448447,-1.872248
16,3.0,60,36,2,2,AT,11,9.574128866195679,18000,1e-05,20,0.1,-18.801355,8,-0.5513645,-0.4923581,-2.4377384,0.11515269,0.42550015,-4.7683716e-07,-0.5958654,-1.751122,-0.16955459,-1.8355739,-2.049604
17,173.0,775,362,3,3,AT,11,9.574128866195679,18000,1e-05,20,0.1,-18.801355,8,-0.5513645,-0.4923581,-2.4377384,0.11515269,0.42550015,-4.7683716e-07,-0.5958654,-1.751122,-0.16955459,-1.8355739,-2.049604
18,3.0,60,36,2,2,AT,11,10.627870082855225,20000,1e-05,20,0.1,-21.73025,9,-0.45337728,-0.65608895,-2.4926174,0.008194983,0.4194322,-8.34465e-07,-0.921821,-2.0029802,-0.21230759,-2.0516303,-2.2221224
19,218.0,777,364,3,3,AT,11,10.627870082855225,20000,1e-05,20,0.1,-21.73025,9,-0.45337728,-0.65608895,-2.4926174,0.008194983,0.4194322,-8.34465e-07,-0.921821,-2.0029802,-0.21230759,-2.0516303,-2.2221224
20,3.0,60,36,2,2,AT,11,11.679675579071045,22000,1e-05,20,0.1,-24.212027,10,-0.3145777,-0.82112086,-2.45614,-0.10103868,0.40376908,-7.1525574e-07,-1.2474566,-2.2061849,-0.23886585,-2.3041756,-2.4316735
21,174.0,774,363,3,3,AT,11,11.679675579071045,22000,1e-05,20,0.1,-24.212027,10,-0.3145777,-0.82112086,-2.45614,-0.10103868,0.40376908,-7.1525574e-07,-1.2474566,-2.2061849,-0.23886585,-2.3041756,-2.4316735
22,4.0,62,37,2,2,AT,11,12.768113851547241,24000,1e-05,20,0.1,-27.239443,11,0.0052203075,-0.9682235,-2.3923326,-0.23071997,0.3874974,-9.536743e-07,-1.5138942,-2.375653,-0.26134476,-2.5180707,-2.6635509
23,210.0,775,364,3,3,AT,11,12.768113851547241,24000,1e-05,20,0.1,-27.239443,11,0.0052203075,-0.9682235,-2.3923326,-0.23071997,0.3874974,-9.536743e-07,-1.5138942,-2.375653,-0.26134476,-2.5180707,-2.6635509
24,4.0,68,43,2,2,AT,11,13.826932430267334,26000,1e-05,20,0.1,-29.228334,12,0.16743837,-1.1451497,-2.2652514,-0.3291856,0.41707852,-8.34465e-07,-1.9836489,-2.4403768,-0.30801445,-2.6171362,-2.9176877
25,233.0,859,415,3,3,AT,11,13.826932430267334,26000,1e-05,20,0.1,-29.228334,12,0.16743837,-1.1451497,-2.2652514,-0.3291856,0.41707852,-8.34465e-07,-1.9836489,-2.4403768,-0.30801445,-2.6171362,-2.9176877
26,4.0,66,40,2,2,AT,11,14.883631706237793,28000,1e-05,20,0.1,-31.109072,13,0.45362702,-1.1186904,-2.1953084,-0.35227266,0.39794743,-9.536743e-07,-2.325644,-2.616743,-0.3269311,-2.711208,-3.079748
27,231.0,873,420,3,3,AT,11,14.883631706237793,28000,1e-05,20,0.1,-31.109072,13,0.45362702,-1.1186904,-2.1953084,-0.35227266,0.39794743,-9.536743e-07,-2.325644,-2.616743,-0.3269311,-2.711208,-3.079748
28,4.0,66,40,2,2,AT,11,15.934886693954468,30000,1e-05,20,0.1,-33.094696,14,0.45312336,-1.1579758,-2.1339707,-0.3519434,0.40806508,-1.1920929e-06,-2.7506852,-2.7855246,-0.36201814,-2.7056305,-3.3355975
29,267.0,760,381,3,3,AT,11,15.934886693954468,30000,1e-05,20,0.1,-33.094696,14,0.45312336,-1.1579758,-2.1339707,-0.3519434,0.40806508,-1.1920929e-06,-2.7506852,-2.7855246,-0.36201814,-2.7056305,-3.3355975
30,3.0,65,40,2,2,AT,11,16.98695397377014,32000,1e-05,20,0.1,-34.383614,15,0.55727166,-1.0367589,-2.0818145,-0.31284583,0.4257885,-1.4305115e-06,-3.2096868,-2.9084027,-0.38417813,-2.7187638,-3.53894
31,201.0,761,381,3,3,AT,11,16.98695397377014,32000,1e-05,20,0.1,-34.383614,15,0.55727166,-1.0367589,-2.0818145,-0.31284583,0.4257885,-1.4305115e-06,-3.2096868,-2.9084027,-0.38417813,-2.7187638,-3.53894
32,3.0,65,40,2,2,AT,11,18.040847778320312,34000,1e-05,20,0.1,-35.126984,16,0.52045125,-0.9641757,-1.9731908,-0.3435748,0.4582678,-1.4305115e-06,-3.7533252,-3.1702209,-0.42066422,-2.7858896,-3.8480976
33,216.0,746,383,3,3,AT,11,18.040847778320312,34000,1e-05,20,0.1,-35.126984,16,0.52045125,-0.9641757,-1.9731908,-0.3435748,0.4582678,-1.4305115e-06,-3.7533252,-3.1702209,-0.42066422,-2.7858896,-3.8480976
34,4.0,66,40,2,2,AT,11,19.094388008117676,36000,1e-05,20,0.1,-36.7529,17,0.61847293,-1.0361183,-1.8427395,-0.31532812,0.49098873,-1.66893e-06,-4.0784597,-3.270078,-0.4344417,-2.7255633,-4.0316963
35,214.0,766,398,3,3,AT,11,19.094388008117676,36000,1e-05,20,0.1,-36.7529,17,0.61847293,-1.0361183,-1.8427395,-0.31532812,0.49098873,-1.66893e-06,-4.0784597,-3.270078,-0.4344417,-2.7255633,-4.0316963
36,5.0,66,40,2,2,AT,11,20.178977966308594,38000,1e-05,20,0.1,-37.911186,18,0.6523444,-0.95087934,-1.8088839,-0.25226474,0.50034505,-1.9073486e-06,-4.3295126,-3.3625753,-0.44352752,-2.713624,-4.1476164
37,264.0,768,402,3,3,AT,11,20.178977966308594,38000,1e-05,20,0.1,-37.911186,18,0.6523444,-0.95087934,-1.8088839,-0.25226474,0.50034505,-1.9073486e-06,-4.3295126,-3.3625753,-0.44352752,-2.713624,-4.1476164
38,5.0,68,43,2,2,AT,11,21.231812000274658,40000,1e-05,20,0.1,-38.668156,19,0.41606063,-0.96975124,-1.7416879,-0.2947557,0.59666,-1.4305115e-06,-5.1096106,-3.9467077,-0.5039923,-2.7044659,-4.644838
39,238.0,789,426,3,3,AT,11,21.231812000274658,40000,1e-05,20,0.1,-38.668156,19,0.41606063,-0.96975124,-1.7416879,-0.2947557,0.59666,-1.4305115e-06,-5.1096106,-3.9467077,-0.5039923,-2.7044659,-4.644838
40,4.0,65,40,2,2,AT,11,22.281886339187622,42000,1e-05,20,0.1,-40.13989,20,0.5340358,-0.80639386,-1.691249,-0.23012479,0.5643301,-1.9073486e-06,-5.422226,-4.2440624,-0.5134845,-2.6468604,-4.836176
41,278.0,779,418,3,3,AT,11,22.281886339187622,42000,1e-05,20,0.1,-40.13989,20,0.5340358,-0.80639386,-1.691249,-0.23012479,0.5643301,-1.9073486e-06,-5.422226,-4.2440624,-0.5134845,-2.6468604,-4.836176
42,9.0,75,43,2,2,AT,11,23.3372585773468,44000,1e-05,20,0.1,-41.373394,21,0.53487635,-0.71272373,-1.6008755,-0.14869085,0.6048204,-1.9073486e-06,-5.7175145,-4.3050284,-0.5188798,-2.578484,-4.9911103
43,292.0,798,435,3,3,AT,11,23.3372585773468,44000,1e-05,20,0.1,-41.373394,21,0.53487635,-0.71272373,-1.6008755,-0.14869085,0.6048204,-1.9073486e-06,-5.7175145,-4.3050284,-0.5188798,-2.578484,-4.9911103
44,7.0,64,40,2,2,AT,11,24.3937406539917,46000,1e-05,20,0.1,-42.790207,22,0.30294782,-0.74000573,-1.4851109,0.033004373,0.6263341,-2.3841858e-06,-5.991497,-4.2902837,-0.5194759,-2.4190152,-5.158176
45,261.0,770,428,3,3,AT,11,24.3937406539917,46000,1e-05,20,0.1,-42.790207,22,0.30294782,-0.74000573,-1.4851109,0.033004373,0.6263341,-2.3841858e-06,-5.991497,-4.2902837,-0.5194759,-2.4190152,-5.158176
46,8.0,65,42,2,2,AT,11,25.45609474182129,48000,1e-05,20,0.1,-42.569744,23,0.690543,-0.65724266,-1.3369656,-0.003141284,0.60276324,-2.1457672e-06,-6.4062767,-4.409786,-0.5303786,-2.3612738,-5.2238526
47,317.0,763,440,3,3,AT,11,25.45609474182129,48000,1e-05,20,0.1,-42.569744,23,0.690543,-0.65724266,-1.3369656,-0.003141284,0.60276324,-2.1457672e-06,-6.4062767,-4.409786,-0.5303786,-2.3612738,-5.2238526
48,8.0,70,45,2,2,AT,11,26.547386646270752,50000,1e-05,20,0.1,-43.73315,24,0.6874905,-0.61068654,-1.270254,-0.12570277,0.59429765,-2.1457672e-06,-6.539743,-4.430154,-0.52139384,-2.3301616,-5.2765117
49,355.0,746,425,3,3,AT,11,26.547386646270752,50000,1e-05,20,0.1,-43.73315,24,0.6874905,-0.61068654,-1.270254,-0.12570277,0.59429765,-2.1457672e-06,-6.539743,-4.430154,-0.52139384,-2.3301616,-5.2765117
50,9.0,74,44,2,2,AT,11,27.609089612960815,52000,1e-05,20,0.1,-43.572147,25,0.7970532,-0.6611302,-1.1330736,0.099116325,0.6143504,-2.1457672e-06,-6.535867,-4.2656765,-0.5130342,-2.2001033,-5.2438354
51,309.0,748,427,3,3,AT,11,27.609089612960815,52000,1e-05,20,0.1,-43.572147,25,0.7970532,-0.6611302,-1.1330736,0.099116325,0.6143504,-2.1457672e-06,-6.535867,-4.2656765,-0.5130342,-2.2001033,-5.2438354
52,8.0,73,45,2,2,AT,11,28.673622369766235,54000,1e-05,20,0.1,-44.982655,26,0.46142155,-0.6022395,-1.3350385,0.35921666,0.66372365,-2.3841858e-06,-6.780677,-4.5621395,-0.5328195,-2.023944,-5.4439087
53,268.0,688,415,3,3,AT,11,28.673622369766235,54000,1e-05,20,0.1,-44.982655,26,0.46142155,-0.6022395,-1.3350385,0.35921666,0.66372365,-2.3841858e-06,-6.780677,-4.5621395,-0.5328195,-2.023944,-5.4439087
54,5.0,73,46,2,2,AT,11,29.73637104034424,56000,1e-05,20,0.1,-45.58853,27,0.6127728,-0.63378775,-1.2820332,0.5073427,0.6519603,-2.3841858e-06,-6.616327,-4.343316,-0.5137532,-1.8783402,-5.3889027
55,290.0,734,418,3,3,AT,11,29.73637104034424,56000,1e-05,20,0.1,-45.58853,27,0.6127728,-0.63378775,-1.2820332,0.5073427,0.6519603,-2.3841858e-06,-6.616327,-4.343316,-0.5137532,-1.8783402,-5.3889027
56,6.0,72,46,2,2,AT,11,30.802258253097534,58000,1e-05,20,0.1,-47.164062,28,0.6311529,-0.64579403,-1.2389015,0.5696007,0.62473094,-1.9073486e-06,-6.6190867,-4.48858,-0.51275194,-1.9522756,-5.4328218
57,311.0,709,416,3,3,AT,11,30.802258253097534,58000,1e-05,20,0.1,-47.164062,28,0.6311529,-0.64579403,-1.2389015,0.5696007,0.62473094,-1.9073486e-06,-6.6190867,-4.48858,-0.51275194,-1.9522756,-5.4328218
58,5.0,73,46,2,2,AT,11,31.89962363243103,60000,1e-05,20,0.1,-47.28977,29,0.63167816,-0.60516465,-1.109499,0.5785138,0.6307086,-2.3841858e-06,-6.666861,-4.494588,-0.5119486,-1.9375793,-5.4928303
59,348.0,735,421,3,3,AT,11,31.89962363243103,60000,1e-05,20,0.1,-47.28977,29,0.63167816,-0.60516465,-1.109499,0.5785138,0.6307086,-2.3841858e-06,-6.666861,-4.494588,-0.5119486,-1.9375793,-5.4928303
60,5.0,73,45,2,2,AT,11,32.96365547180176,62000,1e-05,20,0.1,-47.252365,30,0.42649484,-0.39391732,-1.0945641,0.5694143,0.6726972,-2.1457672e-06,-6.689757,-4.4506464,-0.50417846,-2.0223894,-5.4911942
61,235.0,707,411,3,3,AT,11,32.96365547180176,62000,1e-05,20,0.1,-47.252365,30,0.42649484,-0.39391732,-1.0945641,0.5694143,0.6726972,-2.1457672e-06,-6.689757,-4.4506464,-0.50417846,-2.0223894,-5.4911942
62,5.0,71,45,2,2,AT,11,34.02585577964783,64000,1e-05,20,0.1,-48.020145,31,0.45156133,-0.45747697,-1.149687,0.6718605,0.82229054,-2.1457672e-06,-6.826667,-4.526737,-0.50235426,-2.0084858,-5.4556055
63,258.0,672,412,3,3,AT,11,34.02585577964783,64000,1e-05,20,0.1,-48.020145,31,0.45156133,-0.45747697,-1.149687,0.6718605,0.82229054,-2.1457672e-06,-6.826667,-4.526737,-0.50235426,-2.0084858,-5.4556055
64,5.0,71,45,2,2,AT,11,35.0874559879303,66000,1e-05,20,0.1,-47.49906,32,0.49753705,-0.36869156,-1.0315439,0.65267825,0.951128,-1.9073486e-06,-6.8383293,-4.4836693,-0.48274714,-2.0594392,-5.462291
65,285.0,703,416,3,3,AT,11,35.0874559879303,66000,1e-05,20,0.1,-47.49906,32,0.49753705,-0.36869156,-1.0315439,0.65267825,0.951128,-1.9073486e-06,-6.8383293,-4.4836693,-0.48274714,-2.0594392,-5.462291
66,5.0,73,45,2,2,AT,11,36.14980959892273,68000,1e-05,20,0.1,-48.673157,33,0.46658614,-0.359357,-1.0079182,0.5781073,1.0287927,-2.3841858e-06,-6.7550573,-4.504507,-0.47506863,-2.037165,-5.5204973
67,316.0,733,421,3,3,AT,11,36.14980959892273,68000,1e-05,20,0.1,-48.673157,33,0.46658614,-0.359357,-1.0079182,0.5781073,1.0287927,-2.3841858e-06,-6.7550573,-4.504507,-0.47506863,-2.037165,-5.5204973
68,6.0,73,48,2,2,AT,11,37.213865518569946,70000,1e-05,20,0.1,-48.275494,34,0.3743298,-0.26310432,-1.0172591,0.724712,1.1486924,-2.861023e-06,-6.94963,-4.5586896,-0.47366208,-1.9252154,-5.506303
69,217.0,663,408,3,3,AT,11,37.213865518569946,70000,1e-05,20,0.1,-48.275494,34,0.3743298,-0.26310432,-1.0172591,0.724712,1.1486924,-2.861023e-06,-6.94963,-4.5586896,-0.47366208,-1.9252154,-5.506303
70,5.0,71,45,2,2,AT,11,38.307910442352295,72000,1e-05,20,0.1,-48.202164,35,0.5851176,-0.23050869,-0.9167115,0.78701764,1.2139902,-1.9073486e-06,-6.8532696,-4.556026,-0.4602304,-2.0851696,-5.4633684
71,291.0,675,410,3,3,AT,11,38.307910442352295,72000,1e-05,20,0.1,-48.202164,35,0.5851176,-0.23050869,-0.9167115,0.78701764,1.2139902,-1.9073486e-06,-6.8532696,-4.556026,-0.4602304,-2.0851696,-5.4633684
72,5.0,72,45,2,2,AT,11,39.37734389305115,74000,1e-05,20,0.1,-48.870552,36,0.5294272,-0.16286707,-0.9740887,0.8860495,1.2905477,-2.1457672e-06,-6.8327756,-4.691432,-0.45222473,-2.1546056,-5.4438725
73,248.0,765,455,3,3,AT,11,39.37734389305115,74000,1e-05,20,0.1,-48.870552,36,0.5294272,-0.16286707,-0.9740887,0.8860495,1.2905477,-2.1457672e-06,-6.8327756,-4.691432,-0.45222473,-2.1546056,-5.4438725
74,5.0,75,49,2,2,AT,11,40.44050860404968,76000,1e-05,20,0.1,-47.6272,37,0.38616124,-0.034310818,-0.7013355,0.8260142,1.3848958,-2.6226044e-06,-6.9051757,-4.6342607,-0.44605035,-2.154283,-5.515879
75,300.0,746,458,3,3,AT,11,40.44050860404968,76000,1e-05,20,0.1,-47.6272,37,0.38616124,-0.034310818,-0.7013355,0.8260142,1.3848958,-2.6226044e-06,-6.9051757,-4.6342607,-0.44605035,-2.154283,-5.515879
76,5.0,70,45,2,2,AT,11,41.505701303482056,78000,1e-05,20,0.1,-47.574028,38,0.48218733,-0.18305206,-0.70805067,0.87481946,1.4631346,-1.9073486e-06,-6.884361,-4.6287136,-0.4789457,-2.1042275,-5.4921713
77,264.0,677,416,3,3,AT,11,41.505701303482056,78000,1e-05,20,0.1,-47.574028,38,0.48218733,-0.18305206,-0.70805067,0.87481946,1.4631346,-1.9073486e-06,-6.884361,-4.6287136,-0.4789457,-2.1042275,-5.4921713
78,6.0,74,49,2,2,AT,11,42.56962060928345,80000,1e-05,20,0.1,-49.088726,39,0.39956433,-0.10444474,-0.8798466,0.83740896,1.4758877,-1.9073486e-06,-6.7152667,-4.72575,-0.49478263,-2.1781774,-5.4731693
79,334.0,887,560,3,3,AT,11,42.56962060928345,80000,1e-05,20,0.1,-49.088726,39,0.39956433,-0.10444474,-0.8798466,0.83740896,1.4758877,-1.9073486e-06,-6.7152667,-4.72575,-0.49478263,-2.1781774,-5.4731693
80,5.0,70,45,2,2,AT,11,43.636380434036255,82000,1e-05,20,0.1,-48.85727,40,0.47102243,-0.1471715,-0.7807054,0.75991094,1.4998845,-1.9073486e-06,-6.676336,-4.592905,-0.49812943,-2.047336,-5.529748
81,255.0,686,413,3,3,AT,11,43.636380434036255,82000,1e-05,20,0.1,-48.85727,40,0.47102243,-0.1471715,-0.7807054,0.75991094,1.4998845,-1.9073486e-06,-6.676336,-4.592905,-0.49812943,-2.047336,-5.529748
82,5.0,67,44,2,2,AT,11,44.73361253738403,84000,1e-05,20,0.1,-49.175034,41,0.36869007,-0.2147901,-0.7629777,0.73779374,1.541406,-1.66893e-06,-6.7788434,-4.63596,-0.5093527,-2.0784717,-5.506529
83,250.0,689,430,3,3,AT,11,44.73361253738403,84000,1e-05,20,0.1,-49.175034,41,0.36869007,-0.2147901,-0.7629777,0.73779374,1.541406,-1.66893e-06,-6.7788434,-4.63596,-0.5093527,-2.0784717,-5.506529
84,6.0,71,46,2,2,AT,11,45.80095386505127,86000,1e-05,20,0.1,-48.616524,42,0.62816507,-0.22494519,-0.6909076,0.7395934,1.5016742,-2.3841858e-06,-6.750398,-4.5944753,-0.5392863,-2.16109,-5.4283447
85,326.0,764,455,3,3,AT,11,45.80095386505127,86000,1e-05,20,0.1,-48.616524,42,0.62816507,-0.22494519,-0.6909076,0.7395934,1.5016742,-2.3841858e-06,-6.750398,-4.5944753,-0.5392863,-2.16109,-5.4283447
86,5.0,71,46,2,2,AT,11,46.86692667007446,88000,1e-05,20,0.1,-49.281223,43,0.30854115,-0.20268035,-0.7802935,0.5843074,1.4990104,-1.66893e-06,-6.7484403,-4.3874345,-0.5359132,-2.1139877,-5.3758526
87,271.0,726,443,3,3,AT,11,46.86692667007446,88000,1e-05,20,0.1,-49.281223,43,0.30854115,-0.20268035,-0.7802935,0.5843074,1.4990104,-1.66893e-06,-6.7484403,-4.3874345,-0.5359132,-2.1139877,-5.3758526
88,6.0,75,46,2,2,AT,11,47.932676792144775,90000,1e-05,20,0.1,-49.721325,44,0.59218585,-0.25679612,-0.76609486,0.4764253,1.4407673,-2.1457672e-06,-6.6754146,-4.3870487,-0.54059166,-2.1952152,-5.358981
89,320.0,698,418,3,3,AT,11,47.932676792144775,90000,1e-05,20,0.1,-49.721325,44,0.59218585,-0.25679612,-0.76609486,0.4764253,1.4407673,-2.1457672e-06,-6.6754146,-4.3870487,-0.54059166,-2.1952152,-5.358981
90,6.0,73,46,2,2,AT,11,48.993337631225586,92000,1e-05,20,0.1,-49.210114,45,0.59595776,-0.27157915,-0.7440566,0.45936525,1.432344,-2.1457672e-06,-6.926097,-4.5918097,-0.59364396,-2.1079044,-5.4040375
91,420.0,860,562,3,3,AT,11,48.993337631225586,92000,1e-05,20,0.1,-49.210114,45,0.59595776,-0.27157915,-0.7440566,0.45936525,1.432344,-2.1457672e-06,-6.926097,-4.5918097,-0.59364396,-2.1079044,-5.4040375
92,5.0,75,49,2,2,AT,11,50.092779874801636,94000,1e-05,20,0.1,-49.518707,46,0.5071293,-0.17551315,-0.92003953,0.68484104,1.3567839,-2.6226044e-06,-6.6860824,-4.3597097,-0.5765852,-2.0565083,-5.3043284
93,307.0,744,444,3,3,AT,11,50.092779874801636,94000,1e-05,20,0.1,-49.518707,46,0.5071293,-0.17551315,-0.92003953,0.68484104,1.3567839,-2.6226044e-06,-6.6860824,-4.3597097,-0.5765852,-2.0565083,-5.3043284
94,9.0,75,46,2,2,AT,11,51.15317463874817,96000,1e-05,20,0.1,-49.882797,47,0.6595906,-0.28483105,-0.6806559,0.4232803,1.281727,-2.1457672e-06,-6.5209346,-4.26423,-0.5957124,-2.1536317,-5.3088593
95,290.0,712,418,3,3,AT,11,51.15317463874817,96000,1e-05,20,0.1,-49.882797,47,0.6595906,-0.28483105,-0.6806559,0.4232803,1.281727,-2.1457672e-06,-6.5209346,-4.26423,-0.5957124,-2.1536317,-5.3088593
96,6.0,74,46,2,2,AT,11,52.21914601325989,98000,1e-05,20,0.1,-49.718224,48,0.5563368,-0.22976112,-0.733876,0.53954536,1.2400417,-2.861023e-06,-6.696967,-4.4133234,-0.6082138,-2.031727,-5.402845
97,287.0,698,421,3,3,AT,11,52.21914601325989,98000,1e-05,20,0.1,-49.718224,48,0.5563368,-0.22976112,-0.733876,0.53954536,1.2400417,-2.861023e-06,-6.696967,-4.4133234,-0.6082138,-2.031727,-5.402845
98,5.0,77,46,2,2,AT,11,53.27673363685608,100000,1e-05,20,0.1,-50.33814,49,0.6029286,-0.18993843,-0.7321609,0.4270572,1.194114,-1.9073486e-06,-6.499552,-4.2329426,-0.59440786,-2.0482085,-5.34404
99,286.0,725,409,3,3,AT,11,53.27673363685608,100000,1e-05,20,0.1,-50.33814,49,0.6029286,-0.18993843,-0.7321609,0.4270572,1.194114,-1.9073486e-06,-6.499552,-4.2329426,-0.59440786,-2.0482085,-5.34404
100,5.0,75,48,2,2,AT,11,54.33636832237244,102000,1e-05,20,0.1,-50.99216,50,0.5017874,-0.16826046,-0.7685779,0.46724975,1.2107571,-2.3841858e-06,-6.6194,-4.388741,-0.6223549,-1.9960989,-5.4088516
101,242.0,660,409,3,3,AT,11,54.33636832237244,102000,1e-05,20,0.1,-50.99216,50,0.5017874,-0.16826046,-0.7685779,0.46724975,1.2107571,-2.3841858e-06,-6.6194,-4.388741,-0.6223549,-1.9960989,-5.4088516
102,5.0,75,46,2,2,AT,11,55.401747703552246,104000,1e-05,20,0.1,-51.20568,51,0.5415217,-0.23415554,-0.78805125,0.4685349,1.2155654,-2.3841858e-06,-6.5622973,-4.3175426,-0.64072037,-1.9553859,-5.3618464
103,222.0,675,412,3,3,AT,11,55.401747703552246,104000,1e-05,20,0.1,-51.20568,51,0.5415217,-0.23415554,-0.78805125,0.4685349,1.2155654,-2.3841858e-06,-6.5622973,-4.3175426,-0.64072037,-1.9553859,-5.3618464
104,5.0,71,45,2,2,AT,11,56.496196031570435,106000,1e-05,20,0.1,-51.172832,52,0.6498971,-0.19604373,-0.5805932,0.23677659,1.2054826,-1.66893e-06,-6.656974,-4.4298253,-0.6648952,-2.2141843,-5.30591
105,389.0,879,562,3,3,AT,11,56.496196031570435,106000,1e-05,20,0.1,-51.172832,52,0.6498971,-0.19604373,-0.5805932,0.23677659,1.2054826,-1.66893e-06,-6.656974,-4.4298253,-0.6648952,-2.2141843,-5.30591
106,5.0,75,49,2,2,AT,11,57.55754327774048,108000,1e-05,20,0.1,-50.268246,53,0.5277997,-0.19715619,-0.5696082,0.5626329,1.2120893,-1.1920929e-06,-6.717808,-4.3583317,-0.7014084,-2.1372714,-5.2375355
107,281.0,818,494,3,3,AT,11,57.55754327774048,108000,1e-05,20,0.1,-50.268246,53,0.5277997,-0.19715619,-0.5696082,0.5626329,1.2120893,-1.1920929e-06,-6.717808,-4.3583317,-0.7014084,-2.1372714,-5.2375355
108,6.0,76,46,2,2,AT,11,58.61937880516052,110000,1e-05,20,0.1,-49.1202,54,0.5505696,-0.05446732,-0.38152757,0.3744504,1.1744685,-1.9073486e-06,-6.2842374,-3.816127,-0.65449786,-2.2414815,-5.026346
109,329.0,755,438,3,3,AT,11,58.61937880516052,110000,1e-05,20,0.1,-49.1202,54,0.5505696,-0.05446732,-0.38152757,0.3744504,1.1744685,-1.9073486e-06,-6.2842374,-3.816127,-0.65449786,-2.2414815,-5.026346
