,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,Exception
74,3755.0,168.0,4803.0,225.0,5140.0,13.0,22.0,1.0,0.0,121.5,4705.0,True,new,experiments/results/DP_2_2/3stepQ/6.onnx,DP,5,15,
75,3231.0,121.0,4095.0,256.0,4298.0,11.0,134.0,1.0,0.0,175.94,3915.0,True,new,experiments/results/DP_2_2/3stepQ/6.onnx,DP,6,1,
76,2602.0,134.0,2905.0,266.0,2695.0,27.0,10.0,46.0,0.0,97.89,2388.0,True,new,experiments/results/DP_2_2/3stepQ/6.onnx,DP,6,2,
77,3142.0,143.0,3485.0,275.0,3816.0,25.0,9.0,46.0,0.0,60.4,3459.0,True,new,experiments/results/DP_2_2/3stepQ/6.onnx,DP,6,3,
78,3587.0,152.0,3988.0,284.0,4738.0,27.0,11.0,46.0,0.0,168.87,4401.0,True,new,experiments/results/DP_2_2/3stepQ/6.onnx,DP,6,4,
79,4235.0,161.0,4729.0,293.0,6504.0,29.0,17.0,46.0,0.0,153.91,6095.0,True,new,experiments/results/DP_2_2/3stepQ/6.onnx,DP,6,5,
80,19483.0,180.0,34544.0,333.0,229142.0,330.0,13.0,1.0,0.0,228.25,219328.0,True,new,experiments/results/DP_2_2/3stepQ/6.onnx,DP,6,6,
81,9837.0,189.0,16881.0,354.0,52698.0,233.0,12.0,1.0,0.0,64.3,49389.0,True,new,experiments/results/DP_2_2/3stepQ/6.onnx,DP,6,7,
82,20016.0,194.0,32918.0,345.0,232466.0,229.0,12.0,1.0,0.0,124.88,224088.0,True,new,experiments/results/DP_2_2/3stepQ/6.onnx,DP,6,8,
83,10370.0,203.0,17471.0,368.0,59468.0,254.0,12.0,1.0,0.0,174.55,56085.0,True,new,experiments/results/DP_2_2/3stepQ/6.onnx,DP,6,9,
84,25994.0,240.0,44963.0,407.0,414380.0,275.0,12.0,1.0,0.0,141.86,399362.0,True,new,experiments/results/DP_2_2/3stepQ/6.onnx,DP,6,10,
85,,,,,,,,,,,,False,new,experiments/results/DP_2_2/3stepQ/6.onnx,DP,6,11,True
86,6257.0,231.0,6928.0,555.0,15654.0,5.0,51.0,132.0,0.0,158.36,15208.0,True,new,experiments/results/DP_2_2/3stepQ/6.onnx,DP,7,1,
87,4435.0,268.0,7324.0,641.0,12597.0,14.0,65.0,1.0,0.0,177.95,11752.0,True,new,experiments/results/DP_2_2/3stepQ/6.onnx,DP,7,2,
88,7359.0,221.0,11953.0,553.0,31979.0,110.0,36.0,1.0,0.0,117.64,30292.0,True,new,experiments/results/DP_2_2/3stepQ/6.onnx,DP,7,3,
89,10101.0,264.0,16567.0,623.0,66018.0,105.0,63.0,1.0,0.0,161.77,63008.0,True,new,experiments/results/DP_2_2/3stepQ/6.onnx,DP,7,4,
90,,,,,,,,,,,,False,new,experiments/results/DP_2_2/3stepQ/6.onnx,DP,7,5,
91,4996.0,378.0,6194.0,1162.0,11038.0,17.0,93.0,1.0,0.0,75.57,10529.0,True,new,experiments/results/DP_2_2/3stepQ/6.onnx,DP,8,1,
92,25589.0,450.0,39495.0,1277.0,433048.0,103.0,972.0,1.0,0.0,176.76,422690.0,True,new,experiments/results/DP_2_2/3stepQ/6.onnx,DP,8,2,
93,,,,,,,,,,,,False,new,experiments/results/DP_2_2/3stepQ/6.onnx,DP,8,3,True
94,19308.0,617.0,22465.0,2413.0,209986.0,1.0,432.0,90.0,0.0,203.23,208231.0,True,new,experiments/results/DP_2_2/3stepQ/6.onnx,DP,9,1,
95,,,,,,,,,,,,False,new,experiments/results/DP_2_2/3stepQ/6.onnx,DP,9,2,True
96,,,,,,,,,,,,False,new,experiments/results/DP_2_2/3stepQ/6.onnx,DP,10,1,True
