,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,idx
65,133,51,213,75,243,44,0,1,11,28.18,43.0,new,experiments/results/DP_2_2/TB_5mill/65.onnx,DP,2,2,4807.077747106552,3250000,1e-05,20,0.1,15,True,10000,True,10000,True,65
66,63,28,94,35,179,7,1,1,11,19.14,17.0,new,experiments/results/DP_2_2/TB_5mill/66.onnx,DP,2,2,4881.183753013611,3300000,1e-05,20,0.1,15,True,10000,True,10000,True,66
67,47,28,64,35,168,8,0,2,3,18.18,23.0,new,experiments/results/DP_2_2/TB_5mill/67.onnx,DP,2,2,4953.705569982529,3350000,1e-05,20,0.1,15,True,10000,True,10000,True,67
68,64,28,94,35,180,7,1,1,9,19.14,14.0,new,experiments/results/DP_2_2/TB_5mill/68.onnx,DP,2,2,5027.790539979935,3400000,1e-05,20,0.1,15,True,10000,True,10000,True,68
69,153,74,253,108,305,39,1,1,18,9.71,52.0,new,experiments/results/DP_2_2/TB_5mill/69.onnx,DP,2,2,5101.5921494960785,3450000,1e-05,20,0.1,15,True,10000,True,10000,True,69
70,63,28,91,35,207,10,1,2,9,19.14,15.0,new,experiments/results/DP_2_2/TB_5mill/70.onnx,DP,2,2,5177.305357694626,3500000,1e-05,20,0.1,15,True,10000,True,10000,True,70
71,50,25,67,29,195,4,1,2,6,18.18,24.0,new,experiments/results/DP_2_2/TB_5mill/71.onnx,DP,2,2,5251.442653656006,3550000,1e-05,20,0.1,15,True,10000,True,10000,True,71
72,53,25,74,29,194,8,0,1,3,18.66,17.0,new,experiments/results/DP_2_2/TB_5mill/72.onnx,DP,2,2,5327.0160875320435,3600000,1e-05,20,0.1,15,True,10000,True,10000,True,72
73,158,81,277,139,252,50,0,1,25,12.68,68.0,new,experiments/results/DP_2_2/TB_5mill/73.onnx,DP,2,2,5400.866820812225,3650000,1e-05,20,0.1,15,True,10000,True,10000,True,73
74,53,28,73,35,166,9,0,1,5,18.66,16.0,new,experiments/results/DP_2_2/TB_5mill/74.onnx,DP,2,2,5478.512276172638,3700000,1e-05,20,0.1,15,True,10000,True,10000,True,74
75,51,28,70,35,158,4,1,1,12,18.18,18.0,new,experiments/results/DP_2_2/TB_5mill/75.onnx,DP,2,2,5553.3495416641235,3750000,1e-05,20,0.1,15,True,10000,True,10000,True,75
76,146,28,239,35,299,51,0,1,16,10.66,57.0,new,experiments/results/DP_2_2/TB_5mill/76.onnx,DP,2,2,5626.43350315094,3800000,1e-05,20,0.1,15,True,10000,True,10000,True,76
77,62,28,91,35,188,10,1,2,9,19.14,17.0,new,experiments/results/DP_2_2/TB_5mill/77.onnx,DP,2,2,5701.608952283859,3850000,1e-05,20,0.1,15,True,10000,True,10000,True,77
78,74,47,120,72,216,33,0,1,8,22.18,20.0,new,experiments/results/DP_2_2/TB_5mill/78.onnx,DP,2,2,5775.852957725525,3900000,1e-05,20,0.1,15,True,10000,True,10000,True,78
79,73,28,106,35,219,12,1,2,8,20.18,27.0,new,experiments/results/DP_2_2/TB_5mill/79.onnx,DP,2,2,5849.6239240169525,3950000,1e-05,20,0.1,15,True,10000,True,10000,True,79
80,56,28,82,35,170,9,0,6,4,18.66,15.0,new,experiments/results/DP_2_2/TB_5mill/80.onnx,DP,2,2,5923.320730447769,4000000,1e-05,20,0.1,15,True,10000,True,10000,True,80
81,64,28,95,35,203,9,1,1,8,19.14,18.0,new,experiments/results/DP_2_2/TB_5mill/81.onnx,DP,2,2,5996.623253583908,4050000,1e-05,20,0.1,15,True,10000,True,10000,True,81
82,143,42,237,66,234,44,0,1,23,8.73,44.0,new,experiments/results/DP_2_2/TB_5mill/82.onnx,DP,2,2,6070.893884420395,4100000,1e-05,20,0.1,15,True,10000,True,10000,True,82
83,128,58,207,95,231,47,0,2,17,28.66,34.0,new,experiments/results/DP_2_2/TB_5mill/83.onnx,DP,2,2,6145.180627346039,4150000,1e-05,20,0.1,15,True,10000,True,10000,True,83
84,49,31,66,41,178,11,0,2,2,18.66,14.0,new,experiments/results/DP_2_2/TB_5mill/84.onnx,DP,2,2,6218.412048339844,4200000,1e-05,20,0.1,15,True,10000,True,10000,True,84
85,54,28,74,35,190,4,1,1,7,18.18,18.0,new,experiments/results/DP_2_2/TB_5mill/85.onnx,DP,2,2,6291.957095623016,4250000,1e-05,20,0.1,15,True,10000,True,10000,True,85
86,58,28,85,35,193,8,1,1,9,18.66,22.0,new,experiments/results/DP_2_2/TB_5mill/86.onnx,DP,2,2,6366.130253791809,4300000,1e-05,20,0.1,15,True,10000,True,10000,True,86
87,61,31,90,41,183,8,1,1,11,19.14,11.0,new,experiments/results/DP_2_2/TB_5mill/87.onnx,DP,2,2,6440.243634462357,4350000,1e-05,20,0.1,15,True,10000,True,10000,True,87
88,49,28,66,35,158,4,1,2,5,18.18,13.0,new,experiments/results/DP_2_2/TB_5mill/88.onnx,DP,2,2,6514.689776420593,4400000,1e-05,20,0.1,15,True,10000,True,10000,True,88
89,105,28,151,35,195,16,0,11,6,22.66,33.0,new,experiments/results/DP_2_2/TB_5mill/89.onnx,DP,2,2,6587.930295944214,4450000,1e-05,20,0.1,15,True,10000,True,10000,True,89
90,54,25,69,29,188,4,0,1,5,18.18,18.0,new,experiments/results/DP_2_2/TB_5mill/90.onnx,DP,2,2,6662.822673559189,4500000,1e-05,20,0.1,15,True,10000,True,10000,True,90
91,54,25,72,29,190,9,0,1,6,18.66,12.0,new,experiments/results/DP_2_2/TB_5mill/91.onnx,DP,2,2,6736.370554447174,4550000,1e-05,20,0.1,15,True,10000,True,10000,True,91
92,48,28,64,35,184,4,0,2,8,18.18,18.0,new,experiments/results/DP_2_2/TB_5mill/92.onnx,DP,2,2,6811.665507316589,4600000,1e-05,20,0.1,15,True,10000,True,10000,True,92
93,48,25,63,29,158,4,0,1,9,18.18,10.0,new,experiments/results/DP_2_2/TB_5mill/93.onnx,DP,2,2,6885.358629465103,4650000,1e-05,20,0.1,15,True,10000,True,10000,True,93
94,91,43,135,58,206,19,1,1,10,22.66,34.0,new,experiments/results/DP_2_2/TB_5mill/94.onnx,DP,2,2,6960.069312810898,4700000,1e-05,20,0.1,15,True,10000,True,10000,True,94
95,175,130,310,227,341,83,0,1,36,18.71,69.0,new,experiments/results/DP_2_2/TB_5mill/95.onnx,DP,2,2,7034.361264228821,4750000,1e-05,20,0.1,15,True,10000,True,10000,True,95
96,56,25,74,29,189,4,1,1,11,18.18,16.0,new,experiments/results/DP_2_2/TB_5mill/96.onnx,DP,2,2,7109.390978097916,4800000,1e-05,20,0.1,15,True,10000,True,10000,True,96
97,51,28,70,35,168,10,0,1,4,18.66,16.0,new,experiments/results/DP_2_2/TB_5mill/97.onnx,DP,2,2,7183.942591667175,4850000,1e-05,20,0.1,15,True,10000,True,10000,True,97
98,53,25,69,29,179,12,0,2,2,19.14,22.0,new,experiments/results/DP_2_2/TB_5mill/98.onnx,DP,2,2,7258.627982616425,4900000,1e-05,20,0.1,15,True,10000,True,10000,True,98
99,124,43,180,59,230,35,0,1,15,25.62,28.0,new,experiments/results/DP_2_2/TB_5mill/99.onnx,DP,2,2,7332.673031806946,4950000,1e-05,20,0.1,15,True,10000,True,10000,True,99
100,116,47,185,72,264,40,0,1,11,26.18,43.0,new,experiments/results/DP_2_2/TB_5mill/100.onnx,DP,2,2,7407.188210248947,5000000,1e-05,20,0.1,15,True,10000,True,10000,True,100
