,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx
45,3551.295048236847,2250000,1e-05,20,0.1,15,True,-112.87887,45
46,3629.5482099056244,2300000,1e-05,20,0.1,15,True,-124.73209,46
47,3720.83406662941,2350000,1e-05,20,0.1,15,True,-115.18261,47
48,3797.4213366508484,2400000,1e-05,20,0.1,15,True,-149.4166,48
49,3879.5179286003113,2450000,1e-05,20,0.1,15,True,-123.37023,49
50,3965.100319623947,2500000,1e-05,20,0.1,15,True,-132.93709,50
51,4052.876673936844,2550000,1e-05,20,0.1,15,True,-123.91279,51
52,4151.990507364273,2600000,1e-05,20,0.1,15,True,-120.41858,52
53,4233.921018838882,2650000,1e-05,20,0.1,15,True,-137.68736,53
54,4316.052810430527,2700000,1e-05,20,0.1,15,True,-125.461395,54
55,4405.8738968372345,2750000,1e-05,20,0.1,15,True,-126.65518,55
56,4484.611209869385,2800000,1e-05,20,0.1,15,True,-127.70265,56
57,4576.378462314606,2850000,1e-05,20,0.1,15,True,-125.29412,57
58,4656.756497859955,2900000,1e-05,20,0.1,15,True,-131.53015,58
59,4739.039608001709,2950000,1e-05,20,0.1,15,True,-139.13417,59
60,4836.59118437767,3000000,1e-05,20,0.1,15,True,-140.2364,60
61,4910.976794958115,3050000,1e-05,20,0.1,15,True,-138.89871,61
62,4993.427076339722,3100000,1e-05,20,0.1,15,True,-138.59244,62
63,5079.538772583008,3150000,1e-05,20,0.1,15,True,-128.8613,63
64,5154.691811323166,3200000,1e-05,20,0.1,15,True,-134.07542,64
65,5242.835973262787,3250000,1e-05,20,0.1,15,True,-129.10068,65
66,5321.3276720047,3300000,1e-05,20,0.1,15,True,-127.796776,66
67,5403.50825548172,3350000,1e-05,20,0.1,15,True,-131.12544,67
68,5487.643802165985,3400000,1e-05,20,0.1,15,True,-132.79877,68
69,5562.1431267261505,3450000,1e-05,20,0.1,15,True,-147.58812,69
70,5638.551723003387,3500000,1e-05,20,0.1,15,True,-125.473145,70
71,5721.0495636463165,3550000,1e-05,20,0.1,15,True,-134.80771,71
72,5794.039378166199,3600000,1e-05,20,0.1,15,True,-125.26569,72
73,5884.073963880539,3650000,1e-05,20,0.1,15,True,-133.33423,73
74,5959.03697347641,3700000,1e-05,20,0.1,15,True,-141.6541,74
75,6033.902689933777,3750000,1e-05,20,0.1,15,True,-132.17334,75
76,6108.737972021103,3800000,1e-05,20,0.1,15,True,-125.22492,76
77,6198.997901439667,3850000,1e-05,20,0.1,15,True,-129.89294,77
78,6281.891622543335,3900000,1e-05,20,0.1,15,True,-130.3123,78
79,6354.8823256492615,3950000,1e-05,20,0.1,15,True,-140.67282,79
80,6427.79248046875,4000000,1e-05,20,0.1,15,True,-137.0521,80
81,6495.185390710831,4050000,1e-05,20,0.1,15,True,-128.70268,81
82,6562.5009796619415,4100000,1e-05,20,0.1,15,True,-132.89626,82
83,6629.956392765045,4150000,1e-05,20,0.1,15,True,-127.74576,83
84,6697.381678819656,4200000,1e-05,20,0.1,15,True,-130.83395,84
85,6764.765794754028,4250000,1e-05,20,0.1,15,True,-138.34613,85
86,6831.984280824661,4300000,1e-05,20,0.1,15,True,-131.76178,86
87,6899.399281024933,4350000,1e-05,20,0.1,15,True,-128.88826,87
88,6966.861611604691,4400000,1e-05,20,0.1,15,True,-129.67572,88
89,7034.368576288223,4450000,1e-05,20,0.1,15,True,-137.67299,89
90,7101.771948099136,4500000,1e-05,20,0.1,15,True,-128.46999,90
91,7168.904091119766,4550000,1e-05,20,0.1,15,True,-139.74286,91
