,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
42,42,25,62,39,138,7,0,3,4,16.66,15.0,new,base_features_2h42,AT,2,2,3302.278039455414,2150000,1e-05,20,0.1,11,False,-405.40652,42,0.2515415,1.04638,-1.402318,2.5569873,2.3127432,-2.3841858e-07,-4.170723,-2.3638375,-0.7031418,-0.4221952,-2.649041
43,42,25,62,39,150,15,0,1,4,16.66,15.0,new,base_features_2h43,AT,2,2,3384.70409488678,2200000,1e-05,20,0.1,11,False,-447.27847,43,0.019389905,2.3628001,-1.2564589,0.5534255,2.5241122,-5.066395e-07,-3.6161094,-1.562658,-0.6637605,-0.51098347,-2.313612
44,25,21,35,31,157,8,0,1,2,16.18,12.0,new,base_features_2h44,AT,2,2,3467.3418474197388,2250000,1e-05,20,0.1,11,False,-402.55035,44,0.5774797,1.8224936,-0.59031487,2.3108726,2.4171,-1.1920929e-07,-4.540437,-2.2546694,-0.57036656,-1.5543194,-2.6021104
45,45,20,68,30,160,5,0,1,4,16.66,21.0,new,base_features_2h45,AT,2,2,3550.7878160476685,2300000,1e-05,20,0.1,11,False,-350.48523,45,1.1846583,1.9958463,0.86240053,0.18067473,1.5948746,-2.3841858e-07,-1.3495753,0.7265831,-0.34931523,-0.47114956,-0.018928945
46,41,25,61,39,128,8,0,1,3,16.66,15.0,new,base_features_2h46,AT,2,2,3636.194267988205,2350000,1e-05,20,0.1,11,False,-373.0353,46,0.97664446,2.1856594,0.85481155,1.5864272,1.8861638,-1.1920929e-07,-3.3316677,-1.2153515,-0.7159752,-0.8249296,-1.0252717
47,43,22,67,36,131,14,0,1,8,16.66,12.0,new,base_features_2h47,AT,2,2,3721.9216663837433,2400000,1e-05,20,0.1,11,False,-393.9117,47,0.90577817,2.1060812,0.050653815,0.47073662,2.231879,-2.9802322e-07,-3.075289,-0.7519133,-0.50179946,-0.6190411,-1.8165522
48,35,23,49,33,158,10,0,3,7,16.18,13.0,new,base_features_2h48,AT,2,2,3803.626937866211,2450000,1e-05,20,0.1,11,False,-392.5842,48,0.43650174,2.7987156,0.23838001,2.2495277,2.3463106,-2.4959445e-07,-3.3008206,-0.967674,-0.76306075,-0.7028947,-1.328483
49,46,25,67,39,160,7,0,1,9,16.66,15.0,new,base_features_2h49,AT,2,2,3880.1086666584015,2500000,1e-05,20,0.1,11,False,-370.55768,49,-0.24454416,2.645464,-0.021442436,1.0596159,1.9631104,-1.1920929e-07,-1.7614701,0.3973081,-0.23812646,-1.2652774,-0.9254649
50,47,27,77,45,152,5,0,1,4,16.66,17.0,new,base_features_2h50,AT,2,2,3956.9945871829987,2550000,1e-05,20,0.1,11,False,-399.0852,50,-0.294425,2.291378,0.1868219,3.151945,2.2352204,-1.6391277e-07,-3.1319036,-1.8466783,-0.21750313,0.018546104,-1.1413614
51,36,25,58,39,127,13,0,1,7,16.66,15.0,new,base_features_2h51,AT,2,2,4034.6960742473602,2600000,1e-05,20,0.1,11,False,-377.64883,51,-0.2678244,2.4198406,-0.6374819,1.6282113,1.8407587,-2.682209e-07,-3.6336682,-1.1292858,-0.77774906,-0.88721895,-1.9289794
52,50,27,78,45,161,4,0,1,7,16.66,13.0,new,base_features_2h52,AT,2,2,4111.9845650196075,2650000,1e-05,20,0.1,11,False,-414.37347,52,-0.7182943,3.6575766,-0.9765838,1.0497539,2.1800032,-3.5762787e-07,-2.8522527,-0.89802766,-0.3317181,0.07821381,-1.9453454
53,36,23,48,33,148,6,0,4,7,16.18,10.0,new,base_features_2h53,AT,2,2,4189.516866445541,2700000,1e-05,20,0.1,11,False,-375.66757,53,0.22585163,2.1783104,0.9615493,-0.13481218,1.6565545,-4.0233135e-07,-2.2846873,0.13250196,-0.34259287,-1.1555051,-1.4578354
54,45,27,78,45,132,4,0,1,8,16.66,16.0,new,base_features_2h54,AT,2,2,4268.223805189133,2750000,1e-05,20,0.1,11,False,-371.53348,54,1.1267828,2.614067,1.0576719,0.68152046,1.8671056,-1.7881393e-07,-2.013018,0.06096959,-0.48347172,-0.67362297,-1.100462
55,45,22,71,36,139,15,0,2,4,17.14,21.0,new,base_features_2h55,AT,2,2,4346.886640548706,2800000,1e-05,20,0.1,11,False,-391.08575,55,0.53630704,2.8583102,0.62744606,-0.052845478,2.189569,-3.2782555e-07,-2.6561198,-0.3731885,-0.32528806,-1.344501,-0.94861037
56,35,22,57,36,127,8,0,1,3,16.66,17.0,new,base_features_2h56,AT,2,2,4425.676110029221,2850000,1e-05,20,0.1,11,False,-398.73474,56,-0.7103011,2.69523,-1.1580566,1.0901979,2.6109412,-2.682209e-07,-2.9189875,-1.2783937,-0.30209452,0.5738363,-2.2109547
57,48,23,77,33,154,5,0,1,12,16.66,20.0,new,base_features_2h57,AT,2,2,4505.75519990921,2900000,1e-05,20,0.1,11,False,-397.69217,57,0.6947575,1.8440032,-0.9808868,-0.33138472,2.1070988,-5.364418e-07,-4.08046,-2.1116576,-0.5504919,-1.5125211,-2.1006608
58,48,20,72,30,134,10,0,1,9,17.15,16.0,new,base_features_2h58,AT,2,2,4585.742803573608,2950000,1e-05,20,0.1,11,False,-420.90503,58,-0.57884884,2.3166416,-0.63397217,1.438128,2.8140779,-3.2782555e-07,-3.5422163,-2.4229822,-0.19053078,-1.4260969,-2.284297
59,38,25,62,39,133,6,0,1,8,16.66,15.0,new,base_features_2h59,AT,2,2,4667.553813934326,3000000,1e-05,20,0.1,11,False,-376.22937,59,1.2121605,2.310087,0.0942556,1.0811477,1.5379483,-2.3841858e-07,-1.5679188,0.48272812,-0.31318778,-0.422266,-0.64229214
60,46,23,72,33,128,6,0,1,6,16.67,19.0,new,base_features_2h60,AT,2,2,4749.856350898743,3050000,1e-05,20,0.1,11,False,-365.2038,60,0.9445974,2.9198685,0.96219426,0.7572175,2.1624482,-2.3841858e-07,-2.9540324,-0.7488446,-0.43269587,-0.6449762,-2.0576875
61,38,25,62,39,129,6,0,2,8,16.66,16.0,new,base_features_2h61,AT,2,2,4831.91078877449,3100000,1e-05,20,0.1,11,False,-378.32767,61,0.8132321,2.4948144,0.656621,1.850308,2.0348358,-8.940697e-08,-2.5966165,-0.13650632,-0.42403114,-0.93375003,-0.96341825
62,47,25,74,39,151,5,0,1,4,16.66,22.0,new,base_features_2h62,AT,2,2,4914.673988103867,3150000,1e-05,20,0.1,11,False,-393.85175,62,0.076791056,2.1022444,0.044525944,1.0416876,2.6968863,-2.3841858e-07,-2.4557207,-0.6644397,-0.4256696,0.054072976,-0.28817606
63,47,25,79,39,149,5,0,1,6,16.66,19.0,new,base_features_2h63,AT,2,2,4998.171278715134,3200000,1e-05,20,0.1,11,False,-386.30865,63,0.68895143,2.0140452,-0.9414731,2.2291772,2.2185962,-3.1292439e-07,-3.2592103,-1.0224946,-0.43051916,-0.0133754015,-1.8244953
