,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx,ra 1,ra 2,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
14,33,25,53,39,167,15,0,3,4,18.18,12.0,new,ra_feature_2h14,AT,2,2,1200.5976920127869,750000,1e-05,20,0.1,13,True,-346.1657,14,0.05939052,0.4280542,-0.9177654,1.3546585,-0.63216144,2.0728202,1.2348474,0.0,-4.154225,-2.3595767,1.1920929e-07,-0.01656357,-3.4296026
15,27,23,44,33,183,10,0,2,0,17.62,14.0,new,ra_feature_2h15,AT,2,2,1284.0861477851868,800000,1e-05,20,0.1,13,True,-369.60263,15,-1.5533988,-0.5410199,-0.5858108,1.0647733,-1.3460284,0.3154325,1.5552185,0.0,-3.3631966,-3.044823,1.1920929e-07,-1.5779366,-2.9546094
16,29,25,50,39,179,17,0,3,0,18.18,14.0,new,ra_feature_2h16,AT,2,2,1368.0464823246002,850000,1e-05,20,0.1,13,True,-354.01028,16,0.14194693,0.6158103,-0.69652444,2.069092,-0.21867257,1.0923455,1.9692215,1.937151e-07,-4.6201615,-2.4794457,2.3841858e-07,-0.5256357,-3.335626
17,27,25,46,39,161,14,0,3,0,17.62,14.0,new,ra_feature_2h17,AT,2,2,1451.052086353302,900000,1e-05,20,0.1,13,True,-322.08948,17,-1.2303143,0.120943785,0.22044638,1.5915481,0.94312495,0.072273344,1.4569099,-5.9604645e-08,-3.303373,-0.9903278,1.1920929e-07,-0.031864017,-2.974139
18,32,25,52,39,161,14,0,2,6,18.19,15.0,new,ra_feature_2h18,AT,2,2,1536.6599066257477,950000,1e-05,20,0.1,13,True,-358.986,18,0.75954604,-0.6897527,0.44584584,1.7408649,-0.114303514,0.9050275,2.1733294,1.1920929e-07,-5.051028,-3.3202643,0.0,-1.9799842,-3.8352685
19,33,25,55,39,176,14,0,2,5,18.18,13.0,new,ra_feature_2h19,AT,2,2,1623.191106557846,1000000,1e-05,20,0.1,13,True,-352.6692,19,1.609575,-0.13124587,0.8315922,1.6138508,0.16444477,0.30473977,1.467643,0.0,-4.2366357,-2.120576,1.1920929e-07,-1.3659762,-3.4373302
20,31,23,53,33,170,12,0,1,0,18.18,16.0,new,ra_feature_2h20,AT,2,2,1710.3063924312592,1050000,1e-05,20,0.1,13,True,-318.3505,20,-0.13317609,0.7050685,-0.85502696,1.6825438,0.06221395,1.3990297,1.1051943,8.940697e-08,-3.9351053,-1.5604815,1.1920929e-07,-0.14565834,-2.7858956
21,27,23,44,33,169,10,0,2,0,17.62,12.0,new,ra_feature_2h21,AT,2,2,1799.6259319782257,1100000,1e-05,20,0.1,13,True,-360.10083,21,-1.8225687,-0.16235533,-0.17579903,0.72338027,-0.8405681,1.3584547,1.5453126,5.9604645e-08,-3.9520311,-3.3501236,1.1920929e-07,-0.938022,-3.1651237
22,29,22,48,36,166,12,0,1,0,18.18,12.0,new,ra_feature_2h22,AT,2,2,1885.2202672958374,1150000,1e-05,20,0.1,13,True,-325.84662,22,0.60289335,-0.046787143,0.016828716,2.3038666,0.9001241,3.0557694,1.5075356,1.1920929e-07,-5.1596828,-3.0557785,2.3841858e-07,-1.8339994,-4.027092
23,30,22,50,36,185,12,0,2,0,18.19,13.0,new,ra_feature_2h23,AT,2,2,1965.8532266616821,1200000,1e-05,20,0.1,13,True,-347.0023,23,1.3460445,0.21497744,-0.7104409,2.1076503,-0.7717654,0.4870823,1.6693313,8.940697e-08,-4.07928,-2.4023538,2.3841858e-07,-0.73694575,-3.480111
24,30,22,50,36,154,15,0,2,4,18.18,12.0,new,ra_feature_2h24,AT,2,2,2045.6206028461456,1250000,1e-05,20,0.1,13,True,-342.74686,24,0.8575738,0.5611608,0.94980586,1.2564714,0.33894247,0.65238047,2.2540631,0.0,-4.4854493,-2.3719087,1.1920929e-07,-0.5745088,-3.93559
25,27,20,43,30,153,11,0,3,0,17.62,14.0,new,ra_feature_2h25,AT,2,2,2126.458861351013,1300000,1e-05,20,0.1,13,True,-348.64774,25,-0.43866128,-0.10764715,0.91715705,1.0891331,0.8173541,0.3900668,1.8159164,0.0,-4.097114,-1.9331338,1.1920929e-07,-0.95737404,-3.6190617
26,35,23,58,37,166,11,0,2,7,18.18,12.0,new,ra_feature_2h26,AT,2,2,2207.1872696876526,1350000,1e-05,20,0.1,13,True,-348.63608,26,-0.44886002,-0.23620522,-1.2050111,0.516159,0.46611935,1.7489591,1.7132927,2.3841858e-07,-3.3481095,-1.9818873,1.1920929e-07,-1.1445277,-1.6522117
27,27,22,45,36,178,13,0,2,0,17.62,15.0,new,ra_feature_2h27,AT,2,2,2289.017853975296,1400000,1e-05,20,0.1,13,True,-343.1733,27,0.027494747,0.018656999,0.6952717,1.0784578,-1.6501716,1.9911296,2.0029774,1.1920929e-07,-4.462117,-2.7109754,1.1920929e-07,-1.6678793,-3.5920808
28,27,20,44,30,180,12,0,2,0,17.62,18.0,new,ra_feature_2h28,AT,2,2,2371.2377424240112,1450000,1e-05,20,0.1,13,True,-371.9421,28,-1.0074804,-1.1266723,-0.3431419,1.4219297,-0.767203,1.767416,1.7287447,1.1920929e-07,-4.215483,-3.0071938,1.1920929e-07,-1.2286854,-3.398101
29,32,23,49,33,154,12,0,2,6,18.18,12.0,new,ra_feature_2h29,AT,2,2,2454.4047327041626,1500000,1e-05,20,0.1,13,True,-374.21606,29,0.06390773,-0.17093354,-0.47425354,0.59471077,-1.2542481,1.3595697,1.7362114,1.1920929e-07,-4.519688,-3.5688384,5.9604645e-08,-1.7874817,-3.6399353
30,25,23,39,33,151,12,0,3,0,17.62,5.0,new,ra_feature_2h30,AT,2,2,2536.6314084529877,1550000,1e-05,20,0.1,13,True,-398.40894,30,-0.4466876,-0.75461316,-0.5616248,1.3199422,-1.5387406,-0.104528114,1.0533539,1.1920929e-07,-3.8810418,-3.477314,1.1920929e-07,-1.2216625,-3.248449
31,25,23,40,33,167,9,0,2,0,17.62,8.0,new,ra_feature_2h31,AT,2,2,2620.527188062668,1600000,1e-05,20,0.1,13,True,-344.0441,31,0.17756718,0.615128,-0.8767182,1.6640861,-0.48798808,2.0357237,1.6489991,7.4505806e-08,-3.7897792,-2.6784413,2.3841858e-07,-0.40976998,-3.74546
32,27,25,45,39,152,12,0,3,0,17.62,14.0,new,ra_feature_2h32,AT,2,2,2704.960950613022,1650000,1e-05,20,0.1,13,True,-355.84253,32,0.35769635,-0.29083824,-1.4903492,1.074229,0.27018595,1.2624128,1.4170518,1.1920929e-07,-2.9546828,-1.8602433,1.1920929e-07,-0.5373484,-2.5243475
33,31,25,49,39,167,15,0,2,4,18.19,16.0,new,ra_feature_2h33,AT,2,2,2790.1940348148346,1700000,1e-05,20,0.1,13,True,-313.90298,33,1.3647866,0.12460318,0.7371889,1.4039557,0.24410631,0.28785637,1.7318975,1.1920929e-07,-3.3401973,-1.0142304,1.1920929e-07,-1.2687579,-2.610712
34,27,23,43,33,191,14,0,2,0,17.62,12.0,new,ra_feature_2h34,AT,2,2,2876.1181704998016,1750000,1e-05,20,0.1,13,True,-340.96396,34,1.0644081,0.50132203,0.99576765,1.7751266,-0.28461522,0.4180857,1.438652,1.4901161e-08,-3.4545069,-1.4074595,2.3841858e-07,-0.10711396,-3.4721632
35,33,22,56,35,179,10,0,2,5,18.18,14.0,new,ra_feature_2h35,AT,2,2,2962.505239009857,1800000,1e-05,20,0.1,13,True,-337.14017,35,2.1309795,0.56783134,-0.53937775,1.0053751,0.41912386,1.2446178,1.5787675,-5.9604645e-08,-3.7474792,-1.7624763,1.1920929e-07,-1.2493727,-1.743286
36,27,23,42,33,151,10,0,4,0,17.62,9.0,new,ra_feature_2h36,AT,2,2,3050.78427028656,1850000,1e-05,20,0.1,13,True,-373.86807,36,-1.0277501,0.019427102,-0.61654425,1.3020813,-0.41655868,-0.9477681,1.645482,1.1920929e-07,-4.199559,-3.2214277,1.1920929e-07,-1.7657344,-3.563258
37,27,23,42,33,177,13,0,4,0,17.62,9.0,new,ra_feature_2h37,AT,2,2,3139.2003581523895,1900000,1e-05,20,0.1,13,True,-338.0486,37,1.0942221,0.3583697,-0.9827982,1.6529855,-0.74261886,1.7420956,1.1489125,1.7881393e-07,-2.8591442,-0.9844948,1.1920929e-07,0.13800578,-2.3577504
38,29,23,45,33,186,13,0,3,2,17.7,15.0,new,ra_feature_2h38,AT,2,2,3229.247829437256,1950000,1e-05,20,0.1,13,True,-351.87238,38,0.56461847,0.07653558,-0.9012724,1.7214249,0.8766608,1.0622177,1.8482422,-2.3841858e-07,-4.2330565,-2.6552448,2.3841858e-07,-1.3114604,-3.149067
39,30,22,49,36,186,12,0,4,0,18.18,13.0,new,ra_feature_2h39,AT,2,2,3321.455903530121,2000000,1e-05,20,0.1,13,True,-313.9495,39,1.2901039,0.67649823,-0.7064686,2.1834154,0.6032501,0.8105516,1.3738258,1.1175871e-08,-3.3727548,-0.80397916,2.3841858e-07,-0.2708338,-2.285995
40,25,23,38,33,157,10,0,2,0,17.62,10.0,new,ra_feature_2h40,AT,2,2,3411.816148996353,2050000,1e-05,20,0.1,13,True,-321.86996,40,1.1024739,0.6268277,-0.7746424,1.2446076,-0.07033023,2.7016947,1.6348591,1.1920929e-07,-2.9733708,-0.4752398,1.1920929e-07,0.24883683,-1.8206965
41,34,22,57,36,182,14,0,3,6,18.18,16.0,new,ra_feature_2h41,AT,2,2,3493.4759271144867,2100000,1e-05,20,0.1,13,True,-339.02084,41,0.14737737,-0.008945644,1.2386993,1.8735688,0.5506993,0.446777,1.9156646,0.0,-3.9077406,-2.2992156,2.3841858e-07,-1.7460785,-3.5007787
42,32,22,53,35,156,12,0,1,3,18.18,12.0,new,ra_feature_2h42,AT,2,2,3574.9502851963043,2150000,1e-05,20,0.1,13,True,-337.1901,42,1.1478169,0.75814325,-0.67703474,1.6775203,1.0084541,-0.71964157,1.4093027,2.3841858e-07,-3.853603,-1.8431462,1.1920929e-07,-1.1277248,-2.6909528
43,23,23,33,33,147,7,0,4,0,17.14,11.0,new,ra_feature_2h43,AT,2,2,3656.2798223495483,2200000,1e-05,20,0.1,13,True,-394.47897,43,-1.4594457,-0.44335836,-0.4022657,1.719478,-0.5049723,0.08045419,1.5220888,1.1920929e-07,-3.853663,-3.4812555,2.3841858e-07,-0.35768154,-3.8319743
44,25,23,37,33,148,8,0,4,0,17.62,14.0,new,ra_feature_2h44,AT,2,2,3737.634961605072,2250000,1e-05,20,0.1,13,True,-344.59357,44,-0.3517345,0.62187624,-1.0491374,1.1575965,1.1649003,0.3855737,1.4129522,1.1920929e-07,-3.202286,-1.4359182,1.1920929e-07,-1.696115,-1.7719721
45,27,23,41,33,151,10,0,4,0,17.62,11.0,new,ra_feature_2h45,AT,2,2,3819.9365429878235,2300000,1e-05,20,0.1,13,True,-326.68152,45,1.3857043,0.30517602,0.6863462,1.8550212,-0.1428314,2.875142,1.4161228,-5.9604645e-08,-3.4647894,-0.79960835,2.3841858e-07,-0.04490754,-2.6467671
46,30,23,44,33,179,8,0,4,5,17.62,18.0,new,ra_feature_2h46,AT,2,2,3902.9760143756866,2350000,1e-05,20,0.1,13,True,-332.73703,46,0.48051938,0.17930771,0.19095622,1.9213405,-0.08355771,1.201948,2.1254578,0.0,-5.3205857,-3.1950197,2.3841858e-07,-1.8173293,-3.351156
47,35,25,59,39,158,9,0,1,7,18.18,16.0,new,ra_feature_2h47,AT,2,2,3985.145345926285,2400000,1e-05,20,0.1,13,True,-368.6871,47,-0.33136702,0.37446794,-1.2142882,1.3286036,-0.9725125,0.57491034,1.5001128,5.9604645e-08,-3.1953008,-2.2382498,1.1920929e-07,-1.2266604,-2.2703228
48,30,23,43,33,170,7,0,4,4,17.62,13.0,new,ra_feature_2h48,AT,2,2,4066.8729689121246,2450000,1e-05,20,0.1,13,True,-385.8876,48,-2.1413047,-0.41647395,-0.28971165,1.3446383,0.21317522,-0.96546614,1.3654985,2.3841858e-07,-3.7542715,-2.904861,1.1920929e-07,-0.74900734,-2.6814291
49,34,23,57,37,184,10,0,1,5,18.18,19.0,new,ra_feature_2h49,AT,2,2,4150.049285888672,2500000,1e-05,20,0.1,13,True,-377.7455,49,-2.2744095,0.083802015,-0.2751208,1.1827404,-0.89027995,-0.615029,1.2027941,1.1920929e-07,-3.112329,-3.0348127,1.1920929e-07,-1.8913264,-2.609115
50,27,21,46,31,179,8,0,3,0,17.62,14.0,new,ra_feature_2h50,AT,2,2,4233.658069372177,2550000,1e-05,20,0.1,13,True,-334.04327,50,1.1279347,-0.6615877,0.11995113,1.8633835,0.6099783,2.3003566,1.9290075,0.0,-4.784124,-2.1941195,2.3841858e-07,-0.8286697,-3.0590951
51,29,23,45,33,161,11,0,4,1,17.7,11.0,new,ra_feature_2h51,AT,2,2,4317.88910651207,2600000,1e-05,20,0.1,13,True,-388.04825,51,-0.22911483,-0.15545148,-1.4679533,0.26335865,-0.646663,-0.050286338,1.103141,2.3841858e-07,-2.8376634,-2.5543125,2.9802322e-08,-1.2582,-2.2667284
52,30,23,50,33,185,11,0,3,0,18.18,18.0,new,ra_feature_2h52,AT,2,2,4403.555161714554,2650000,1e-05,20,0.1,13,True,-354.2368,52,-1.6851796,0.1676737,-0.29020798,1.2045896,-1.3974831,0.5471972,1.4366137,1.1920929e-07,-3.6961262,-2.6301157,1.1920929e-07,-1.1637316,-2.267473
53,28,21,44,31,159,10,0,3,1,17.62,10.0,new,ra_feature_2h53,AT,2,2,4488.806944847107,2700000,1e-05,20,0.1,13,True,-353.4761,53,-1.9603379,0.38414425,0.5574949,1.4651927,-0.95895946,0.9173408,1.3023732,1.4901161e-08,-2.6223001,-0.6560058,1.1920929e-07,-0.90123963,-1.772016
54,25,20,39,30,179,7,0,3,1,17.62,10.0,new,ra_feature_2h54,AT,2,2,4575.928590297699,2750000,1e-05,20,0.1,13,True,-361.27908,54,-2.0292852,-0.2332741,-0.31699586,1.3594668,-0.7026749,0.0074937493,1.7521341,1.1920929e-07,-3.4585435,-2.7408354,1.1920929e-07,-1.6511492,-2.357133
55,33,27,58,44,186,16,0,2,2,18.66,18.0,new,ra_feature_2h55,AT,2,2,4663.031287908554,2800000,1e-05,20,0.1,13,True,-324.78943,55,1.0215895,0.6782692,-0.025882535,2.303511,0.9092419,0.2741207,1.6915559,1.1920929e-07,-3.2084925,-0.6369613,2.3841858e-07,-1.5856909,-1.5187299
56,31,23,50,33,194,11,0,3,1,18.18,17.0,new,ra_feature_2h56,AT,2,2,4749.931869268417,2850000,1e-05,20,0.1,13,True,-348.46652,56,-0.8515192,-0.15585785,0.5343388,1.3296366,-0.7039206,-0.9812687,1.3919849,1.7881393e-07,-3.3123026,-1.3811448,1.1920929e-07,-1.0026563,-3.0480635
57,29,23,46,33,170,9,0,3,0,18.18,14.0,new,ra_feature_2h57,AT,2,2,4837.744799852371,2900000,1e-05,20,0.1,13,True,-358.32886,57,-0.53007746,0.35051912,-1.1855569,1.2302274,-0.7750516,1.4809643,1.3334174,-8.940697e-08,-3.1515255,-2.5775821,1.1920929e-07,-1.2270147,-2.6258416
58,28,20,46,30,194,11,0,3,0,17.7,15.0,new,ra_feature_2h58,AT,2,2,4927.347705841064,2950000,1e-05,20,0.1,13,True,-339.37006,58,1.2245325,0.26206788,1.0589333,1.6222314,-0.1347162,1.7672379,1.7452133,2.9802322e-08,-3.3469498,-1.0216852,1.1920929e-07,-0.6769142,-2.6403728
59,33,23,54,37,184,9,0,3,4,18.19,13.0,new,ra_feature_2h59,AT,2,2,5019.07687664032,3000000,1e-05,20,0.1,13,True,-345.941,59,0.92941684,0.37904614,-0.85646945,1.9270364,-0.61516744,-0.34565306,1.163053,1.1920929e-07,-3.170547,-1.404981,2.3841858e-07,-0.63940054,-2.6474454
60,32,23,50,37,166,6,0,3,5,17.7,15.0,new,ra_feature_2h60,AT,2,2,5109.698142051697,3050000,1e-05,20,0.1,13,True,-318.29138,60,-0.32869095,-0.06702685,-0.48469305,1.6281397,0.14326334,0.6517202,1.1670325,-2.9802322e-08,-2.451548,0.28956282,2.3841858e-07,-0.5439798,-1.0767272
61,31,25,53,39,184,14,0,1,0,18.18,14.0,new,ra_feature_2h61,AT,2,2,5203.756198167801,3100000,1e-05,20,0.1,13,True,-338.80612,61,0.9087602,-0.12797654,-0.21588197,1.9541303,0.115877226,0.6107685,1.3869598,1.1920929e-07,-3.9715433,-2.0110917,2.3841858e-07,-1.0226792,-3.7701976
62,35,22,60,36,156,11,0,3,7,18.18,13.0,new,ra_feature_2h62,AT,2,2,5297.2605719566345,3150000,1e-05,20,0.1,13,True,-342.9334,62,-0.15089642,0.32779485,0.36087126,2.4288378,0.08640073,1.0409579,2.1201234,1.1920929e-07,-4.1964607,-1.9004943,2.3841858e-07,-1.7333133,-3.2899754
63,33,22,55,36,171,7,0,1,5,17.7,12.0,new,ra_feature_2h63,AT,2,2,5394.123722314835,3200000,1e-05,20,0.1,13,True,-385.31293,63,-0.5844304,-0.6479821,-0.6103965,0.32989606,-1.0052171,1.5952206,2.0521417,3.5762787e-07,-3.7846224,-3.2531185,5.9604645e-08,-1.9297501,-3.0656624
64,31,25,53,39,176,13,0,3,0,18.18,15.0,new,ra_feature_2h64,AT,2,2,5491.753423452377,3250000,1e-05,20,0.1,13,True,-348.77768,64,1.4729959,0.49990147,-0.70262086,1.625571,-0.70238084,0.13430095,1.2301522,2.9802322e-08,-3.6145692,-1.8398085,1.1920929e-07,-0.93993634,-2.837801
65,34,23,57,37,155,13,0,3,4,18.18,10.0,new,ra_feature_2h65,AT,2,2,5572.836761713028,3300000,1e-05,20,0.1,13,True,-329.22968,65,0.073114626,0.07578719,-1.0611656,1.6497694,1.0566573,0.49566817,1.1227666,0.0,-2.2417374,-0.23714602,2.3841858e-07,-1.2136362,-1.1296564
66,26,21,41,31,150,8,0,2,0,17.62,8.0,new,ra_feature_2h66,AT,2,2,5651.214199542999,3350000,1e-05,20,0.1,13,True,-345.66806,66,0.06967426,0.73695445,-0.28414086,2.7005355,0.2939639,0.33154958,2.5336235,2.3841858e-07,-4.017493,-1.5436214,2.3841858e-07,-1.0106117,-2.7208827
67,28,21,41,31,163,9,0,4,2,17.62,12.0,new,ra_feature_2h67,AT,2,2,5730.063135385513,3400000,1e-05,20,0.1,13,True,-332.77823,67,-0.3416369,-0.071154416,0.8952059,1.5065138,-0.7244072,0.93217933,1.7826681,-5.9604645e-08,-3.4087884,-0.36124474,1.1920929e-07,0.03190016,-2.1099057
68,31,21,46,31,152,9,0,4,4,17.7,9.0,new,ra_feature_2h68,AT,2,2,5809.212834596634,3450000,1e-05,20,0.1,13,True,-330.64587,68,-1.1017872,0.38878623,-0.5272264,2.187392,-0.22424994,0.6920589,2.0898309,-5.9604645e-08,-3.6978226,-1.496702,2.3841858e-07,-0.58784014,-2.138014
69,35,25,57,38,172,13,0,2,7,18.18,14.0,new,ra_feature_2h69,AT,2,2,5888.2632784843445,3500000,1e-05,20,0.1,13,True,-358.6986,69,1.1264999,0.48417127,-0.8416103,1.5820515,0.9944836,1.5614706,2.0069096,2.3841858e-07,-3.9296238,-2.935339,1.1920929e-07,-1.1714754,-3.3497703
70,35,23,56,37,190,7,0,4,6,18.19,17.0,new,ra_feature_2h70,AT,2,2,5968.067822217941,3550000,1e-05,20,0.1,13,True,-327.16757,70,2.1181118,0.33752453,0.24362901,1.2946448,-0.46537757,1.6086416,1.3047861,0.0,-2.9442978,-0.84262633,1.1920929e-07,-0.76813495,-2.4377332
71,36,25,58,38,167,12,0,1,6,18.66,19.0,new,ra_feature_2h71,AT,2,2,6048.752121925354,3600000,1e-05,20,0.1,13,True,-331.70795,71,0.31232205,0.1903017,0.6184993,1.868485,1.2213873,-0.3047206,1.6581147,2.3841858e-07,-4.357416,-1.8352683,1.1920929e-07,-0.6105611,-3.6159801
72,32,25,51,39,163,7,0,3,7,17.62,13.0,new,ra_feature_2h72,AT,2,2,6128.197238683701,3650000,1e-05,20,0.1,13,True,-350.14395,72,-1.529627,0.37402123,0.23904821,2.0869997,-0.18490832,3.063852,1.5518662,-1.7881393e-07,-3.3095777,-1.0715109,2.3841858e-07,-0.3461394,-1.680972
73,30,25,49,39,182,15,0,2,4,18.18,15.0,new,ra_feature_2h73,AT,2,2,6208.021884918213,3700000,1e-05,20,0.1,13,True,-330.7431,73,-1.0297498,0.7736157,-1.0398117,1.5059085,0.14018552,0.54208004,1.5676945,-5.9604645e-08,-2.5354388,-1.3092954,1.1920929e-07,-0.7292602,-2.2768502
74,29,22,49,36,181,9,0,1,3,17.62,12.0,new,ra_feature_2h74,AT,2,2,6287.882687807083,3750000,1e-05,20,0.1,13,True,-358.49622,74,0.27359363,-0.37654376,0.27280053,2.2052796,0.18970558,1.5561632,1.7441094,1.1920929e-07,-4.9477267,-3.4833024,4.7683716e-07,-2.2384126,-3.2722502
75,30,23,45,33,169,8,0,4,6,17.62,9.0,new,ra_feature_2h75,AT,2,2,6367.48787856102,3800000,1e-05,20,0.1,13,True,-348.13788,75,-0.14595923,0.08172193,-0.11721514,2.628752,0.5626024,0.565536,2.3541129,1.1920929e-07,-4.9467835,-2.6739185,4.7683716e-07,-1.3717062,-2.8858988
76,35,21,54,31,178,10,0,2,7,18.18,16.0,new,ra_feature_2h76,AT,2,2,6447.472866535187,3850000,1e-05,20,0.1,13,True,-367.74683,76,0.29897624,-0.3724029,-1.0106531,1.2751803,-0.32872647,1.9958538,1.744638,2.3841858e-07,-3.2552252,-2.1952233,2.3841858e-07,-2.0497205,-2.355099
77,29,22,48,36,179,8,0,1,2,17.62,15.0,new,ra_feature_2h77,AT,2,2,6528.374077320099,3900000,1e-05,20,0.1,13,True,-308.73624,77,1.5100677,0.1201148,-0.8248471,1.7381604,1.0743893,0.38427243,1.0297256,5.9604645e-08,-2.5682955,-0.49571747,2.3841858e-07,-0.20309865,-1.8123763
78,37,27,64,45,169,12,0,2,8,18.66,14.0,new,ra_feature_2h78,AT,2,2,6608.658214092255,3950000,1e-05,20,0.1,13,True,-365.8684,78,-0.25447133,0.078293934,-0.17158262,0.8977383,-0.74250805,-0.44564837,1.2097493,1.1920929e-07,-4.7929015,-4.009076,1.1920929e-07,-1.8338377,-4.265484
79,36,25,61,39,185,4,0,2,8,18.18,17.0,new,ra_feature_2h79,AT,2,2,6690.041096687317,4000000,1e-05,20,0.1,13,True,-336.0354,79,1.6694607,-0.14575544,0.50545114,1.4408538,-0.0719078,0.46396595,1.0075233,0.0,-4.0300803,-2.3945227,1.1920929e-07,-2.4232323,-2.9366665
