,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,idx
61,1063,209,2006,335,2943,758,0,1,92,173.36,1509.0,new,experiments/results/TA_2_2/TB_5mill_5000/61.onnx,TA,3,3,4944.848345756531,3050000,1e-05,20,0.1,15,True,5000,True,10000,True,61
62,1068,198,1829,308,3205,594,0,1,31,141.81,2083.0,new,experiments/results/TA_2_2/TB_5mill_5000/62.onnx,TA,3,3,5023.914968013763,3100000,1e-05,20,0.1,15,True,5000,True,10000,True,62
63,517,146,1004,214,1203,371,0,1,103,71.43,450.0,new,experiments/results/TA_2_2/TB_5mill_5000/63.onnx,TA,3,3,5104.438987970352,3150000,1e-05,20,0.1,15,True,5000,True,10000,True,63
64,433,130,739,180,1098,278,0,1,14,118.22,503.0,new,experiments/results/TA_2_2/TB_5mill_5000/64.onnx,TA,3,3,5183.766443490982,3200000,1e-05,20,0.1,15,True,5000,True,10000,True,64
65,831,176,1664,273,2511,609,0,1,26,105.75,1443.0,new,experiments/results/TA_2_2/TB_5mill_5000/65.onnx,TA,3,3,5261.989006519318,3250000,1e-05,20,0.1,15,True,5000,True,10000,True,65
66,366,154,632,215,929,214,0,1,1,100.13,443.0,new,experiments/results/TA_2_2/TB_5mill_5000/66.onnx,TA,3,3,5341.194530010223,3300000,1e-05,20,0.1,15,True,5000,True,10000,True,66
67,995,230,1773,394,2835,700,0,1,43,105.81,1757.0,new,experiments/results/TA_2_2/TB_5mill_5000/67.onnx,TA,3,3,5421.890076875687,3350000,1e-05,20,0.1,15,True,5000,True,10000,True,67
68,1052,264,1931,456,2832,743,0,1,48,42.02,1588.0,new,experiments/results/TA_2_2/TB_5mill_5000/68.onnx,TA,3,3,5501.20351099968,3400000,1e-05,20,0.1,15,True,5000,True,10000,True,68
69,1081,234,2024,392,3233,423,0,1,36,86.98,2063.0,new,experiments/results/TA_2_2/TB_5mill_5000/69.onnx,TA,3,3,5581.349207401276,3450000,1e-05,20,0.1,15,True,5000,True,10000,True,69
70,1033,243,1889,403,2996,781,0,1,14,56.46,1764.0,new,experiments/results/TA_2_2/TB_5mill_5000/70.onnx,TA,3,3,5660.690281629562,3500000,1e-05,20,0.1,15,True,5000,True,10000,True,70
71,760,163,1321,240,2203,427,0,1,14,81.25,1276.0,new,experiments/results/TA_2_2/TB_5mill_5000/71.onnx,TA,3,3,5739.310423374176,3550000,1e-05,20,0.1,15,True,5000,True,10000,True,71
72,1004,189,1817,278,2903,323,0,1,164,164.1,1933.0,new,experiments/results/TA_2_2/TB_5mill_5000/72.onnx,TA,3,3,5818.225260972977,3600000,1e-05,20,0.1,15,True,5000,True,10000,True,72
73,1002,169,1605,237,2766,316,0,1,14,52.93,1869.0,new,experiments/results/TA_2_2/TB_5mill_5000/73.onnx,TA,3,3,5897.933546066284,3650000,1e-05,20,0.1,15,True,5000,True,10000,True,73
74,1083,196,1950,297,3122,634,0,1,119,86.38,1898.0,new,experiments/results/TA_2_2/TB_5mill_5000/74.onnx,TA,3,3,5977.496961116791,3700000,1e-05,20,0.1,15,True,5000,True,10000,True,74
75,1083,203,1791,325,2519,626,0,1,36,174.14,1505.0,new,experiments/results/TA_2_2/TB_5mill_5000/75.onnx,TA,3,3,6057.66819691658,3750000,1e-05,20,0.1,15,True,5000,True,10000,True,75
76,1082,244,1881,403,2715,676,0,1,45,23.26,1529.0,new,experiments/results/TA_2_2/TB_5mill_5000/76.onnx,TA,3,3,6138.110002279282,3800000,1e-05,20,0.1,15,True,5000,True,10000,True,76
77,980,180,1449,257,2456,192,0,1,55,142.51,1637.0,new,experiments/results/TA_2_2/TB_5mill_5000/77.onnx,TA,3,3,6218.837329864502,3850000,1e-05,20,0.1,15,True,5000,True,10000,True,77
78,1045,160,1839,226,3028,526,0,1,139,171.25,1855.0,new,experiments/results/TA_2_2/TB_5mill_5000/78.onnx,TA,3,3,6298.109752178192,3900000,1e-05,20,0.1,15,True,5000,True,10000,True,78
79,1083,196,1728,307,2916,90,0,1,36,18.98,2212.0,new,experiments/results/TA_2_2/TB_5mill_5000/79.onnx,TA,3,3,6378.512933015823,3950000,1e-05,20,0.1,15,True,5000,True,10000,True,79
80,998,151,1641,215,2734,563,0,1,38,159.75,1679.0,new,experiments/results/TA_2_2/TB_5mill_5000/80.onnx,TA,3,3,6459.20946264267,4000000,1e-05,20,0.1,15,True,5000,True,10000,True,80
81,1083,296,2152,506,3498,809,0,1,96,174.44,1902.0,new,experiments/results/TA_2_2/TB_5mill_5000/81.onnx,TA,3,3,6539.616789340973,4050000,1e-05,20,0.1,15,True,5000,True,10000,True,81
82,995,180,1784,266,2782,589,0,1,58,110.9,1698.0,new,experiments/results/TA_2_2/TB_5mill_5000/82.onnx,TA,3,3,6620.997735977173,4100000,1e-05,20,0.1,15,True,5000,True,10000,True,82
83,932,178,1575,255,2270,472,0,1,69,174.61,1279.0,new,experiments/results/TA_2_2/TB_5mill_5000/83.onnx,TA,3,3,6701.733243465424,4150000,1e-05,20,0.1,15,True,5000,True,10000,True,83
84,1083,250,1784,400,2901,633,0,1,27,80.66,1828.0,new,experiments/results/TA_2_2/TB_5mill_5000/84.onnx,TA,3,3,6782.387166500092,4200000,1e-05,20,0.1,15,True,5000,True,10000,True,84
85,1083,218,1660,366,2804,437,0,1,36,121.92,1801.0,new,experiments/results/TA_2_2/TB_5mill_5000/85.onnx,TA,3,3,6862.649977207184,4250000,1e-05,20,0.1,15,True,5000,True,10000,True,85
86,1083,233,1853,393,2798,694,0,1,36,73.97,1716.0,new,experiments/results/TA_2_2/TB_5mill_5000/86.onnx,TA,3,3,6942.5998322963715,4300000,1e-05,20,0.1,15,True,5000,True,10000,True,86
87,1073,263,1988,451,2932,746,0,1,54,148.81,1687.0,new,experiments/results/TA_2_2/TB_5mill_5000/87.onnx,TA,3,3,7023.443290710449,4350000,1e-05,20,0.1,15,True,5000,True,10000,True,87
88,1083,195,1939,291,2461,657,0,1,180,126.94,1354.0,new,experiments/results/TA_2_2/TB_5mill_5000/88.onnx,TA,3,3,7103.344199180603,4400000,1e-05,20,0.1,15,True,5000,True,10000,True,88
89,1083,245,2075,418,3265,786,0,1,91,189.34,1935.0,new,experiments/results/TA_2_2/TB_5mill_5000/89.onnx,TA,3,3,7182.419647932053,4450000,1e-05,20,0.1,15,True,5000,True,10000,True,89
90,1068,208,1803,312,2579,598,0,1,74,170.03,1525.0,new,experiments/results/TA_2_2/TB_5mill_5000/90.onnx,TA,3,3,7262.927853822708,4500000,1e-05,20,0.1,15,True,5000,True,10000,True,90
91,1083,244,2157,416,3602,204,0,1,77,95.36,2578.0,new,experiments/results/TA_2_2/TB_5mill_5000/91.onnx,TA,3,3,7344.476044178009,4550000,1e-05,20,0.1,15,True,5000,True,10000,True,91
92,1083,225,1922,350,3147,675,0,1,49,19.02,1897.0,new,experiments/results/TA_2_2/TB_5mill_5000/92.onnx,TA,3,3,7425.912318944931,4600000,1e-05,20,0.1,15,True,5000,True,10000,True,92
93,1082,208,1836,317,3117,659,0,1,20,101.99,1801.0,new,experiments/results/TA_2_2/TB_5mill_5000/93.onnx,TA,3,3,7506.504200458527,4650000,1e-05,20,0.1,15,True,5000,True,10000,True,93
94,1083,210,1940,321,3653,669,0,1,115,149.0,2252.0,new,experiments/results/TA_2_2/TB_5mill_5000/94.onnx,TA,3,3,7586.750679016113,4700000,1e-05,20,0.1,15,True,5000,True,10000,True,94
95,1054,243,1962,417,3152,717,0,1,65,24.42,1687.0,new,experiments/results/TA_2_2/TB_5mill_5000/95.onnx,TA,3,3,7666.658208608627,4750000,1e-05,20,0.1,15,True,5000,True,10000,True,95
96,1083,220,1779,361,2809,578,0,1,21,72.96,1686.0,new,experiments/results/TA_2_2/TB_5mill_5000/96.onnx,TA,3,3,7746.605736255646,4800000,1e-05,20,0.1,15,True,5000,True,10000,True,96
97,1067,259,2030,440,2924,747,0,1,109,147.09,1632.0,new,experiments/results/TA_2_2/TB_5mill_5000/97.onnx,TA,3,3,7827.381752729416,4850000,1e-05,20,0.1,15,True,5000,True,10000,True,97
98,1065,274,1980,446,3493,613,0,1,88,58.97,2195.0,new,experiments/results/TA_2_2/TB_5mill_5000/98.onnx,TA,3,3,7907.646954298019,4900000,1e-05,20,0.1,15,True,5000,True,10000,True,98
99,1058,204,1693,317,2519,590,0,1,25,114.94,1498.0,new,experiments/results/TA_2_2/TB_5mill_5000/99.onnx,TA,3,3,7986.694871902466,4950000,1e-05,20,0.1,15,True,5000,True,10000,True,99
100,1083,267,2033,439,3760,322,0,1,99,47.22,2711.0,new,experiments/results/TA_2_2/TB_5mill_5000/100.onnx,TA,3,3,8066.78416967392,5000000,1e-05,20,0.1,15,True,5000,True,10000,True,100
