,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx
61,3908.5861971378326,3100000,1e-05,20,0.1,14,True,-66.430916,61
62,3975.5162801742554,3150000,1e-05,20,0.1,14,True,-72.54622,62
63,4045.8372123241425,3200000,1e-05,20,0.1,14,True,-69.61839,63
64,4120.254109144211,3250000,1e-05,20,0.1,14,True,-66.13286,64
65,4193.090240240097,3300000,1e-05,20,0.1,14,True,-93.78792,65
66,4267.594529867172,3350000,1e-05,20,0.1,14,True,-75.84069,66
67,4340.710154771805,3400000,1e-05,20,0.1,14,True,-59.80038,67
68,4418.147027730942,3450000,1e-05,20,0.1,14,True,-74.91449,68
69,4488.518616437912,3500000,1e-05,20,0.1,14,True,-68.51005,69
70,4559.16391992569,3550000,1e-05,20,0.1,14,True,-76.77981,70
71,4628.6804168224335,3600000,1e-05,20,0.1,14,True,-78.26238,71
72,4700.426287174225,3650000,1e-05,20,0.1,14,True,-67.925735,72
73,4778.2899005413055,3700000,1e-05,20,0.1,14,True,-69.37733,73
74,4845.8974006175995,3750000,1e-05,20,0.1,14,True,-66.438286,74
75,4920.157228708267,3800000,1e-05,20,0.1,14,True,-62.5468,75
76,4993.191956281662,3850000,1e-05,20,0.1,14,True,-77.34484,76
77,5064.3979597091675,3900000,1e-05,20,0.1,14,True,-81.33687,77
78,5141.356293439865,3950000,1e-05,20,0.1,14,True,-83.64333,78
79,5209.454091310501,4000000,1e-05,20,0.1,14,True,-71.58278,79
80,5272.265148162842,4050000,1e-05,20,0.1,14,True,-65.981125,80
81,5335.299391746521,4100000,1e-05,20,0.1,14,True,-75.86636,81
82,5398.466246604919,4150000,1e-05,20,0.1,14,True,-76.47519,82
83,5461.7923040390015,4200000,1e-05,20,0.1,14,True,-76.48396,83
84,5525.010165452957,4250000,1e-05,20,0.1,14,True,-79.0747,84
85,5587.992120742798,4300000,1e-05,20,0.1,14,True,-72.15292,85
86,5651.148027181625,4350000,1e-05,20,0.1,14,True,-64.811165,86
87,5714.492103815079,4400000,1e-05,20,0.1,14,True,-71.59349,87
88,5777.95859503746,4450000,1e-05,20,0.1,14,True,-83.34904,88
89,5840.598075389862,4500000,1e-05,20,0.1,14,True,-77.31637,89
90,5903.739344596863,4550000,1e-05,20,0.1,14,True,-76.37109,90
91,5966.759076356888,4600000,1e-05,20,0.1,14,True,-79.23506,91
92,6029.105682373047,4650000,1e-05,20,0.1,14,True,-60.391396,92
93,6092.534889221191,4700000,1e-05,20,0.1,14,True,-75.83155,93
94,6155.808986186981,4750000,1e-05,20,0.1,14,True,-75.61062,94
95,6218.436205625534,4800000,1e-05,20,0.1,14,True,-59.4745,95
96,6281.913076877594,4850000,1e-05,20,0.1,14,True,-78.772095,96
97,6345.141644954681,4900000,1e-05,20,0.1,14,True,-61.472275,97
98,6407.913151025772,4950000,1e-05,20,0.1,14,True,-88.73245,98
99,6471.4525690078735,5000000,1e-05,20,0.1,14,True,-75.76997,99
100,6534.687129735947,5050000,1e-05,20,0.1,14,True,-74.383705,100
101,6597.34038233757,5100000,1e-05,20,0.1,14,True,-86.269295,101
102,6660.5840401649475,5150000,1e-05,20,0.1,14,True,-73.205696,102
103,6723.903102397919,5200000,1e-05,20,0.1,14,True,-59.35601,103
104,6786.30154466629,5250000,1e-05,20,0.1,14,True,-71.50477,104
105,6849.474713087082,5300000,1e-05,20,0.1,14,True,-70.61908,105
106,6912.747004747391,5350000,1e-05,20,0.1,14,True,-72.16178,106
107,6975.645786523819,5400000,1e-05,20,0.1,14,True,-81.1837,107
108,7039.158863782883,5450000,1e-05,20,0.1,14,True,-65.4481,108
109,7102.312618732452,5500000,1e-05,20,0.1,14,True,-82.1211,109
110,7165.517624616623,5550000,1e-05,20,0.1,14,True,-64.26893,110
