,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,context features,idx
38,114,0,188,0,269,37,0,0,33,0.0,67.0,new,experiments/results/AT_2_2/5mill_C/38.onnx,AT,3,2,4029.852792263031,1900000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,38
39,110,0,167,0,371,32,0,0,29,0.0,113.0,new,experiments/results/AT_2_2/5mill_C/39.onnx,AT,3,2,4134.616121768951,1950000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,39
40,116,0,190,0,297,43,0,0,36,0.0,60.0,new,experiments/results/AT_2_2/5mill_C/40.onnx,AT,3,2,4239.132597923279,2000000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,40
41,171,0,305,0,397,53,0,0,65,0.0,116.0,new,experiments/results/AT_2_2/5mill_C/41.onnx,AT,3,2,4344.05627989769,2050000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,41
42,105,0,170,0,315,31,0,0,24,0.0,92.0,new,experiments/results/AT_2_2/5mill_C/42.onnx,AT,3,2,4448.076286554337,2100000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,42
43,119,0,193,0,320,37,0,0,29,0.0,98.0,new,experiments/results/AT_2_2/5mill_C/43.onnx,AT,3,2,4551.998082876205,2150000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,43
44,119,0,190,0,277,28,0,0,36,0.0,63.0,new,experiments/results/AT_2_2/5mill_C/44.onnx,AT,3,2,4655.381810426712,2200000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,44
45,110,0,180,0,308,47,0,0,32,0.0,58.0,new,experiments/results/AT_2_2/5mill_C/45.onnx,AT,3,2,4760.081761598587,2250000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,45
46,104,0,171,0,261,36,0,0,30,0.0,57.0,new,experiments/results/AT_2_2/5mill_C/46.onnx,AT,3,2,4864.331658601761,2300000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,46
47,143,0,251,0,384,56,0,0,43,0.0,113.0,new,experiments/results/AT_2_2/5mill_C/47.onnx,AT,3,2,4969.142100811005,2350000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,47
48,105,0,174,0,267,36,0,0,32,0.0,65.0,new,experiments/results/AT_2_2/5mill_C/48.onnx,AT,3,2,5074.54586148262,2400000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,48
49,109,0,182,0,270,42,0,0,31,0.0,71.0,new,experiments/results/AT_2_2/5mill_C/49.onnx,AT,3,2,5177.746978998184,2450000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,49
50,115,0,195,0,273,41,0,0,32,0.0,78.0,new,experiments/results/AT_2_2/5mill_C/50.onnx,AT,3,2,5280.885291099548,2500000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,50
51,106,0,166,0,334,39,0,0,35,0.0,86.0,new,experiments/results/AT_2_2/5mill_C/51.onnx,AT,3,2,5383.593439817429,2550000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,51
52,106,0,166,0,334,40,0,0,35,0.0,75.0,new,experiments/results/AT_2_2/5mill_C/52.onnx,AT,3,2,5486.007263422012,2600000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,52
53,106,0,167,0,317,36,0,0,36,0.0,62.0,new,experiments/results/AT_2_2/5mill_C/53.onnx,AT,3,2,5588.642411470413,2650000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,53
54,118,0,207,0,287,67,0,0,40,0.0,58.0,new,experiments/results/AT_2_2/5mill_C/54.onnx,AT,3,2,5691.672760248184,2700000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,54
55,64,0,99,0,257,18,0,0,14,0.0,64.0,new,experiments/results/AT_2_2/5mill_C/55.onnx,AT,3,2,5795.022918224335,2750000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,55
56,118,0,201,0,270,64,0,0,35,0.0,56.0,new,experiments/results/AT_2_2/5mill_C/56.onnx,AT,3,2,5898.642693042755,2800000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,56
57,145,0,230,0,391,55,0,0,48,0.0,93.0,new,experiments/results/AT_2_2/5mill_C/57.onnx,AT,3,2,6002.458394289017,2850000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,57
58,130,0,227,0,360,71,0,0,45,0.0,79.0,new,experiments/results/AT_2_2/5mill_C/58.onnx,AT,3,2,6106.026592254639,2900000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,58
59,125,0,221,0,335,69,0,0,44,0.0,76.0,new,experiments/results/AT_2_2/5mill_C/59.onnx,AT,3,2,6210.016995191574,2950000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,59
60,125,0,221,0,353,72,0,0,44,0.0,76.0,new,experiments/results/AT_2_2/5mill_C/60.onnx,AT,3,2,6312.90834736824,3000000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,60
61,109,0,170,0,309,42,0,0,36,0.0,55.0,new,experiments/results/AT_2_2/5mill_C/61.onnx,AT,3,2,6417.092373609543,3050000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,61
62,96,0,166,0,293,46,0,0,26,0.0,72.0,new,experiments/results/AT_2_2/5mill_C/62.onnx,AT,3,2,6520.364821195602,3100000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,62
63,109,0,170,0,278,45,0,0,36,0.0,67.0,new,experiments/results/AT_2_2/5mill_C/63.onnx,AT,3,2,6624.337438106537,3150000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,63
64,103,0,164,0,255,45,0,0,34,0.0,48.0,new,experiments/results/AT_2_2/5mill_C/64.onnx,AT,3,2,6728.772523164749,3200000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,64
65,103,0,164,0,253,43,0,0,34,0.0,43.0,new,experiments/results/AT_2_2/5mill_C/65.onnx,AT,3,2,6834.2109344005585,3250000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,65
66,108,0,162,0,311,30,0,0,34,0.0,74.0,new,experiments/results/AT_2_2/5mill_C/66.onnx,AT,3,2,6939.501728057861,3300000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,66
67,115,0,179,0,303,45,0,0,40,0.0,68.0,new,experiments/results/AT_2_2/5mill_C/67.onnx,AT,3,2,7044.251819610596,3350000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,67
68,153,0,259,0,329,81,0,0,59,0.0,62.0,new,experiments/results/AT_2_2/5mill_C/68.onnx,AT,3,2,7149.213828325272,3400000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,68
69,136,0,232,0,279,67,0,0,49,0.0,51.0,new,experiments/results/AT_2_2/5mill_C/69.onnx,AT,3,2,7254.642714262009,3450000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,69
70,132,0,229,0,312,73,0,0,49,0.0,65.0,new,experiments/results/AT_2_2/5mill_C/70.onnx,AT,3,2,7359.870670795441,3500000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,70
71,130,0,224,0,348,69,0,0,48,0.0,60.0,new,experiments/results/AT_2_2/5mill_C/71.onnx,AT,3,2,7465.283385515213,3550000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,71
72,132,0,226,0,284,68,0,0,48,0.0,63.0,new,experiments/results/AT_2_2/5mill_C/72.onnx,AT,3,2,7570.112187623978,3600000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,72
73,130,0,226,0,302,68,0,0,50,0.0,53.0,new,experiments/results/AT_2_2/5mill_C/73.onnx,AT,3,2,7675.242475271225,3650000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,73
74,140,0,245,0,319,69,0,0,56,0.0,72.0,new,experiments/results/AT_2_2/5mill_C/74.onnx,AT,3,2,7779.449259757996,3700000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,74
75,134,0,232,0,323,62,0,0,53,0.0,72.0,new,experiments/results/AT_2_2/5mill_C/75.onnx,AT,3,2,7884.268879413605,3750000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,75
76,137,0,238,0,348,78,0,0,53,0.0,71.0,new,experiments/results/AT_2_2/5mill_C/76.onnx,AT,3,2,7989.708977460861,3800000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,76
77,132,0,229,0,307,68,0,0,49,0.0,81.0,new,experiments/results/AT_2_2/5mill_C/77.onnx,AT,3,2,8094.986045598984,3850000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,77
78,132,0,232,0,298,71,0,0,52,0.0,73.0,new,experiments/results/AT_2_2/5mill_C/78.onnx,AT,3,2,8199.021156072617,3900000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,78
79,139,0,237,0,325,72,0,0,51,0.0,74.0,new,experiments/results/AT_2_2/5mill_C/79.onnx,AT,3,2,8304.156336069107,3950000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,79
80,139,0,237,0,279,73,0,0,51,0.0,53.0,new,experiments/results/AT_2_2/5mill_C/80.onnx,AT,3,2,8408.438850164413,4000000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,80
81,140,0,240,0,310,71,0,0,52,0.0,51.0,new,experiments/results/AT_2_2/5mill_C/81.onnx,AT,3,2,8512.387189149857,4050000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,81
82,132,0,231,0,338,70,0,0,49,0.0,79.0,new,experiments/results/AT_2_2/5mill_C/82.onnx,AT,3,2,8614.917292118073,4100000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,82
83,140,0,239,0,307,68,0,0,52,0.0,65.0,new,experiments/results/AT_2_2/5mill_C/83.onnx,AT,3,2,8720.278341531754,4150000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,83
84,130,0,230,0,320,72,0,0,48,0.0,79.0,new,experiments/results/AT_2_2/5mill_C/84.onnx,AT,3,2,8823.37526679039,4200000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,84
85,142,0,241,0,375,63,0,0,53,0.0,92.0,new,experiments/results/AT_2_2/5mill_C/85.onnx,AT,3,2,8927.994131803513,4250000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,85
86,115,0,196,0,267,54,0,0,38,0.0,52.0,new,experiments/results/AT_2_2/5mill_C/86.onnx,AT,3,2,9031.363758563995,4300000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,86
87,99,0,160,0,255,39,0,0,34,0.0,61.0,new,experiments/results/AT_2_2/5mill_C/87.onnx,AT,3,2,9135.891437530518,4350000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,87
88,94,0,144,0,324,35,0,0,27,0.0,60.0,new,experiments/results/AT_2_2/5mill_C/88.onnx,AT,3,2,9239.558747529984,4400000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,88
89,79,0,118,0,294,24,0,0,25,0.0,63.0,new,experiments/results/AT_2_2/5mill_C/89.onnx,AT,3,2,9343.695011377335,4450000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,89
90,143,0,249,0,319,76,0,0,56,0.0,61.0,new,experiments/results/AT_2_2/5mill_C/90.onnx,AT,3,2,9448.352343559265,4500000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,90
91,125,0,201,0,307,46,0,0,41,0.0,59.0,new,experiments/results/AT_2_2/5mill_C/91.onnx,AT,3,2,9554.3278028965,4550000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,91
92,164,0,276,0,340,79,0,0,65,0.0,66.0,new,experiments/results/AT_2_2/5mill_C/92.onnx,AT,3,2,9659.589289665222,4600000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,92
93,105,0,179,0,278,54,0,0,32,0.0,60.0,new,experiments/results/AT_2_2/5mill_C/93.onnx,AT,3,2,9765.37477850914,4650000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,93
94,148,0,257,0,310,66,0,0,59,0.0,75.0,new,experiments/results/AT_2_2/5mill_C/94.onnx,AT,3,2,9869.254372358322,4700000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,94
95,79,0,123,0,291,23,0,0,24,0.0,58.0,new,experiments/results/AT_2_2/5mill_C/95.onnx,AT,3,2,9972.239525556564,4750000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,95
96,152,0,259,0,366,74,0,0,59,0.0,88.0,new,experiments/results/AT_2_2/5mill_C/96.onnx,AT,3,2,10078.528798103333,4800000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,96
97,131,0,227,0,348,68,0,0,47,0.0,85.0,new,experiments/results/AT_2_2/5mill_C/97.onnx,AT,3,2,10182.166432857513,4850000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,97
98,94,0,158,0,314,36,0,0,30,0.0,77.0,new,experiments/results/AT_2_2/5mill_C/98.onnx,AT,3,2,10287.630630254745,4900000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,98
99,98,0,152,0,344,37,0,0,33,0.0,68.0,new,experiments/results/AT_2_2/5mill_C/99.onnx,AT,3,2,10393.071948289871,4950000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,99
100,140,0,239,0,310,74,0,0,52,0.0,64.0,new,experiments/results/AT_2_2/5mill_C/100.onnx,AT,3,2,10496.499245166779,5000000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,100
