,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
78,18.0,0.0,17.0,0.0,321.0,0.0,0.0,0.0,1.0,0.0,117.0,new,experiments/results/AT RR/82.onnx,AT,10,1
79,46.0,0.0,50.0,0.0,527.0,0.0,0.0,0.0,12.0,0.0,301.0,new,experiments/results/AT RR/82.onnx,AT,10,2
80,495.0,0.0,505.0,0.0,2202.0,0.0,0.0,0.0,273.0,0.0,1883.0,new,experiments/results/AT RR/82.onnx,AT,10,3
81,1674.0,0.0,1713.0,0.0,6463.0,0.0,0.0,0.0,1053.0,0.0,6085.0,new,experiments/results/AT RR/82.onnx,AT,10,4
82,19.0,0.0,18.0,0.0,374.0,0.0,0.0,0.0,1.0,0.0,147.0,new,experiments/results/AT RR/82.onnx,AT,11,1
83,190.0,0.0,189.0,0.0,1343.0,0.0,0.0,0.0,81.0,0.0,1044.0,new,experiments/results/AT RR/82.onnx,AT,11,2
84,379.0,0.0,391.0,0.0,2196.0,0.0,0.0,0.0,202.0,0.0,1884.0,new,experiments/results/AT RR/82.onnx,AT,11,3
85,4006.0,0.0,4045.0,0.0,18366.0,0.0,0.0,0.0,2550.0,0.0,17866.0,new,experiments/results/AT RR/82.onnx,AT,11,4
86,21.0,0.0,20.0,0.0,430.0,0.0,0.0,0.0,1.0,0.0,171.0,new,experiments/results/AT RR/82.onnx,AT,12,1
87,55.0,0.0,55.0,0.0,816.0,0.0,0.0,0.0,15.0,0.0,537.0,new,experiments/results/AT RR/82.onnx,AT,12,2
88,252.0,0.0,260.0,0.0,1951.0,0.0,0.0,0.0,126.0,0.0,1624.0,new,experiments/results/AT RR/82.onnx,AT,12,3
89,1046.0,0.0,1061.0,0.0,5955.0,0.0,0.0,0.0,640.0,0.0,5551.0,new,experiments/results/AT RR/82.onnx,AT,12,4
90,7.0,0.0,6.0,0.0,371.0,0.0,0.0,0.0,1.0,0.0,86.0,new,experiments/results/AT RR/82.onnx,AT,13,1
91,40.0,0.0,39.0,0.0,785.0,0.0,0.0,0.0,9.0,0.0,452.0,new,experiments/results/AT RR/82.onnx,AT,13,2
92,249.0,0.0,250.0,0.0,2225.0,0.0,0.0,0.0,124.0,0.0,1861.0,new,experiments/results/AT RR/82.onnx,AT,13,3
93,1761.0,0.0,1778.0,0.0,11121.0,0.0,0.0,0.0,1104.0,0.0,10601.0,new,experiments/results/AT RR/82.onnx,AT,13,4
94,5.0,0.0,4.0,0.0,350.0,0.0,0.0,0.0,1.0,0.0,92.0,new,experiments/results/AT RR/82.onnx,AT,14,1
95,16.0,0.0,15.0,0.0,510.0,0.0,0.0,0.0,6.0,0.0,189.0,new,experiments/results/AT RR/82.onnx,AT,14,2
96,97.0,0.0,96.0,0.0,1179.0,0.0,0.0,0.0,53.0,0.0,797.0,new,experiments/results/AT RR/82.onnx,AT,14,3
97,536.0,0.0,535.0,0.0,5041.0,0.0,0.0,0.0,322.0,0.0,4551.0,new,experiments/results/AT RR/82.onnx,AT,14,4
98,5.0,0.0,4.0,0.0,378.0,0.0,0.0,0.0,1.0,0.0,93.0,new,experiments/results/AT RR/82.onnx,AT,15,1
99,16.0,0.0,15.0,0.0,653.0,0.0,0.0,0.0,6.0,0.0,284.0,new,experiments/results/AT RR/82.onnx,AT,15,2
100,97.0,0.0,96.0,0.0,1396.0,0.0,0.0,0.0,53.0,0.0,972.0,new,experiments/results/AT RR/82.onnx,AT,15,3
101,446.0,0.0,445.0,0.0,4119.0,0.0,0.0,0.0,280.0,0.0,3582.0,new,experiments/results/AT RR/82.onnx,AT,15,4
