,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx,Exception
2187,6.0,6.0,8.0,8.0,188.0,2.0,0.0,1.0,0.0,15.53,19.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,1,14,45,
2188,6.0,6.0,8.0,8.0,186.0,2.0,0.0,1.0,0.0,15.53,19.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,1,15,45,
2189,18.0,0.0,27.0,0.0,202.0,8.0,0.0,0.0,1.0,0.0,26.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,2,1,45,
2190,28.0,22.0,48.0,36.0,215.0,16.0,0.0,1.0,0.0,15.98,38.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,2,2,45,
2191,38.0,23.0,68.0,33.0,232.0,28.0,0.0,2.0,0.0,16.96,48.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,2,3,45,
2192,45.0,28.0,80.0,38.0,262.0,32.0,0.0,2.0,0.0,17.44,81.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,2,4,45,
2193,53.0,28.0,95.0,40.0,254.0,37.0,0.0,1.0,0.0,18.96,68.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,2,5,45,
2194,56.0,26.0,110.0,41.0,282.0,51.0,0.0,2.0,0.0,20.48,90.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,2,6,45,
2195,104.0,35.0,229.0,49.0,347.0,113.0,0.0,1.0,0.0,20.8,109.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,2,7,45,
2196,77.0,28.0,141.0,38.0,316.0,56.0,0.0,2.0,0.0,22.48,119.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,2,8,45,
2197,125.0,27.0,257.0,38.0,386.0,121.0,0.0,1.0,0.0,23.98,147.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,2,9,45,
2198,115.0,28.0,221.0,42.0,343.0,83.0,0.0,1.0,0.0,16.01,121.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,2,10,45,
2199,92.0,22.0,172.0,36.0,314.0,54.0,0.0,1.0,0.0,24.48,107.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,2,11,45,
2200,224.0,29.0,496.0,44.0,564.0,240.0,0.0,1.0,0.0,82.07,235.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,2,12,45,
2201,257.0,23.0,613.0,33.0,757.0,323.0,0.0,1.0,0.0,147.12,337.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,2,13,45,
2202,167.0,37.0,320.0,48.0,440.0,128.0,0.0,1.0,0.0,30.23,190.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,2,14,45,
2203,180.0,37.0,355.0,49.0,435.0,143.0,0.0,1.0,0.0,40.26,175.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,2,15,45,
2204,30.0,0.0,40.0,0.0,214.0,10.0,0.0,0.0,1.0,0.0,39.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,3,1,45,
2205,101.0,0.0,186.0,0.0,299.0,65.0,0.0,0.0,3.0,0.0,97.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,3,2,45,
2206,219.0,147.0,510.0,265.0,565.0,277.0,0.0,2.0,0.0,68.87,254.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,3,3,45,
2207,345.0,146.0,914.0,265.0,937.0,533.0,0.0,2.0,0.0,74.14,436.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,3,4,45,
2208,513.0,151.0,1500.0,277.0,1725.0,944.0,0.0,2.0,0.0,38.27,814.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,3,5,45,
2209,729.0,145.0,2303.0,259.0,3229.0,1516.0,0.0,2.0,0.0,69.4,1519.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,3,6,45,
2210,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,3,7,45,
2211,90.0,0.0,126.0,0.0,276.0,32.0,0.0,0.0,1.0,0.0,85.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,4,1,45,
2212,250.0,0.0,473.0,0.0,511.0,139.0,0.0,0.0,14.0,0.0,248.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,4,2,45,
2213,823.0,0.0,1715.0,0.0,1880.0,782.0,0.0,0.0,22.0,0.0,1052.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,4,3,45,
2214,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,4,4,45,
2215,131.0,0.0,152.0,0.0,301.0,18.0,0.0,0.0,1.0,0.0,114.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,5,1,45,
2216,400.0,0.0,610.0,0.0,636.0,172.0,0.0,0.0,5.0,0.0,362.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,5,2,45,
2217,1171.0,0.0,2040.0,0.0,2385.0,686.0,0.0,0.0,42.0,0.0,1651.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,5,3,45,
2218,92.0,0.0,98.0,0.0,280.0,5.0,0.0,0.0,1.0,0.0,101.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,6,1,45,
2219,822.0,0.0,1187.0,0.0,1226.0,231.0,0.0,0.0,28.0,0.0,849.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,6,2,45,
2220,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,6,3,45,
2221,175.0,0.0,182.0,0.0,342.0,6.0,0.0,0.0,1.0,0.0,165.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,7,1,45,
2222,1116.0,0.0,1314.0,0.0,1353.0,77.0,0.0,0.0,15.0,0.0,1104.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,7,2,45,
2223,361.0,0.0,371.0,0.0,509.0,7.0,0.0,0.0,1.0,0.0,315.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,8,1,45,
2224,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,8,2,45,
2225,718.0,0.0,730.0,0.0,1001.0,8.0,0.0,0.0,1.0,0.0,793.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,9,1,45,
2226,1419.0,0.0,1433.0,0.0,2361.0,9.0,0.0,0.0,1.0,0.0,2130.0,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,10,1,45,
2227,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/45.onnx,AT,11,1,45,
2228,6.0,6.0,8.0,8.0,181.0,2.0,0.0,1.0,0.0,13.51,16.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,1,1,48,
2229,6.0,6.0,8.0,8.0,184.0,2.0,0.0,1.0,0.0,13.52,15.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,1,2,48,
2230,6.0,6.0,8.0,8.0,186.0,2.0,0.0,1.0,0.0,14.51,16.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,1,3,48,
2231,6.0,6.0,8.0,8.0,190.0,2.0,0.0,1.0,0.0,14.0,21.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,1,4,48,
2232,6.0,6.0,8.0,8.0,186.0,2.0,0.0,1.0,0.0,14.51,21.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,1,5,48,
2233,6.0,6.0,8.0,8.0,181.0,2.0,0.0,1.0,0.0,15.02,13.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,1,6,48,
2234,6.0,6.0,8.0,8.0,184.0,2.0,0.0,1.0,0.0,15.5,17.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,1,7,48,
2235,6.0,6.0,8.0,8.0,184.0,2.0,0.0,1.0,0.0,15.5,18.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,1,8,48,
2236,6.0,6.0,8.0,8.0,184.0,2.0,0.0,1.0,0.0,15.5,16.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,1,9,48,
2237,6.0,6.0,8.0,8.0,188.0,2.0,0.0,1.0,0.0,15.5,18.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,1,10,48,
2238,6.0,6.0,8.0,8.0,184.0,2.0,0.0,1.0,0.0,15.53,17.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,1,11,48,
2239,6.0,6.0,8.0,8.0,186.0,2.0,0.0,1.0,0.0,15.53,19.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,1,12,48,
2240,6.0,6.0,8.0,8.0,198.0,2.0,0.0,1.0,0.0,15.53,22.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,1,13,48,
2241,6.0,6.0,8.0,8.0,190.0,2.0,0.0,1.0,0.0,15.53,22.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,1,14,48,
2242,6.0,6.0,8.0,8.0,192.0,2.0,0.0,1.0,0.0,15.53,20.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,1,15,48,
2243,15.0,0.0,22.0,0.0,190.0,6.0,0.0,0.0,1.0,0.0,23.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,2,1,48,
2244,22.0,22.0,35.0,35.0,204.0,7.0,0.0,2.0,0.0,15.5,30.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,2,2,48,
2245,31.0,22.0,57.0,35.0,222.0,19.0,0.0,2.0,0.0,16.48,43.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,2,3,48,
2246,36.0,22.0,69.0,35.0,238.0,24.0,0.0,2.0,0.0,17.44,60.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,2,4,48,
2247,25.0,25.0,41.0,39.0,219.0,7.0,0.0,2.0,0.0,16.0,40.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,2,5,48,
2248,43.0,22.0,74.0,35.0,255.0,26.0,0.0,2.0,0.0,18.0,67.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,2,6,48,
2249,63.0,24.0,117.0,37.0,272.0,35.0,0.0,2.0,0.0,20.48,86.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,2,7,48,
2250,54.0,33.0,97.0,46.0,263.0,27.0,0.0,2.0,0.0,19.44,69.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,2,8,48,
2251,49.0,31.0,88.0,41.0,259.0,22.0,0.0,2.0,0.0,18.96,72.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,2,9,48,
2252,51.0,29.0,92.0,43.0,260.0,22.0,0.0,2.0,0.0,19.44,73.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,2,10,48,
2253,95.0,39.0,180.0,50.0,315.0,59.0,0.0,2.0,0.0,26.48,115.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,2,11,48,
2254,25.0,25.0,41.0,39.0,226.0,7.0,0.0,2.0,0.0,17.47,49.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,2,12,48,
2255,78.0,27.0,150.0,37.0,298.0,46.0,0.0,2.0,0.0,23.92,98.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,2,13,48,
2256,60.0,33.0,105.0,46.0,292.0,40.0,0.0,2.0,0.0,20.96,92.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,2,14,48,
2257,112.0,30.0,209.0,43.0,363.0,71.0,0.0,2.0,0.0,17.1,130.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,2,15,48,
2258,37.0,0.0,58.0,0.0,238.0,19.0,0.0,0.0,1.0,0.0,58.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,3,1,48,
2259,82.0,0.0,141.0,0.0,296.0,50.0,0.0,0.0,4.0,0.0,100.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,3,2,48,
2260,134.0,97.0,287.0,180.0,390.0,118.0,0.0,3.0,0.0,22.75,157.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,3,3,48,
2261,303.0,136.0,781.0,257.0,824.0,409.0,0.0,4.0,0.0,19.87,374.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,3,4,48,
2262,401.0,176.0,1113.0,330.0,1123.0,593.0,0.0,4.0,0.0,37.75,563.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,3,5,48,
2263,369.0,198.0,974.0,350.0,1102.0,495.0,0.0,4.0,0.0,100.47,595.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,3,6,48,
2264,729.0,211.0,2304.0,400.0,3422.0,1480.0,0.0,4.0,0.0,153.49,1549.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,3,7,48,
2265,569.0,158.0,1727.0,296.0,2365.0,1104.0,0.0,4.0,0.0,27.97,1139.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,3,8,48,
2266,669.0,112.0,2048.0,206.0,3036.0,1255.0,0.0,4.0,0.0,55.18,1531.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,3,9,48,
2267,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,3,10,48,
2268,86.0,0.0,140.0,0.0,280.0,44.0,0.0,0.0,1.0,0.0,88.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,4,1,48,
2269,179.0,0.0,312.0,0.0,387.0,105.0,0.0,0.0,8.0,0.0,161.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,4,2,48,
2270,520.0,0.0,1089.0,0.0,1031.0,468.0,0.0,0.0,24.0,0.0,550.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,4,3,48,
2271,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,4,4,48,
2272,188.0,0.0,323.0,0.0,427.0,106.0,0.0,0.0,1.0,0.0,209.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,5,1,48,
2273,454.0,0.0,872.0,0.0,916.0,257.0,0.0,0.0,36.0,0.0,597.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,5,2,48,
2274,1429.0,0.0,2963.0,0.0,3514.0,932.0,0.0,0.0,101.0,0.0,2359.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,5,3,48,
2275,419.0,0.0,749.0,0.0,608.0,254.0,0.0,0.0,1.0,0.0,329.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,6,1,48,
2276,818.0,0.0,1578.0,0.0,1425.0,479.0,0.0,0.0,43.0,0.0,949.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,6,2,48,
2277,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,6,3,48,
2278,932.0,0.0,1721.0,0.0,1417.0,600.0,0.0,0.0,1.0,0.0,976.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,7,1,48,
2279,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,7,2,48,
2280,2052.0,0.0,3882.0,0.0,4676.0,1385.0,0.0,0.0,1.0,0.0,3615.0,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,8,1,48,
2281,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/48.onnx,AT,9,1,48,
2282,6.0,6.0,8.0,8.0,186.0,2.0,0.0,1.0,0.0,13.51,16.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,1,1,49,
2283,6.0,6.0,8.0,8.0,183.0,2.0,0.0,1.0,0.0,13.52,15.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,1,2,49,
2284,6.0,6.0,8.0,8.0,184.0,2.0,0.0,1.0,0.0,14.0,15.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,1,3,49,
2285,6.0,6.0,8.0,8.0,184.0,2.0,0.0,1.0,0.0,14.0,18.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,1,4,49,
2286,6.0,6.0,8.0,8.0,184.0,2.0,0.0,1.0,0.0,14.51,16.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,1,5,49,
2287,6.0,6.0,8.0,8.0,185.0,2.0,0.0,1.0,0.0,14.51,17.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,1,6,49,
2288,6.0,6.0,8.0,8.0,188.0,2.0,0.0,1.0,0.0,15.5,21.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,1,7,49,
2289,6.0,6.0,8.0,8.0,185.0,2.0,0.0,1.0,0.0,15.5,17.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,1,8,49,
2290,6.0,6.0,8.0,8.0,186.0,2.0,0.0,1.0,0.0,15.5,16.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,1,9,49,
2291,6.0,6.0,8.0,8.0,192.0,2.0,0.0,1.0,0.0,15.53,16.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,1,10,49,
2292,6.0,6.0,8.0,8.0,185.0,2.0,0.0,1.0,0.0,15.53,17.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,1,11,49,
2293,6.0,6.0,8.0,8.0,193.0,2.0,0.0,1.0,0.0,15.53,22.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,1,12,49,
2294,6.0,6.0,8.0,8.0,188.0,2.0,0.0,1.0,0.0,15.53,20.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,1,13,49,
2295,6.0,6.0,8.0,8.0,186.0,2.0,0.0,1.0,0.0,16.0,20.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,1,14,49,
2296,6.0,6.0,8.0,8.0,192.0,2.0,0.0,1.0,0.0,15.53,18.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,1,15,49,
2297,15.0,0.0,22.0,0.0,193.0,6.0,0.0,0.0,1.0,0.0,24.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,2,1,49,
2298,26.0,22.0,44.0,35.0,206.0,12.0,0.0,2.0,0.0,15.98,34.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,2,2,49,
2299,36.0,26.0,63.0,37.0,225.0,16.0,0.0,2.0,0.0,16.48,48.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,2,3,49,
2300,57.0,28.0,118.0,44.0,253.0,35.0,0.0,2.0,0.0,19.44,70.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,2,4,49,
2301,53.0,22.0,105.0,35.0,276.0,37.0,0.0,2.0,0.0,19.92,86.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,2,5,49,
2302,41.0,24.0,79.0,37.0,250.0,25.0,0.0,2.0,0.0,18.48,72.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,2,6,49,
2303,74.0,38.0,139.0,53.0,279.0,30.0,0.0,2.0,0.0,21.44,84.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,2,7,49,
2304,89.0,37.0,168.0,54.0,295.0,45.0,0.0,2.0,0.0,22.96,98.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,2,8,49,
2305,86.0,31.0,165.0,45.0,303.0,54.0,0.0,2.0,0.0,23.44,106.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,2,9,49,
2306,169.0,28.0,461.0,44.0,466.0,154.0,0.0,2.0,0.0,43.16,205.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,2,10,49,
2307,126.0,31.0,243.0,44.0,341.0,68.0,0.0,2.0,0.0,15.05,140.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,2,11,49,
2308,93.0,45.0,184.0,65.0,334.0,53.0,0.0,2.0,0.0,25.44,124.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,2,12,49,
2309,219.0,55.0,421.0,73.0,444.0,99.0,0.0,2.0,0.0,35.37,192.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,2,13,49,
2310,169.0,34.0,330.0,49.0,384.0,73.0,0.0,2.0,0.0,26.33,148.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,2,14,49,
2311,230.0,65.0,447.0,96.0,471.0,108.0,0.0,2.0,0.0,43.33,203.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,2,15,49,
2312,31.0,0.0,44.0,0.0,219.0,12.0,0.0,0.0,1.0,0.0,51.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,3,1,49,
2313,92.0,0.0,164.0,0.0,300.0,52.0,0.0,0.0,5.0,0.0,101.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,3,2,49,
2314,219.0,151.0,517.0,279.0,581.0,269.0,0.0,3.0,0.0,71.9,244.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,3,3,49,
2315,345.0,148.0,919.0,274.0,968.0,530.0,0.0,4.0,0.0,92.86,443.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,3,4,49,
2316,513.0,160.0,1507.0,301.0,1585.0,931.0,0.0,3.0,0.0,29.31,744.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,3,5,49,
2317,729.0,148.0,2317.0,274.0,3133.0,1469.0,0.0,3.0,0.0,37.95,1456.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,3,6,49,
2318,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,3,7,49,
2319,64.0,0.0,88.0,0.0,257.0,24.0,0.0,0.0,1.0,0.0,73.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,4,1,49,
2320,179.0,0.0,307.0,0.0,421.0,102.0,0.0,0.0,3.0,0.0,191.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,4,2,49,
2321,716.0,0.0,1390.0,0.0,1398.0,584.0,0.0,0.0,31.0,0.0,769.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,4,3,49,
2322,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,4,4,49,
2323,169.0,0.0,253.0,0.0,370.0,83.0,0.0,0.0,1.0,0.0,170.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,5,1,49,
2324,434.0,0.0,747.0,0.0,773.0,268.0,0.0,0.0,5.0,0.0,455.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,5,2,49,
2325,1422.0,0.0,2538.0,0.0,3436.0,882.0,0.0,0.0,101.0,0.0,2234.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,5,3,49,
2326,318.0,0.0,466.0,0.0,468.0,147.0,0.0,0.0,1.0,0.0,248.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,6,1,49,
2327,973.0,0.0,1614.0,0.0,1697.0,550.0,0.0,0.0,16.0,0.0,1212.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,6,2,49,
2328,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,6,3,49,
2329,711.0,0.0,1034.0,0.0,893.0,320.0,0.0,0.0,1.0,0.0,602.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,7,1,49,
2330,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,7,2,49,
2331,1533.0,0.0,2305.0,0.0,2213.0,769.0,0.0,0.0,1.0,0.0,1726.0,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,8,1,49,
2332,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/49.onnx,AT,9,1,49,
2333,6.0,6.0,8.0,8.0,187.0,2.0,0.0,1.0,0.0,13.51,16.0,False,new,experiments/results/AT_2_2/pathLabels/50.onnx,AT,1,1,50,
2334,7.0,6.0,10.0,8.0,184.0,2.0,0.0,1.0,0.0,13.52,14.0,False,new,experiments/results/AT_2_2/pathLabels/50.onnx,AT,1,2,50,
2335,8.0,6.0,12.0,8.0,184.0,2.0,0.0,1.0,0.0,14.0,15.0,False,new,experiments/results/AT_2_2/pathLabels/50.onnx,AT,1,3,50,
2336,9.0,6.0,14.0,8.0,182.0,2.0,0.0,1.0,0.0,14.0,15.0,False,new,experiments/results/AT_2_2/pathLabels/50.onnx,AT,1,4,50,
2337,10.0,6.0,16.0,8.0,183.0,2.0,0.0,1.0,0.0,14.48,18.0,False,new,experiments/results/AT_2_2/pathLabels/50.onnx,AT,1,5,50,
2338,11.0,6.0,18.0,8.0,186.0,2.0,0.0,1.0,0.0,15.5,19.0,False,new,experiments/results/AT_2_2/pathLabels/50.onnx,AT,1,6,50,
2339,12.0,6.0,20.0,8.0,192.0,2.0,0.0,1.0,0.0,15.5,21.0,False,new,experiments/results/AT_2_2/pathLabels/50.onnx,AT,1,7,50,
2340,13.0,6.0,22.0,8.0,191.0,2.0,0.0,1.0,0.0,15.5,21.0,False,new,experiments/results/AT_2_2/pathLabels/50.onnx,AT,1,8,50,
2341,14.0,6.0,24.0,8.0,196.0,2.0,0.0,1.0,0.0,15.5,23.0,False,new,experiments/results/AT_2_2/pathLabels/50.onnx,AT,1,9,50,
2342,15.0,6.0,26.0,8.0,195.0,2.0,0.0,1.0,0.0,15.53,25.0,False,new,experiments/results/AT_2_2/pathLabels/50.onnx,AT,1,10,50,
2343,15.0,6.0,26.0,8.0,193.0,2.0,0.0,1.0,0.0,15.53,25.0,False,new,experiments/results/AT_2_2/pathLabels/50.onnx,AT,1,11,50,
2344,15.0,6.0,26.0,8.0,200.0,2.0,0.0,1.0,0.0,15.53,24.0,False,new,experiments/results/AT_2_2/pathLabels/50.onnx,AT,1,12,50,
2345,15.0,6.0,26.0,8.0,198.0,2.0,0.0,1.0,0.0,16.0,26.0,False,new,experiments/results/AT_2_2/pathLabels/50.onnx,AT,1,13,50,
2346,15.0,6.0,26.0,8.0,199.0,2.0,0.0,1.0,0.0,16.0,22.0,False,new,experiments/results/AT_2_2/pathLabels/50.onnx,AT,1,14,50,
2347,15.0,6.0,26.0,8.0,204.0,2.0,0.0,1.0,0.0,16.0,29.0,False,new,experiments/results/AT_2_2/pathLabels/50.onnx,AT,1,15,50,
2348,20.0,0.0,26.0,0.0,194.0,2.0,0.0,0.0,1.0,0.0,27.0,False,new,experiments/results/AT_2_2/pathLabels/50.onnx,AT,2,1,50,
2349,31.0,23.0,48.0,33.0,207.0,4.0,0.0,2.0,0.0,15.98,38.0,False,new,experiments/results/AT_2_2/pathLabels/50.onnx,AT,2,2,50,
2350,43.0,23.0,76.0,33.0,234.0,4.0,0.0,2.0,0.0,16.48,62.0,False,new,experiments/results/AT_2_2/pathLabels/50.onnx,AT,2,3,50,
2351,57.0,23.0,111.0,33.0,241.0,4.0,0.0,2.0,0.0,17.92,65.0,False,new,experiments/results/AT_2_2/pathLabels/50.onnx,AT,2,4,50,
2352,73.0,23.0,155.0,33.0,267.0,4.0,0.0,2.0,0.0,18.48,87.0,False,new,experiments/results/AT_2_2/pathLabels/50.onnx,AT,2,5,50,
