,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,avg q,idx
56,4379.030620336533,2800000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.505701,56
57,4450.847719907761,2850000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.898647,57
58,4523.792243719101,2900000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.79185,58
59,4596.116795063019,2950000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.484428,59
60,4668.535381555557,3000000,1e-05,20,0.1,15,True,10000,True,10000,True,-26.039965,60
61,4741.257086992264,3050000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.805676,61
62,4813.876893997192,3100000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.570438,62
63,4886.548589229584,3150000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.188128,63
64,4959.128182888031,3200000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.061295,64
65,5032.720674037933,3250000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.65358,65
66,5105.766131162643,3300000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.111061,66
67,5178.171614646912,3350000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.158236,67
68,5251.105441570282,3400000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.089565,68
69,5323.659103393555,3450000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.951277,69
70,5396.72745680809,3500000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.606682,70
71,5470.002777338028,3550000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.044071,71
72,5542.413152217865,3600000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.632853,72
73,5615.342959165573,3650000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.617199,73
74,5688.8529098033905,3700000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.250256,74
75,5762.4104063510895,3750000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.999352,75
76,5835.686803340912,3800000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.863306,76
77,5909.385338783264,3850000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.876045,77
78,5982.091738700867,3900000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.005644,78
79,6056.438194274902,3950000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.77076,79
80,6129.991616487503,4000000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.854553,80
81,6202.425567150116,4050000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.068434,81
82,6275.8987159729,4100000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.481937,82
83,6348.355956315994,4150000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.951773,83
84,6421.905296564102,4200000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.375944,84
85,6494.777953147888,4250000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.252771,85
86,6567.989808320999,4300000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.799608,86
87,6640.788281440735,4350000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.31114,87
88,6713.736008882523,4400000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.389795,88
89,6785.73198390007,4450000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.954449,89
90,6859.799369812012,4500000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.87906,90
91,6933.750235557556,4550000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.693083,91
92,7007.3032512664795,4600000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.74134,92
93,7081.357284069061,4650000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.640646,93
94,7155.805402994156,4700000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.637726,94
95,7229.548081874847,4750000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.94845,95
96,7304.338046073914,4800000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.52286,96
97,7379.25714635849,4850000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.92337,97
98,7454.33992433548,4900000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.367144,98
99,7527.38342666626,4950000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.883753,99
100,7600.948102235794,5000000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.909147,100
