,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,avg q,idx
70,5705.02166390419,3500000,1e-05,20,0.1,15,True,10000,True,10000,True,-16.02912,70
71,5783.9815537929535,3550000,1e-05,20,0.1,15,True,10000,True,10000,True,-17.908703,71
72,5863.278747558594,3600000,1e-05,20,0.1,15,True,10000,True,10000,True,-16.107153,72
73,5941.334149360657,3650000,1e-05,20,0.1,15,True,10000,True,10000,True,-16.07901,73
74,6021.951167106628,3700000,1e-05,20,0.1,15,True,10000,True,10000,True,-16.159042,74
75,6101.47783613205,3750000,1e-05,20,0.1,15,True,10000,True,10000,True,-15.534133,75
76,6179.451431274414,3800000,1e-05,20,0.1,15,True,10000,True,10000,True,-17.825357,76
77,6257.056982040405,3850000,1e-05,20,0.1,15,True,10000,True,10000,True,-18.82999,77
78,6335.440511226654,3900000,1e-05,20,0.1,15,True,10000,True,10000,True,-18.211496,78
79,6413.05127286911,3950000,1e-05,20,0.1,15,True,10000,True,10000,True,-19.725643,79
80,6489.835702896118,4000000,1e-05,20,0.1,15,True,10000,True,10000,True,-20.827345,80
81,6568.182914495468,4050000,1e-05,20,0.1,15,True,10000,True,10000,True,-19.807653,81
82,6645.493089675903,4100000,1e-05,20,0.1,15,True,10000,True,10000,True,-22.37596,82
83,6724.338692188263,4150000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.809942,83
84,6801.890945196152,4200000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.879818,84
85,6880.734960794449,4250000,1e-05,20,0.1,15,True,10000,True,10000,True,-26.385555,85
86,6959.6447694301605,4300000,1e-05,20,0.1,15,True,10000,True,10000,True,-28.024931,86
87,7041.234272956848,4350000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.942387,87
88,7118.860214471817,4400000,1e-05,20,0.1,15,True,10000,True,10000,True,-28.08843,88
89,7197.699678182602,4450000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.687147,89
90,7276.257826089859,4500000,1e-05,20,0.1,15,True,10000,True,10000,True,-29.225935,90
91,7355.7618906497955,4550000,1e-05,20,0.1,15,True,10000,True,10000,True,-27.799711,91
92,7437.817603588104,4600000,1e-05,20,0.1,15,True,10000,True,10000,True,-29.197338,92
93,7519.77913236618,4650000,1e-05,20,0.1,15,True,10000,True,10000,True,-29.263538,93
94,7597.373547554016,4700000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.72178,94
95,7674.952433586121,4750000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.371004,95
96,7752.239984512329,4800000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.21604,96
97,7835.816856145859,4850000,1e-05,20,0.1,15,True,10000,True,10000,True,-26.512959,97
98,7912.567100048065,4900000,1e-05,20,0.1,15,True,10000,True,10000,True,-27.596039,98
99,7991.7636251449585,4950000,1e-05,20,0.1,15,True,10000,True,10000,True,-26.025301,99
100,8068.22319817543,5000000,1e-05,20,0.1,15,True,10000,True,10000,True,-27.872072,100
